# {"key": "Fig_6a_Organoid", "digest": "5318ff562a0c", "method": "cv_fold_mean_std", "n_folds": 10, "AUC_mean": 0.8022727272727274, "AUC_std": 0.038919079136890564}
FPR,TPR_mean,TPR_lower,TPR_upper
0.0,0.0,0.0,0.0
0.005,0.31708333333333333,0.26482557208094987,0.3693410945857168
0.01,0.6341666666666667,0.5296511441618997,0.7386821891714336
0.015,0.64085,0.535605880343735,0.746094119656265
0.02,0.6411333333333333,0.5362219209682124,0.7460447456984542
0.025,0.6414166666666666,0.5368367862455795,0.7459965470877538
0.03,0.6416999999999999,0.537450464962401,0.7459495350375989
0.035,0.6419833333333334,0.5380629458030491,0.7459037208636176
0.04,0.6422666666666665,0.5386742173493753,0.7458591159839578
0.045,0.64255,0.5392842680804087,0.7458157319195912
0.05,0.6428333333333333,0.5398930863720769,0.7457735802945896
0.055,0.6431166666666666,0.5405006604969553,0.7457326728363778
0.06,0.6434,0.5411069786240419,0.745693021375958
0.065,0.6436833333333334,0.541712028818561,0.7456546378481058
0.07,0.6439666666666667,0.5423157990417965,0.7456175342915369
0.075,0.64425,0.5429182771509555,0.7455817228490444
0.08,0.6445333333333333,0.5435194508990637,0.7455472157676029
0.085,0.6448166666666666,0.5441193079348927,0.7455140253984405
0.09,0.6451,0.5447178358029232,0.7454821641970768
0.095,0.6453833333333333,0.5453150219433411,0.7454516447233255
0.1,0.6456666666666666,0.5459108536920724,0.7454224796412608
0.105,0.6459499999999999,0.546505318280854,0.7453946817191458
0.11,0.6462333333333332,0.5470984028373448,0.7453682638293216
0.115,0.6465166666666666,0.5476900943852762,0.7453432389480571
0.12,0.6467999999999999,0.5482803798446443,0.7453196201553556
0.125,0.6470833333333332,0.5488692460319463,0.7452974206347202
0.13,0.6473666666666665,0.5494566796604599,0.7452766536728732
0.135,0.64765,0.5500426673405686,0.7452573326594313
0.14,0.6479333333333333,0.5506271955801347,0.7452394710865318
0.145,0.6482166666666667,0.5512102507849209,0.7452230825484124
0.15,0.6485,0.5517918192590605,0.7452081807409394
0.155,0.6487833333333333,0.5523718872055812,0.7451947794610854
0.16,0.6490666666666666,0.55295044072698,0.7451828926063532
0.165,0.6493499999999999,0.5535274658258529,0.7451725341741469
0.17,0.6496333333333333,0.5541029484055814,0.7451637182610852
0.17500000000000002,0.6499166666666666,0.5546768742710741,0.745156459062259
0.18,0.6501999999999999,0.55524922912957,0.7451507708704298
0.185,0.6504833333333333,0.5558199985914997,0.7451466680751669
0.19,0.6507666666666666,0.5563891681714097,0.7451441651619235
0.195,0.6510499999999999,0.5569567232889499,0.74514327671105
0.2,0.6513333333333333,0.5575226492699259,0.7451440173967407
0.20500000000000002,0.6516166666666666,0.558086931347417,0.7451464019859162
0.21,0.6518999999999999,0.5586495546629638,0.745150445337036
0.215,0.6521833333333332,0.5592105042678237,0.7451561623988427
0.22,0.6524666666666665,0.5597697651242981,0.745163568209035
0.225,0.6527499999999999,0.5603273221071317,0.7451726778928682
0.23,0.6530333333333334,0.5608831600049861,0.7451835066616807
0.23500000000000001,0.6533166666666667,0.5614372635219889,0.7451960698113445
0.24,0.6535999999999998,0.5619896172793594,0.7452103827206403
0.245,0.6538833333333331,0.5625402058171131,0.7452264608495532
0.25,0.6541666666666666,0.5630890135958453,0.7452443197374878
0.255,0.6544499999999999,0.5636360249985963,0.7452639750014034
0.26,0.6547333333333334,0.5641812243328002,0.7452854423338666
0.265,0.6550166666666667,0.5647245958323152,0.7453087375010182
0.27,0.6553,0.565266123659542,0.745333876340458
0.275,0.6555833333333332,0.5658057919076267,0.7453608747590397
0.28,0.6558666666666666,0.5663435846027529,0.7453897487305803
0.28500000000000003,0.65615,0.5668794857065211,0.7454205142934789
0.29,0.6564333333333333,0.5674134791184199,0.7454531875482467
0.295,0.6567166666666666,0.567945548678388,0.7454877846549453
0.3,0.6569999999999999,0.5684756781694682,0.7455243218305316
0.305,0.6572833333333332,0.569003851320555,0.7455628153461115
0.31,0.6575666666666666,0.5695300518092361,0.7456032815240972
0.315,0.65785,0.5700542632647297,0.7456457367352703
0.32,0.6581333333333333,0.5705764692709171,0.7456901973957496
0.325,0.6636666666666664,0.5709715271560705,0.7563618061772623
0.33,0.6787999999999997,0.5693767442958816,0.7882232557041179
0.335,0.6889333333333332,0.5673470768000483,0.8105195898666181
