# {"key": "Fig_7a_Organoid", "digest": "f92837c268b8", "method": "cv_fold_mean_std", "n_folds": 10, "AUC_mean": 0.8285, "AUC_std": 0.02133658829335185}
FPR,TPR_mean,TPR_lower,TPR_upper
0.9450000000000001,0.9001000000000001,0.8477184431311937,0.9524815568688065
0.9500000000000001,0.901,0.8484857162288202,0.9535142837711799
0.9550000000000001,0.9019,0.849252801594007,0.9545471984059931
0.96,0.9028,0.8500197006450324,0.9555802993549677
0.965,0.9037,0.8507864147878826,0.9566135852121173
0.97,0.9046000000000001,0.8515529454163571,0.9576470545836431
0.975,0.9055000000000002,0.8523192939121716,0.9586807060878287
0.98,0.9064,0.8530854616450634,0.9597145383549366
0.985,0.9073,0.8538514499728945,0.9607485500271055
0.99,0.9090999999999994,0.8560557731699283,0.9621442268300704
0.995,0.9545499999999996,0.928027886584964,0.9810721134150351
1.0,1.0,1.0,1.0
