# {"key": "Fig_6g_CNN_DIQT", "digest": "829400a16c54", "n_iter": 300, "seed": 42, "n_predictions": 25, "n_positive": 14, "AUC_mean": 0.7200324884338372, "AUC_std": 0.11001152072615347}
FPR,TPR_mean,TPR_lower,TPR_upper
0.0,0.0,0.0,0.0
0.005,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.01,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.015,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.02,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.025,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.03,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.035,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.04,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.045,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.05,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.055,0.2522076003918115,0.08764228898598073,0.4167729117976423
0.06,0.25315998134419243,0.08840362502864166,0.41791633765974323
0.065,0.25723405541826644,0.08969483893454838,0.4247732719019845
0.07,0.25890072208493314,0.08848212637384445,0.42931931779602184
0.075,0.26647647966069055,0.08612146257999814,0.44683149674138295
0.08,0.27564314632735715,0.08809517107295159,0.4631911215817627
0.085,0.28179699248120327,0.08926313583566986,0.4743308491267367
0.09,0.28179699248120327,0.08926313583566986,0.4743308491267367
0.095,0.29227318295739374,0.09278204518719732,0.49176432072759013
0.1,0.31782873851294907,0.10061226059762429,0.5350452164282739
0.105,0.31782873851294907,0.10061226059762429,0.5350452164282739
0.11,0.31782873851294907,0.10061226059762429,0.5350452164282739
0.115,0.33199540517961573,0.10438766971727689,0.5596031406419546
0.12,0.33199540517961573,0.10438766971727689,0.5596031406419546
0.125,0.34330259472209934,0.11005362750039369,0.576551561943805
0.13,0.34330259472209934,0.11005362750039369,0.576551561943805
0.135,0.34463592805543264,0.11106688898356495,0.5782049671273003
0.14,0.34463592805543264,0.11106688898356495,0.5782049671273003
