mean_fpr,mean_tpr,std_tpr,auc_mean,auc_std
0.43434343434343436,0.8081818181818182,0.04014424049466347,0.8285,0.02133658829335185
0.4444444444444445,0.8099999999999999,0.04035337732741083,0.8285,0.02133658829335185
0.4545454545454546,0.8118181818181819,0.040564202758769326,0.8285,0.02133658829335185
0.4646464646464647,0.8136363636363637,0.04077669059734773,0.8285,0.02133658829335185
0.4747474747474748,0.8154545454545454,0.04099081499043715,0.8285,0.02133658829335185
0.48484848484848486,0.8172727272727272,0.041206550425627674,0.8285,0.02133658829335185
0.494949494949495,0.8190909090909091,0.041423871732015644,0.8285,0.02133658829335185
0.5050505050505051,0.8209090909090909,0.0416427540810199,0.8285,0.02133658829335185
0.5151515151515152,0.8227272727272729,0.041863172986830004,0.8285,0.02133658829335185
0.5252525252525253,0.8245454545454545,0.042085104306504195,0.8285,0.02133658829335185
0.5353535353535354,0.8263636363636364,0.04230852423973872,0.8285,0.02133658829335185
0.5454545454545455,0.8281818181818184,0.04253340932832573,0.8285,0.02133658829335185
0.5555555555555556,0.8299999999999998,0.04275973645531966,0.8285,0.02133658829335185
0.5656565656565657,0.8318181818181818,0.04298748284392813,0.8285,0.02133658829335185
0.5757575757575758,0.8336363636363636,0.04321662605614616,0.8285,0.02133658829335185
0.5858585858585859,0.8354545454545453,0.04344714399114922,0.8285,0.02133658829335185
0.595959595959596,0.8372727272727273,0.04367901488346176,0.8285,0.02133658829335185
0.6060606060606061,0.8390909090909091,0.04391221730091557,0.8285,0.02133658829335185
0.6161616161616162,0.8409090909090908,0.04414673014241387,0.8285,0.02133658829335185
0.6262626262626263,0.8427272727272728,0.044382532635514796,0.8285,0.02133658829335185
0.6363636363636365,0.8445454545454545,0.04461960433384737,0.8285,0.02133658829335185
0.6464646464646465,0.8463636363636364,0.044857925114373955,0.8285,0.02133658829335185
0.6565656565656566,0.8481818181818183,0.04509747517451059,0.8285,0.02133658829335185
0.6666666666666667,0.85,0.04533823502911815,0.8285,0.02133658829335185
0.6767676767676768,0.8518181818181818,0.045580185507374193,0.8285,0.02133658829335185
0.686868686868687,0.8536363636363635,0.04582330774953798,0.8285,0.02133658829335185
0.696969696969697,0.8554545454545455,0.046067583203617514,0.8285,0.02133658829335185
0.7070707070707072,0.8572727272727274,0.04631299362194926,0.8285,0.02133658829335185
0.7171717171717172,0.8590909090909091,0.0465595210576992,0.8285,0.02133658829335185
0.7272727272727273,0.860909090909091,0.04680714786129459,0.8285,0.02133658829335185
0.7373737373737375,0.8627272727272727,0.04705585667679401,0.8285,0.02133658829335185
0.7474747474747475,0.8645454545454545,0.04730563043820475,0.8285,0.02133658829335185
0.7575757575757577,0.8663636363636364,0.04755645236575331,0.8285,0.02133658829335185
0.7676767676767677,0.8681818181818184,0.04780830596211767,0.8285,0.02133658829335185
0.7777777777777778,0.8699999999999999,0.04806117500862703,0.8285,0.02133658829335185
0.787878787878788,0.8718181818181818,0.04831504356143576,0.8285,0.02133658829335185
0.797979797979798,0.8736363636363634,0.048569895947676536,0.8285,0.02133658829335185
0.8080808080808082,0.8754545454545454,0.04882571676159959,0.8285,0.02133658829335185
0.8181818181818182,0.8772727272727273,0.04908249086070215,0.8285,0.02133658829335185
0.8282828282828284,0.8790909090909091,0.04934020336185293,0.8285,0.02133658829335185
0.8383838383838385,0.8809090909090909,0.0495988396374172,0.8285,0.02133658829335185
0.8484848484848485,0.8827272727272728,0.04985838531138552,0.8285,0.02133658829335185
0.8585858585858587,0.8845454545454545,0.05011882625551077,0.8285,0.02133658829335185
0.8686868686868687,0.8863636363636364,0.05038014858545681,0.8285,0.02133658829335185
0.8787878787878789,0.8881818181818183,0.050642338656962396,0.8285,0.02133658829335185
0.888888888888889,0.89,0.050905383062023586,0.8285,0.02133658829335185
0.8989898989898991,0.8918181818181818,0.0511692686250975,0.8285,0.02133658829335185
0.9090909090909092,0.8936363636363636,0.05143398239932961,0.8285,0.02133658829335185
0.9191919191919192,0.8954545454545453,0.051699511662808145,0.8285,0.02133658829335185
0.9292929292929294,0.8972727272727272,0.05196584391484722,0.8285,0.02133658829335185
0.9393939393939394,0.899090909090909,0.052232966872300356,0.8285,0.02133658829335185
0.9494949494949496,0.900909090909091,0.05250086846590755,0.8285,0.02133658829335185
0.9595959595959597,0.9027272727272729,0.05276953683667647,0.8285,0.02133658829335185
0.9696969696969697,0.9045454545454545,0.05303896033230019,0.8285,0.02133658829335185
0.9797979797979799,0.9063636363636365,0.05330912750361246,0.8285,0.02133658829335185
0.98989898989899,0.9081818181818182,0.05358002710108161,0.8285,0.02133658829335185
1.0,1.0,0.0,0.8285,0.02133658829335185
