mean_fpr,mean_tpr,std_tpr,auc_mean,auc_std
0.33333333333333337,0.6888888888888888,0.12161465148899667,0.8022727272727274,0.038919079136890564
0.3434343434343435,0.6891582491582491,0.12144345676183642,0.8022727272727274,0.038919079136890564
0.3535353535353536,0.6894276094276093,0.1212744134736409,0.8022727272727274,0.038919079136890564
0.36363636363636365,0.6896969696969696,0.1211075306334205,0.8022727272727274,0.038919079136890564
0.37373737373737376,0.6899663299663298,0.12094281718445221,0.8022727272727274,0.038919079136890564
0.38383838383838387,0.6902356902356901,0.12078028200222274,0.8022727272727274,0.038919079136890564
0.393939393939394,0.6905050505050503,0.12061993389236604,0.8022727272727274,0.038919079136890564
0.4040404040404041,0.6907744107744107,0.12046178158859654,0.8022727272727274,0.038919079136890564
0.4141414141414142,0.6910437710437709,0.12030583375063901,0.8022727272727274,0.038919079136890564
0.42424242424242425,0.6913131313131312,0.120152098962156,0.8022727272727274,0.038919079136890564
0.43434343434343436,0.6915824915824914,0.12000058572867363,0.8022727272727274,0.038919079136890564
0.4444444444444445,0.6918518518518517,0.11985130247550689,0.8022727272727274,0.038919079136890564
0.4545454545454546,0.6921212121212119,0.11970425754568556,0.8022727272727274,0.038919079136890564
0.4646464646464647,0.6923905723905723,0.11955945919788141,0.8022727272727274,0.038919079136890564
0.4747474747474748,0.6926599326599325,0.11941691560433806,0.8022727272727274,0.038919079136890564
0.48484848484848486,0.6929292929292928,0.11927663484880438,0.8022727272727274,0.038919079136890564
0.494949494949495,0.693198653198653,0.11913862492447234,0.8022727272727274,0.038919079136890564
0.5050505050505051,0.9334006734006735,0.04944173597889204,0.8022727272727274,0.038919079136890564
0.5151515151515152,0.9335353535353536,0.049445037707566385,0.8022727272727274,0.038919079136890564
0.5252525252525253,0.9336700336700338,0.049451640503577345,0.8022727272727274,0.038919079136890564
0.5353535353535354,0.9338047138047137,0.0494615430449115,0.8022727272727274,0.038919079136890564
0.5454545454545455,0.933939393939394,0.049474743350202535,0.8022727272727274,0.038919079136890564
0.5555555555555556,0.9340740740740742,0.049491238780711294,0.8022727272727274,0.038919079136890564
0.5656565656565657,0.9342087542087543,0.04951102604295883,0.8022727272727274,0.038919079136890564
0.5757575757575758,0.9343434343434343,0.04953410119200617,0.8022727272727274,0.038919079136890564
0.5858585858585859,0.9344781144781145,0.049560459635373255,0.8022727272727274,0.038919079136890564
0.595959595959596,0.9346127946127947,0.04959009613758789,0.8022727272727274,0.038919079136890564
0.6060606060606061,0.9347474747474749,0.049623004825354464,0.8022727272727274,0.038919079136890564
0.6161616161616162,0.9348821548821549,0.0496591791933303,0.8022727272727274,0.038919079136890564
0.6262626262626263,0.935016835016835,0.049698612110496816,0.8022727272727274,0.038919079136890564
0.6363636363636365,0.9351515151515152,0.04974129582711076,0.8022727272727274,0.038919079136890564
