FPR,TPR
0.0,0.0
0.0,0.14285714285714285
0.09090909090909091,0.14285714285714285
0.09090909090909091,0.35714285714285715
0.09090909090909091,0.6428571428571429
0.09090909090909091,0.7142857142857143
0.2727272727272727,0.7142857142857143
0.2727272727272727,0.9285714285714286
0.8181818181818182,0.9285714285714286
0.8181818181818182,1.0
1.0,1.0
