,200,200,200,100,50,50,50,50,25,25,25,25,12.5,12.5,12.5,6.25,6.25,6.25,6.25,3.125,3.125,3.125,1.5625,1.5625,1.5625,1.5625,0.78125,0.78125,0.78125,0.78125,0.390625,0.390625,0.390625,0.195313,0.195313,0.195313,0.195313,0,0,0,0
0,0.0016561108299967386,0.014892255608484355,0.0005524270385411934,0.005929862062230893,0.0008873876211236295,0.006626624764231091,0.0019151463057746313,0.0034400302911964486,,0.0021212472447637285,0.0024146421760380342,,0.0005857847836100046,0.004156513374536521,0.0006563522829454701,0.002973989483064481,0.008620994502868412,0.0031029793552734466,0.0015510132431791816,0.0015134219735401834,,0.00464390882693518,0.0076961005441349446,0.005900217913651276,0.002601889613752098,0.0016358266830771395,0.0016305943714183353,0.0025043961347997676,0.004938359582173269,0.007600842703981663,0.004089492893117013,0.000819055647050904,0.01676503480388003,0.0012737840505854232,0.003351815821878862,0.0005290656800692709,0.0040954279532769144,0.004516915608094118,0.008086919078585586,,0.0006315028789134306
2,0.0012806521885395728,0.015430551557506337,0.0005170449139465307,0.004059720578854168,0.0011842370400163896,0.00642965392562393,0.0014275397078838327,0.0031366229541931736,,0.0020909449138873516,0.003012601902633694,,0.0019631617620479405,0.0024652010160193197,0.0006591296944897074,0.0030221981851524075,0.009364730098734593,0.003839203554617505,0.0020572613882610395,0.002104009777272232,0.011200429288491513,0.0028829909044696023,0.005571255936834356,0.005853152806117016,0.0023480353966139757,0.002502758948094323,0.0016140870562000216,0.002841705674280938,0.005320531817734899,0.006571294501231201,0.0029961435114129026,0.0006725291781740732,0.01860142987184886,0.0005085747256232414,0.0028645014910525218,0.0006617060026703906,0.0021414719145448316,0.003854831121464012,0.007573534709612494,0.0015408217445718334,0.000562096990026569
3,0.003672329381526082,0.016153892004429033,0.0005348401126074466,0.004007947584945116,0.0010369418590985987,0.005281392994280512,0.0014846150330342063,0.003984617582723689,,0.0019184451964519582,0.0026163745545276524,,0.0020866609838746373,0.0033225155288010956,0.0006937899810570387,0.0019106174339129775,0.009634593310808147,0.00652951318671893,0.0017087315063973039,0.0021145136715630124,0.009698439339025302,0.0026156306039232177,0.004315682755608759,0.005391959165519048,0.0024269327702462827,0.001460216787577723,0.00166937748952465,0.0035195441790195243,0.00850083896516204,0.006212724168523362,0.003152799984587994,0.0006211274452948034,0.021481787796556864,0.0006161122361785801,0.002924800762470937,0.0007881866449966363,0.0033663155293096212,0.004654208271854345,0.008245443445337832,0.0017797040407207222,0.0006201788679030039
4,0.004506784091425231,0.01601845897569375,0.0004898223419483627,0.004234902873570855,0.0008985060562558501,0.005551484018504199,0.0015087424326190196,0.003021274032813842,,0.00173370190869766,0.0022627178906980527,,0.002428796708768495,0.0031505330095437894,0.0007281686853589264,0.0020734813173618584,0.008405831630575008,0.009318411812509763,0.0013602016245335682,0.002126178064213514,0.008196449389559091,0.0023482703033768327,0.00498146289933387,0.00493076552492108,0.0025058301438785897,0.0004176746270611229,0.0016926195417607342,0.002902633809663338,0.011681146112589183,0.0058541538358155235,0.003591783728692173,0.0005697257124155336,0.024362145721264872,0.0005989781899780949,0.003342020525719509,0.0009146672873228819,0.00459115914407441,0.004575213015656101,0.007085582076865565,0.002018586336869611,0.0006782607457794388
5,0.00534123880132438,0.01588302594695847,0.0004448045712892789,0.004461858162196595,0.0007600702534131017,0.005821575042727886,0.0015328698322038326,0.0020579304829039954,0.010427898845238053,0.0015489586209433614,0.0019090612268684532,,0.0027709324336623524,0.0029785504902864832,0.0007625473896608141,0.00223634520081074,0.007177069950341869,0.012107310438300597,0.0018951076155075102,0.002137842456864016,0.00816634723032173,0.002465471248997405,0.0056472430430589814,0.004469571884323112,0.002670322948607517,0.00816634723032173,0.0017158615939968185,0.002285723440307152,0.01060812880435453,0.007048841821573645,0.004030767472796352,0.0005063170003565511,0.021504440715365485,0.0005818441437776098,0.0037592402889680804,0.0007269833756729439,0.002465471248997405,0.004496217759457858,0.005925720708393298,0.00167594367518153,0.0007172370684408894
6,0.0003147561414356021,0.0013631628241534653,0.0004482998945955301,0.004440706818124994,0.0008003609369294962,0.0026490179931759296,0.0015684022070072382,0.001953103219276203,0.0006833971360560562,0.0016722473005952457,0.006038231158609941,0.005643742891042095,0.0008613575576409939,0.0016384798584354366,0.001473629069017447,0.0017769582291173058,0.0008050721309127915,0.015344100761467744,0.001504810321592482,0.0007409887104836792,0.006083909999203341,0.0022208729145922583,0.0005979287747153831,0.008859475626489562,0.002504655032689662,0.0037567051868305397,0.0014748956886633912,0.0009813335568482173,0.01020220526325755,0.006589218445066795,0.0014602148630837944,0.0009308028858443533,0.011474194465574518,0.0006962168301556744,0.004216350419111944,0.0011483886933373229,0.00369839872084161,0.006495447910809056,0.004846068660909823,0.0019592559007569972,0.0007279862585513545
7,0.006646126279874899,0.016213441771198725,0.0004517952179017813,0.004419555474053392,0.0008406516204458908,0.0054690668493320126,0.001603934581810644,0.0018482759556484108,0.012223179061795934,0.0017955359802471302,0.010167401090351429,0.0017955359802471302,0.002989276260363461,0.012223179061795934,0.0007548577683187979,0.0018155668297160758,0.004882236086315809,0.01858089108463489,0.0011145130276774536,0.00214990826272658,0.004001472768084952,0.001976274580187112,0.0031081657684950536,0.004300058039075148,0.002338987116771807,0.002989276260363461,0.0019876055852170783,0.002767580423503574,0.00979628172216057,0.006129595068559944,0.013940648890342357,0.0005705314679759153,0.0014439482157835503,0.0008105895165337389,0.004673460549255807,0.001569794011001702,0.004931326192685814,0.008494678062160255,0.0037664166134263473,0.0022425681263324644,0.0007387354486618197
8,0.0008365272128136461,0.013327542113072776,0.000607200117854372,0.0005613035616417262,0.0034543534799537433,0.00870648864034432,0.003506166976257988,0.0013961653833904433,0.01929668567678587,0.0032107078002074963,0.002363031102029745,0.002639020820631842,0.0033159247362471145,0.013591949854245939,0.0019062990068754863,0.0015447888636932583,0.0014949916387726081,0.0007269152612935356,0.0017142224242476375,0.0019834063964436995,0.0009682624374325496,0.0008433083431109454,0.0027250754878655786,0.001574881925813195,0.00157076394875743,0.0017987178978231633,0.0014624937599393491,0.0012277589239376944,0.0012694505688822374,0.0010971617595086662,0.005598195987934655,0.001438088899736141,0.0009686015175023664,0.003995028160101002,0.0022621403297726525,0.0006966949981920881,0.0010089352669622824,0.001224622960609003,0.011426480810314811,0.0031770193673999955,0.0012659339999202086
9,0.0009292592006953074,0.01407043694245132,0.0009276034749097389,0.0005530821929909573,0.0038723853911157217,0.0058714572575317625,0.002927848768765961,0.002081001159617772,0.018823250412656183,0.00256924163553287,0.001323254732249145,0.0034825056610165543,0.0029423218929391396,0.012234699873104866,0.0005797037353727948,0.0011692673118289195,0.001990909311835972,0.014591645847081326,0.0015501091886846307,0.0023426249190474204,0.005083234231136381,0.00552709614236149,0.0025164645892166767,0.0017588754608722553,0.0024855301268490934,0.0005170615508357275,0.0021810657253610883,0.0012026812112869007,0.009125548216523803,0.0064611688756206825,0.00514737234928447,0.000597900132046511,0.018809999203296398,0.003793163963922737,0.002348971767531422,0.0014131413647315507,0.005560460376056244,0.0011771925724889673,0.012208957158648759,0.004111470608467526,0.0006278844830465499
