,20,20,20,10,10,10,5,5,5,2.5,2.5,2.5,2.5,1.25,1.25,1.25,0.63,0.63,0.63,0.63,0.31,0.31,0.31,0.31,0.16,0.16,0.16,0.16
0,0.03710042565423069,0.0003710708628277493,0.06746282121627403,0.10806300016243321,0.10567330153602505,0.043245149731336634,0.0937736461402438,0.07054438631312683,0.002190472462070503,0.03476894803816605,0.0005672723951855932,0.006792534677622627,0.08419513697894646,0.0924576854176698,0.04655855341931533,0.0003950233895111398,0.04706301553775374,0.08670246531898416,0.06984395130751535,0.16806671201188678,0.06221704625800249,0.06575485696444341,0.1861850408561238,0.2002860797281646,0.04840200596966377,0.1627196099934114,0.10868618994465068,0.07407178385094754
4,0.04487220654264594,0.05720340748477636,0.041969851928889225,0.10066161638221875,0.12345742769996146,0.016656635989270804,0.10250815248122212,0.12116256889642132,0.06058297937050423,0.03903580763725127,0.045015528519512606,0.11673997781739369,0.08550990709202104,0.09845991176291671,0.06836475321108015,0.07079530433167663,0.04302893410925989,0.10837085633972436,0.053877772014928806,0.0798230803894556,0.04548104368313289,0.057936821927519366,0.15264444190036722,0.13649057540824522,0.000718454223029024,0.1270918674430722,0.09625382039149714,0.12363532592711832
6,0.044554952111192044,0.06051191567005883,0.045221282203233806,0.11326686390082917,0.12298314796636686,0.0009307967665884071,0.11318671816429746,0.1377462084445907,0.026651915842535682,0.04192612065517396,0.04862958178050747,0.1267573490133718,0.09545063486395192,0.11608880177372956,0.06925542141905673,0.0755615316589201,0.04061685459847135,0.11161226480061923,0.061177292155893785,0.07707673080448373,0.049295457445372094,0.056619225377217225,0.1727780755744475,0.12512292208802764,0.0005695985370550718,0.13892230712122583,0.1032978710293697,0.10790812379114106
9,0.04607152439806009,0.0632353898673746,0.040531507150471484,0.10224658093277551,0.1177186142257954,0.0006696087722389283,0.10914936109344002,0.15503324663202492,0.05214434501642596,0.08899412109710247,0.04962002067397039,0.12284756669106789,0.0014262982430771898,0.10335074094520823,0.07240286222337979,0.07720022565251804,0.0376975216537241,0.10650286423710466,0.052290131804356675,0.0828411035241479,0.049038709161180256,0.05808824239129284,0.17260913540303563,0.1372583048046699,0.0005374627011781529,0.12607630347693416,0.09556014563902145,0.0886982189598494
12,0.049868130393970124,0.07637554836671037,0.03894638280368346,0.10467535820378493,0.13265236785693155,0.013103779027766362,0.11774451387854303,0.12454353032538794,0.04918618358797995,0.0785592138995321,0.049840582215223236,0.12452098718771697,0.08168940350855218,0.1288042838448171,0.07356661968852048,0.07526953904715629,0.040487452387878396,0.11011819717526232,0.07371601569753777,0.07883588622374148,0.05761129569864757,0.0640751033806379,0.15186793542499477,0.12596466948380264,0.039877194714464076,0.13584609345250345,0.11801013645680242,0.09362047330649849
14,0.046683099698481674,0.060313079245564845,0.041156781761887654,0.10750663518369385,0.1230656180011433,0.0025947417731066323,0.11023215116296615,0.14462651303161375,0.050633337806669766,0.051561681465345066,0.04907908155173992,0.11779587255412206,0.0869005643338903,0.10808314190088067,0.03248270620553823,0.03535527434368269,0.0006311939457103893,0.10747980214774452,0.07427387077914753,0.08418457930259036,0.05027569345233018,0.033065540866479004,0.15295145043234595,0.1424844037809534,0.03719049014252589,0.11152006272848985,0.10891789211246343,0.10602121772514685
17,0.04087569703383159,0.06160044309000034,0.04066739266821139,0.10403406795416217,0.11035503114252965,0.000699139642462941,0.09273774716973056,0.15222338738236543,0.04218337186676998,0.04261039893425168,0.05352840951527588,0.11162391201290174,0.0856716429757028,0.11058461158947813,0.06916281849128796,0.07245147423576581,0.036992297318263444,0.12823659380658237,0.07429306222231212,0.0911616316549729,0.049977088940974586,0.035641952738201296,0.14815281941217145,0.15082403638377892,0.0345037855705877,0.13595709462601663,0.11728113070192263,0.11824742028756882
19,0.0007221625480753275,0.054339624995789045,0.04168202597154999,0.10281654166930283,0.0997496548714535,0.0005933727586349683,0.10253928973654979,0.12546770496278195,0.04177021833399319,0.05748472627677522,0.0462613832850021,0.11641516103756204,0.07850753872556103,0.11915025198128931,0.07295781334022108,0.07234970052921205,0.0006048503862690518,0.11971431160727446,0.0005028323216897123,0.09713014121130983,0.05030917311528166,0.05783498485205146,0.14335418839199696,0.14339833156115414,0.035611523014728974,0.1175681374541778,0.13394002465835017,0.11706115864373502
22,0.033959506550982926,0.0007129824048721339,0.0037409497153882113,0.10552160433421913,0.11651573637746919,0.0007398657614204099,0.08785179071855151,0.12940517545092434,0.035996422654974436,0.05325406225379153,0.049778039094690696,0.11931685780719656,0.06453012679148092,0.05188958095442018,0.06729997099153653,0.07192428605723279,0.03691872124940163,0.10758428350060259,0.0005534922561529488,0.08154468196033496,0.047994959307575594,0.026894671732146293,0.12363183224892736,0.14330672435393002,0.0005373183001824472,0.11700645377649949,0.149640062166625,0.1259092338947732
24,0.039507518469420036,0.035999694973848854,0.047919251742867014,0.09797150642500292,0.10051514909570086,0.0006223074069858762,0.09744517034915236,0.12966940734570992,0.000646381686755948,0.05497030986911353,0.04339260765758186,0.13122707123894883,0.060332157466730124,0.11065753154861294,0.06172805838953512,0.07458867153765872,0.03846426374228318,0.10509379693852039,0.0006165169646504979,0.07315270225421387,0.04767991130136245,0.055058071770842903,0.1356277965432272,0.13551366459964373,0.04019642764302587,0.052316762425373066,0.1464360611118072,0.10744837597052916
27,0.0005876818272328603,0.0010262085392774131,0.044586956110573256,0.10592816056985475,0.11046851453430227,0.00044978400663228777,0.10835251687763141,0.12319295581172737,0.042974997961288085,0.0016658056323310294,0.04717140344445435,0.11646941070681012,0.06479636560187509,0.11514620192130268,0.06669267571984763,0.0653018165710948,0.0006177272200165929,0.09232456628836581,0.0008498332417535987,0.07572597734176956,0.050027137026784074,0.056009044340581335,0.1314451276356322,0.13457348796093468,0.03953683191476051,0.11007940236460996,0.1432320600569894,0.12280082827600904
30,0.03715397576911373,0.0011915399908489553,0.04134551961715356,0.052745896555035685,0.09774883011305537,0.000508345187318393,0.1018604423510274,0.1363328504936747,0.04667125501756293,0.08121081915025093,0.04352096046287518,0.12077372146276404,0.07086305772095769,0.10717528630102201,0.0903361720151954,0.07032828218461705,0.032975869660696974,0.08898648158068498,0.00034616200263307053,0.07683664253024237,0.05085107779266882,0.054473038378613226,0.1264578643556107,0.12939454506374493,0.04293062627069296,0.12304350161435752,0.12020703821228043,0.1178278397381179
32,0.03391712258588416,0.0035315793199414353,0.03986034444828916,0.0896971467360313,0.11177479613649235,0.0004739969518442616,0.10256195959717919,0.12990187601533246,0.04333082585938153,0.15660616288095133,0.0434367685028254,0.11804490047041903,0.0722362921916336,0.11782263351341511,0.0635904332439417,0.0717778730527576,0.000501779099948236,0.01140148107149867,0.00040523489596895927,0.07993227211050923,0.050425878041250066,0.05068050455987059,0.15454060381345425,0.15899110926363044,0.04088639440553434,0.1073518220721627,0.0898385466958233,0.12927887420537418
35,0.036937352717251036,0.04028867932835255,0.042458040134833765,0.12384275619889187,0.10640571505485019,0.00043964871637013016,0.045320989190788856,0.12136909635337557,0.05175933632616112,0.10570092320361893,0.041906848344056474,0.14042164702623783,0.06292374574153645,0.13895284960883103,0.024047443734555342,0.07250094191903744,0.020168856263490343,0.09128447136873409,0.00040019663903696203,0.09533291423096561,0.05186111908671512,0.06226444984327505,0.14174609275454841,0.15035890629513493,0.019001430635538552,0.10177969162781877,0.08334977775766562,0.12707076508601226
38,0.028059744661680066,0.06719661186338884,0.050872081913421185,0.11384601796365214,0.09565757167227847,0.0004313040255735628,0.09278895378886301,0.12280500941025921,0.04221356537384697,0.11494921993401643,0.04655550031307911,0.12136985768406709,0.0038741381008239157,0.11802165597531611,0.06966605966011855,0.07628962599483427,0.039835933427032455,0.09457819793754879,0.00034728347412219895,0.09291217160533968,0.04979285248201073,0.058951444365620026,0.12839599444774685,0.12209989746566337,0.03870320840632833,0.06214076819956411,0.06989769271716413,0.1322122223509044
40,0.0022847061657126477,0.08399138127942814,0.05055800243198104,0.10092074494276776,0.09680649371560955,0.0004235082624489716,0.08587543337454316,0.12272610747883797,0.0443880026312067,0.14258673653373802,0.04954256341733735,0.11282476030491988,0.0662703150276498,0.12434322802695923,0.0613396108868826,0.03276232016290916,0.03769667236853215,0.10054924373044323,0.0002943703092074358,0.07369206166006118,0.04392821128990677,0.06162968022616455,0.12634160070417483,0.1542163795182331,0.0005580837023139195,0.09644428869517264,0.06803497028104304,0.10921742409406728
43,0.03693252774949613,0.0742376475958268,0.05590797072076254,0.1124986754494804,0.09093691149794282,0.0005736955536797743,0.046024748970820935,0.11839354196535025,0.002687103034224508,0.14451258143928483,0.044044832452884326,0.12324287571398782,0.06622221187335638,0.12093921451373307,0.06455400260347022,0.06609480763184361,0.038718093144732235,0.09586164846718863,0.0004951631722616082,0.036073371587851066,0.047110887981259925,0.06443001922161319,0.11980372993761092,0.15521984194972716,0.03233525955755559,0.09631909091680177,0.07691876758930906,0.11006752671966726
45,0.0368429793910169,0.08709717218948967,0.0598587345808932,0.09960186789478685,0.0870906792133538,0.0005193445519462443,0.10858495526819999,0.002291247061084792,0.014073189677047356,0.11037558815925128,0.042558534022010985,0.10983911837696289,0.06441933734199803,0.11968335426947768,0.06387218599688547,0.06581170366021973,0.03643029485222902,0.07312647685829148,0.05844329010498366,0.07915617374247756,0.05312943619068094,0.07162780856920152,0.1178544594613046,0.11159870609660004,0.03187099627566737,0.09852643507200003,0.07091212440559921,0.10282371881915033
48,0.03511590944159004,0.10319894612930289,0.06862015285267285,0.10022782034055519,0.10708448333723923,0.00046660265601721043,0.08933948342791558,0.10979570082218622,0.025459276319870203,0.13378708607747164,0.04115460864529553,0.10295913330949061,0.07061816503833454,0.13961111008047666,0.06869776393862778,0.015542714688215685,0.034501160988380755,0.08107839637318617,0.0006920595669805767,0.07972996853943815,0.050719364563308465,0.07128323591295659,0.10918551079160257,0.10580312891895541,0.031811912590980394,0.08928311069089336,0.07041764604702704,0.09930766169068649
51,0.03523880697583309,0.1159728844827603,0.06478209735936197,0.10085377278632353,0.08831868252205714,0.0007103851837456524,0.08759061600358206,0.11504448500927568,0.03684536296269305,0.134836837585462,0.0406145452999964,0.09900102765498527,0.06581329772034797,0.12254436680793164,0.02625841970502806,0.06127111020435361,0.036580352953767714,0.09883216575326291,0.04265535262614125,0.07774601569077542,0.049157810538227334,0.034386023816983566,0.11603427653927073,0.135218685821106,0.040921143400068256,0.09116227932512842,0.08258946659709573,0.103727964948097
53,0.03536170451007615,0.10605895866715091,0.06644261581351185,0.11096131158306492,0.09166147586462282,0.0005749849016648056,0.08940431233854762,0.10572757925563778,0.0482314496055159,0.1257257719193518,0.04007448195469727,0.10995545468653106,0.07333904035530145,0.1195407119494454,0.05512163360193232,0.06701417944984761,0.03275083632028453,0.0833613556648974,0.00048636568254000113,0.07683949665253091,0.05369878447777428,0.07007944450867713,0.11118649885144288,0.11706228087108045,0.0377420065586964,0.10106410863434187,0.07654867447021534,0.1000671100344888
56,0.0354846020443192,0.1003234203561418,0.06787610377125129,0.09266937801034804,0.09206207769577808,0.00047085741745819175,0.08950760198193936,0.11823705051560335,0.051531206143832435,0.15744548434851155,0.04213534437776755,0.14753708779710178,0.07095710124084113,0.11994609477046318,0.06318097337889668,0.0697684934267471,0.03486861118057472,0.09114960786577475,0.0005453867598480574,0.07955937276645773,0.057580685512975134,0.07352442016337402,0.11096765822415439,0.12017145129454593,0.03953546399728838,0.08999408500041038,0.07872565600540199,0.11643696290692455
59,0.034659493391475664,0.09366303969554861,0.06674202298033144,0.09311914948474644,0.08338936970628756,0.0006964958583482215,0.09630912094255246,0.1152060820724009,0.05599571405167844,0.15205167054659435,0.04215024785518989,0.13402904664652068,0.058206840634481206,0.12484531524200201,0.0599091503976635,0.06793225687042799,0.0321454645337424,0.09886763949285372,0.050561424137486585,0.08333939331992052,0.0008748038009410147,0.08622717380075755,0.1012815603517022,0.12835244918061642,0.04115018980595681,0.08368835253532061,0.08035108061982249,0.12694712449529175
61,0.03623118534299136,0.09257206267897898,0.07047889459016365,0.09183604276869149,0.09401093223875985,0.0005294645489355929,0.0930583380184432,0.11475080480488167,0.06046022195952445,0.12787798473018028,0.0458049484096052,0.1480015176498314,0.0743291821352556,0.09641041861179428,0.06413940107434304,0.06835966752285749,0.0397897103891939,0.09767821652704056,0.0007583999624102069,0.0871194138733833,0.049487242333040464,0.08020568731040505,0.10956913718638556,0.11730815522425428,0.04184868826241304,0.06429799226666263,0.08995908645621094,0.11888076514063381
64,0.03753324233411897,0.10234990106175676,0.0651371145215353,0.10204786127613397,0.10098921287529385,0.0005550588373739538,0.0923863341927386,0.11410895782196753,0.07556387318977469,0.16549338249494228,0.04888808872009383,0.054147199815191276,0.08128779837207621,0.07300372328222234,0.05169633978667729,0.0667307856257828,0.037572572004826915,0.09673984633912909,0.04003618240824772,0.08067970852828645,0.05056574484801375,0.07108524022237923,0.11085355033762773,0.10325967637388848,0.04248216407477076,0.07104662470706,0.11064141612507569,0.10204948490085593
66,0.03883529932524659,0.10371282119466263,0.05265539816541121,0.0893069002916412,0.08488720473386584,0.0006721066753111487,0.0460301181841903,0.11508913402813516,0.06691851549821907,0.16220521077650674,0.04322462457253454,0.1550140213315227,0.07839849918692784,0.07021139836540916,0.05720660498511986,0.0651019037287081,0.029953295771340295,0.097047371198136,0.049991271346173,0.08571333224158112,0.05023066020232412,0.07765402926413166,0.106684950634529,0.11846423078890907,0.027586088501011425,0.07576549569578601,0.0833889445950104,0.11137215844211847
69,0.03676312657409569,0.10739851156736437,0.058024097631594565,0.09903542855903101,0.09085014348847681,0.0004437974161352016,0.08822349404711373,0.11848057067470062,0.06824779271898418,0.1624174769021583,0.04463439176769535,0.1201227530388269,0.07792088031604359,0.09424931383461252,0.055423849570538274,0.0642188970861206,0.032501623802455956,0.08000314061091819,0.05251724331179639,0.08571364168101439,0.0006384838013809343,0.0843615656986242,0.09683666162257573,0.13884901886266116,0.036411798625550496,0.07258930873382614,0.08964921514554845,0.10838271422847466
72,0.03666091831587249,0.11441512637120513,0.07143182748810557,0.09523384080840988,0.10961381983422053,0.0005557955687086906,0.08643821364746587,0.1308526948773018,0.03200056358997497,0.1545608829393129,0.05228785929396704,0.12963235825593142,0.08102279737555866,0.10896117321173922,0.05844440495740332,0.06184730029871288,0.03893468336429959,0.08319892238857256,0.04889892754871737,0.07913671315015083,0.0006166758594644854,0.07816191327720239,0.10457826770740808,0.1261298570257389,0.034783263511682434,0.07929703624194763,0.11176010975895351,0.10034552378728283
74,0.03503410869587602,0.12110393225444194,0.06349720880770444,0.10813251988408464,0.0922431514330051,0.0005281754723167473,0.08827154668501909,0.11727946068171137,0.06191188381767075,0.12989664194605977,0.05187724735545844,0.15485398347448562,0.0740420931645112,0.10213410243730017,0.05456845891400541,0.0631923882021705,0.03428586296920904,0.08306487506954811,0.04743364453149655,0.04461286218450084,0.053167761811621785,0.08057119234421597,0.11700702489113154,0.12643439638175763,0.0005007581634660791,0.08116266137140009,0.11137538879767188,0.0505130892453695
77,0.04114387983861259,0.11491295327929381,0.06335206640196855,0.10549851675743067,0.10036317121953993,0.0004212603525541889,0.08959066544796308,0.12647478726311354,0.07661056087951099,0.15590557108223863,0.048498617678269955,0.12744812872461087,0.07564043227813934,0.11267069128160115,0.05274895900448025,0.06564686275673905,0.0005208619687767564,0.09158898231712899,0.015457242541073488,0.0010805803284133215,0.05061449312205985,0.07721967281141497,0.002391670724823821,0.12886372150063402,0.03935280770973047,0.0708568465674239,0.11201651696200128,0.10316869523755076
