,250,250,250,250,125,125,125,125,62.5,62.5,62.5,62.5,31.25,31.25,31.25,15.625,15.625,15.625,15.625,7.8125,7.8125,7.8125,7.8125,3.90625,3.90625,3.90625,3.90625,1.95312,1.95312,1.95312,1.95312,0.976563,0.976563,0.976563,0.976563,0.488281,0.488281,0.24414063,0.24414063,0.24414063,0,0,0,0
1,67.63218390804599,66.49176470588236,53.661797752808994,48.82643678160921,57.73295454545455,59.970454545454544,59.321348314606745,37.16136363636364,43.14285714285714,50.757954545454545,43.19512195121952,32.730588235294114,35.17272727272727,34.95454545454545,42.044705882352936,46.60909090909092,40.974117647058826,40.08876404494382,56.338636363636354,48.654022988505744,45.90941176470589,44.11818181818182,42.25862068965518,38.49431818181818,46.572941176470586,45.674418604651166,48.50909090909091,37.291954022988506,36.57529411764706,45.22470588235294,38.73253012048193,35.23529411764705,33.616091954022984,35.3875,38.02705882352941,35.862068965517246,50.209195402298846,49.021428571428565,35.359756097560975,60.22823529411765,49.348101265822784,47.98117647058823,65.79431818181818,
2,70.78953488372093,69.35000000000001,53.60697674418604,46.32289156626507,61.188764044943824,63.11547619047619,59.69761904761905,38.883132530120484,51.58966386554623,59.421176470588236,48.972093023255816,41.34767441860465,36.01022727272727,39.7275,49.41976744186047,49.31744186046511,45.14523809523809,52.122352941176466,64.15348837209302,52.60120481927711,50.175294117647056,50.90568181818182,49.43636363636363,51.70588235294119,52.85340909090908,51.666279069767455,50.82873563218392,51.03977272727273,47.74431818181818,48.88235294117647,42.157303370786515,41.148275862068964,41.48470588235294,44.42530120481928,41.83214285714286,41.83372093023256,57.51477272727272,52.38024691358026,42.58117647058824,63.19411764705883,48.742045454545455,48.165116279069764,67.33720930232558,
4,73.7125,71.69176470588235,54.63333333333334,47.39659090909092,64.7784090909091,65.36588235294118,64.13295454545455,40.22891566265061,60.03647058823531,62.724999999999994,50.57261904761904,45.28850574712644,41.884883720930226,50.19425287356322,52.41647058823529,57.28255813953488,52.44606741573035,56.8625,66.58915662650602,55.43294117647058,53.3375,53.80120481927712,52.80705882352942,54.20000000000001,55.11309523809523,55.712500000000006,57.57727272727273,54.04941176470587,54.2264367816092,55.35795454545455,50.69411764705883,45.06206896551724,45.46704545454545,56.04318181818181,49.51590909090908,43.875,61.20454545454545,51.04285714285714,43.58,66.16000000000001,50.87560975609756,48.556626506024095,68.58068181818182,
5,73.75400280898876,71.92997326203208,50.695643939393946,37.79318181818182,65.60848165388828,58.09882352941176,64.21931818181818,40.964457831325305,61.45961460446249,63.4528409090909,57.292857142857144,54.29540229885056,47.2805100422833,53.14425287356322,16.316853932584266,64.45,55.371814195670055,37.49411764705882,35.523863636363636,56.30941176470588,54.482703488372096,39.15517241379311,40.01529411764706,55.476785714285725,56.26148589065255,40.944943820224715,52.268048128342244,54.81068149210904,55.533333333333346,40.81190476190476,42.480232558139534,45.9100117554859,51.15363766980147,37.76823529411765,49.55795454545455,45.41691176470589,47.073614190687366,51.43421926910298,43.16823529411765,66.54647727272729,50.59291851441242,50.00130175875917,69.53352272727273,
6,73.79550561797753,72.16818181818181,46.757954545454545,46.12471910112359,66.43855421686747,65.91149425287358,64.30568181818181,41.7,62.88275862068966,64.18068181818181,55.2470588235294,46.47790697674419,52.67613636363637,56.094252873563214,48.59090909090909,61.13522727272727,58.29756097560976,57.84302325581394,66.43720930232558,57.18588235294118,55.6279069767442,55.05227272727272,54.491764705882346,56.75357142857143,57.409876543209876,50.73426966292135,46.95882352941177,55.5719512195122,56.84022988505749,60.21647058823528,55.798850574712645,46.757954545454545,56.84022988505749,22.45058823529412,49.60000000000001,46.95882352941177,32.94268292682927,51.825581395348834,42.756470588235295,66.93295454545455,50.310227272727275,51.44597701149424,70.48636363636363,59.334090909090904
7,74.73863636363636,70.715,46.61058823529412,21.323863636363633,67.58588235294118,67.17058823529412,46.54625,43.26463414634146,66.26590909090909,67.84823529411764,42.36436781609195,39.327586206896555,59.538823529411765,58.76190476190475,46.31363636363636,56.13529411764706,60.375,37.99310344827586,32.458536585365856,59.39318181818182,58.28588235294119,39.679545454545455,31.074712643678154,55.75909090909092,38.87294117647059,60.52359550561798,24.273255813953487,42.228235294117646,47.951764705882354,35.423809523809524,25.97931034482759,46.675,54.75061728395062,7.132941176470589,56.32921348314607,46.4609756097561,38.875294117647066,40.57558139534884,42.51931818181818,67.11420454545456,45.811627906976746,48.28837209302325,21.479069767441857,19.44545454545454
8,43.35930232558139,55.07411764705885,46.33345503718729,39.26647727272727,43.43977272727273,32.84880952380952,47.71737787356322,44.161294345898,45.236470588235285,32.66627906976744,42.839570271682334,39.452298850574714,61.23117647058823,42.285227272727276,46.564204545454544,52.54767441860466,51.093181818181804,37.44478701825558,30.464495565410203,41.48117647058823,38.57790697674418,40.55271390374331,33.12087904911181,45.72588235294117,40.348275862068974,61.42032048008172,25.616627906976742,43.668965517241375,49.097727272727276,37.93072829131653,27.387931034482758,48.32272727272727,54.82738095238094,-7.825483434753212,69.38,45.95348837209303,66.95679012345678,42.75999999999999,37.74431818181818,67.29545454545455,49.00232558139535,48.2294133192389,70.16470588235295,20.901550802139035
9,73.62386363636364,74.53977272727273,46.05632183908047,57.209090909090904,68.30697674418606,69.11058823529413,48.88850574712645,45.05795454545454,67.59204545454544,71.0609195402299,43.314772727272725,39.57701149425287,62.9235294117647,59.20229885057471,46.814772727272725,65.85822784810125,61.66477272727273,36.896470588235296,28.470454545454547,61.168965517241375,58.91309523809526,41.42588235294117,35.16704545454545,58.30625,58.58522727272727,62.31704545454546,26.959999999999997,56.50568181818182,56.90909090909091,40.43764705882353,28.796551724137927,49.43411764705883,51.434090909090905,-22.783908045977014,56.861627906976736,51.19879518072289,39.39756097560976,53.27142857142857,36.16169397463002,68.54772727272729,51.088636363636354,48.17045454545455,22.52705882352941,22.35764705882353
10,46.15340909090909,58.12439024390245,47.54431818181818,53.32941176470588,45.51704545454545,32.08181818181818,46.78720930232558,45.3439198014629,45.04186046511627,33.15747126436782,44.11162790697674,39.30714285714286,64.39294117647059,44.503614457831326,45.43950617283951,51.30454545454545,51.36436781609195,39.27790697674419,22.81294117647059,41.85238095238095,38.772619047619045,43.30344827586207,38.241379310344826,47.82159090909091,38.750602409638546,67.58068181818182,28.902298850574713,42.851724137931036,50.19058823529413,43.73095238095238,33.69318181818182,47.68863636363637,55.34146341463415,32.03928571428572,58.92117647058825,45.62168674698795,40.0080459770115,42.154545454545456,34.57906976744186,69.0,48.86428571428572,48.14482758620689,24.790697674418606,24.83932584269664
