,10,10,10,10,5,5,5,2.5,2.5,1.25,1.25,1.25,1.25,0.625,0.625,0.625,0.3125,0.3125,0.3125,0.15625,0.15625,0.15625,0.15625,0.078125,0.078125,0.078125,0.0390625,0.0390625,0.0390625,0.01953125,0.01953125,0.01953125,0.009765625,0.009765625,0.009765625,0.009765625,0,0,0,0
0,36.81931818181818,22.30568181818182,44.339080459770116,35.93058823529412,69.5301204819277,39.18352941176471,41.851764705882346,24.89080459770115,20.608045977011496,24.898823529411764,22.37272727272727,35.56190476190476,36.70813953488371,32.20705882352941,36.58313253012048,34.39411764705883,25.370588235294118,31.55172413793103,29.001204819277113,12.725882352941177,27.243589743589737,24.07901234567901,25.764772727272728,33.14705882352941,25.99540229885058,27.967415730337077,32.22386363636363,40.93409090909091,20.285882352941172,,23.605681818181814,22.6,44.830588235294115,35.107142857142854,13.922352941176467,23.104597701149427,45.87931034482759,43.038823529411765,24.95977011494253,47.64418604651162
2,31.76590909090909,15.54597701149425,44.231818181818184,36.22413793103449,71.7,40.18181818181818,40.561797752808985,20.222727272727273,14.584705882352939,20.244318181818183,21.336046511627906,39.74545454545455,40.987500000000004,28.70681818181818,40.075,38.023863636363636,31.05294117647059,38.14705882352942,37.291954022988506,49.51927710843373,34.28068181818182,30.97159090909091,33.853846153846156,40.725,28.94625,26.216470588235296,38.949999999999996,42.06941176470589,17.26219512195122,,18.38,16.545454545454547,46.51294117647059,36.202298850574714,7.563636363636363,15.166265060240963,46.09772727272727,40.60348837209303,18.727906976744187,41.26818181818182
4,32.810344827586206,15.627586206896554,44.01529411764706,36.85568181818182,72.3215909090909,41.95232558139534,41.34166666666667,19.428235294117645,15.695454545454544,19.95679012345679,22.121951219512198,39.62,41.15882352941176,30.447727272727274,42.31704545454546,39.235632183908045,33.189772727272725,40.89545454545455,39.269318181818186,51.237931034482756,37.180681818181824,32.077108433734935,35.05340909090909,42.25113636363637,33.769318181818186,29.768965517241387,39.876744186046515,41.075581395348834,17.885227272727274,,18.201136363636362,17.134117647058826,46.37647058823529,36.62470588235294,8.575,15.202380952380953,46.70705882352941,41.32758620689655,19.58674698795181,42.02117647058823
5,37.79318181818182,16.316853932584266,45.20454545454545,36.88045977011494,70.15,41.94597701149425,40.373255813953485,20.262500000000003,36.02272727272727,21.936781609195403,24.023809523809526,39.06704545454546,40.523529411764706,36.15287356321839,42.88586956521739,39.28941176470588,29.409302325581393,36.48690476190476,40.64659090909091,50.643902439024394,38.287209302325586,33.3875,36.84418604651162,43.25813953488372,35.98977272727273,35.502272727272725,39.80113636363637,40.20909090909091,26.59882352941176,,19.79090909090909,18.496470588235294,45.11518987341771,37.04712643678161,9.31358024691358,19.79090909090909,46.55977011494253,42.53604651162791,20.308433734939765,44.249425287356324
6,62.102439024390236,48.228409090909096,41.64587737843552,36.886252612330196,70.43806818181818,48.58117647058823,56.094252873563214,32.73863636363637,27.73409090909091,59.87954545454545,40.37499999999999,38.69282505285412,40.86401189689359,35.72352941176471,42.30245859213251,61.13522727272727,59.90352941176471,39.035981116584566,40.94219789356984,51.66931818181818,52.80116279069768,34.01590909090909,67.64235294117645,62.21590909090909,39.70523119122257,36.357386363636365,73.79550561797753,72.16818181818181,35.33536682088565,66.43855421686747,48.33411764705882,52.39999999999999,62.88275862068966,64.18068181818181,47.23780487804878,45.53181818181818,52.67613636363637,43.62331737346102,37.740229885057474,57.18588235294118
7,38.875294117647066,16.77640449438202,38.08720930232559,36.89204545454545,70.72613636363637,42.949411764705886,33.46470588235294,45.21477272727273,19.44545454545454,26.496511627906976,30.949425287356327,38.31860465116279,41.20449438202247,38.21219512195122,41.71904761904762,40.16941176470589,34.90697674418604,41.58505747126437,41.23780487804878,53.09886363636363,38.39764705882352,34.644318181818186,38.657471264367814,44.377272727272725,43.42068965517242,37.2125,40.16704545454545,41.154545454545456,44.071910112359554,39.35058823529411,22.438636363636366,20.848837209302328,47.282954545454544,38.752808988764045,10.970930232558139,19.041975308641977,47.16781609195403,44.710588235294125,20.625,51.89880952380951
8,54.4142857142857,53.516279069767435,62.56470588235294,55.95681818181818,70.95397727272729,64.77241379310347,37.81823529411764,55.873255813953506,59.697647058823534,57.13720930232558,58.33139534883721,65.39310344827587,41.49017822549399,38.53484756097561,65.62784810126581,58.80909090909092,58.50609756097561,59.34022988505747,62.051685393258424,58.61411764705881,63.40574712643677,54.93448275862068,53.15,60.25662650602409,54.58409090909092,52.14204545454545,63.06551724137933,41.74180761099366,59.63255813953488,40.3995075239398,23.281176470588235,2.9045977011494255,64.40681818181818,64.23750000000001,23.61547619047619,23.220930232558143,62.809090909090905,62.29659090909092,27.39764705882353,33.55113636363637
9,39.39756097560976,17.56206896551724,63.293272481406355,56.82381138975967,71.18181818181819,66.50438871473355,42.171764705882346,22.52705882352941,22.35764705882353,58.93699545576049,58.2450080192462,38.760000000000005,41.775862068965516,38.8575,43.879310344827594,40.339772727272724,58.980321507760536,41.64545454545454,40.91764705882353,58.00137700534759,61.084691745036565,33.70121951219512,38.65116279069767,61.35444961664841,35.512499999999996,38.54090909090908,60.4239350912779,42.329069767441865,30.137931034482758,41.448426812585495,26.388505747126437,21.61547619047619,61.728409090909096,65.22113095238095,12.583908045977012,21.691764705882356,63.163581599123766,62.3287832594235,22.414942528735633,49.99425287356322
10,56.23863636363637,56.120930232558145,64.02183908045977,57.69080459770117,70.5340909090909,68.23636363636363,44.93452380952382,56.92272727272727,61.5046511627907,60.7367816091954,58.15862068965519,66.46931818181817,41.811392405063295,39.76931818181818,66.49318181818182,60.261627906976756,59.45454545454545,62.38068181818182,65.17954545454546,57.38863636363637,58.76363636363636,60.30227272727273,55.82962962962963,62.45227272727272,57.11744186046511,54.51034482758623,57.78235294117646,41.870588235294115,60.14823529411764,42.49734610123119,23.162352941176472,3.15764705882353,59.050000000000004,66.2047619047619,23.72613636363636,24.497590361445788,63.51807228915663,62.36097560975609,28.234567901234563,34.92183908045977
