,8,8,4,4,4,4,2,2,2,2,1,1,1,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.0623,0.0623,0.0623
0,0.1363358933017171,0.06297553676070414,0.13702044729798615,0.15695238426537322,0.0005398571395452331,0.047520919520862924,0.1081594230042835,0.16648541242110773,0.0004283860912817497,0.060163408795825005,0.0914772823450203,0.09987409215088283,0.10051666684895798,0.20109270248364378,0.04307797043116092,0.05929188186871116,0.0002867550143039145,0.1332950326151534,0.07549072925494149,0.05776031540428519,0.16719607991015803,0.06911169294215128,0.2345647453922001,0.08836628706970213,0.06386203472088108,0.03271298365785048,0.12089302870403221
3,0.13329538746422334,0.06126856176989572,0.1385056649760371,0.1378404238085635,0.0006098020146059739,0.04729472109750586,0.0544810596795648,0.1512441058411666,0.0005840258018600447,0.05693087036264243,0.09535026708659178,0.08124259454430534,0.13605456390274437,0.1335734975000863,0.0411436084918685,0.095260545938426,0.000388481072152056,0.13255969234522935,0.07641181880544243,0.05682091255397401,0.18726486096277764,0.08888547894667559,0.20414982104705146,0.09188243341039952,0.05710655032307705,0.0005306993414776178,0.10057324153239455
14,0.13025488162672957,0.05956158677908729,0.13999088265408804,0.1187284633517538,0.0006797468896667146,0.047068522674148794,0.0008026963548460967,0.13600279926122547,0.0007396655124383398,0.053698331929459865,0.09922325182816327,0.06261109693772783,0.17159246095653077,0.06605429251652882,0.039209246552576085,0.13122921000814083,0.0004902071300001974,0.1318243520753053,0.07733290835594335,0.05588150970366283,0.1975906956232254,0.09026007731456252,0.09447059251468735,0.08843872121427158,0.07212721264808343,0.0008242252843411917,0.08025345436075691
16,0.13920996544945102,0.0604987053701241,0.12933767424689205,0.134072042513264,0.0489463070022751,0.046671669007039625,0.05597451348059363,0.12556571794034843,0.0008605996244079509,0.05813519075477526,0.09758522253935366,0.06474589100537795,0.10083043425867855,0.05445422048221339,0.041789587452887064,0.12939662978844862,0.0005480974402872715,0.12257968184998498,0.0701391471560832,0.06783641932705384,0.19723546765403077,0.08035197202589807,0.22270713477247084,0.07789784569704737,0.07795252974460626,0.0007526013983292037,0.06711923940654649
19,0.09210361540917583,0.055633945157681886,0.12836763680821883,0.12231788662741283,0.000844441576219161,0.04658720922551591,0.10725808207895961,0.14110254620488266,0.0009261492577992683,0.06251099466399304,0.11183357384612658,0.050354063940309335,0.08207505314548083,0.060690906188977316,0.03915276486378545,0.13778104406448935,0.0006059877505743456,0.1412092253565795,0.06057016023937942,0.058828404821572686,0.20105166617271525,0.08218816084846921,0.21048153191617022,0.08176541803606457,0.07545583909908567,0.000868990752273138,0.07405736669210031
22,0.12286887200413793,0.06156420218651986,0.12056112204554953,0.06352497508205894,0.0009033201238449656,0.0010061870530807778,0.07846916816432517,0.06457573457115637,0.0005564067440084694,0.058559849697496315,0.11894085962347663,0.06140475731348692,0.06335908401853535,0.00038671984537384476,0.036362248663330515,0.007701056500346693,0.00039829255861437455,0.06928757615370547,0.0610648066268326,0.06554363266325859,0.2103108838826446,0.07694549651970242,0.19242479131827916,0.06962847331772276,0.0735054026949864,0.036366619088929776,0.07939056768549112
24,0.12472994851408106,0.0545096967764772,0.1262033291911215,0.1325179291546104,0.002549036573505565,0.04504261053519826,0.10079673215404894,0.1324705830943466,0.0004366102421377001,0.060443701018542975,0.11069717131325671,0.049305043201492135,0.069487424387314,,0.04087878757822221,0.12152492802023009,0.0006065417450585598,0.11355565098764288,0.06386505602062449,0.0638828268846664,0.19015643315542438,0.06703668889783485,0.18742579574957943,0.08804007249111623,0.07253248739392208,0.03552655611137687,0.05569906528614697
27,0.10056900574970794,0.06195205324535853,0.11197915124952472,0.15280656865450457,0.04228918033597369,0.04740402490703521,0.001600993925734296,0.06322335766875599,0.0007471594603275058,0.055691630309405035,0.0998102640212632,0.0506884025687011,0.06788318040432167,,0.0356147166408476,0.1266757441321975,0.0003380274760948511,0.14143749302328648,0.07380756391880589,0.061457697305287065,0.18626693619552756,0.07483813047298621,0.2154973095482522,0.06104205231755167,0.07386213488533155,0.03478973209280615,0.0520630522390947
29,0.0818249649548068,0.06197356479648089,0.10930878461950298,0.1293180445388416,0.000824456286578185,0.05170085624556701,0.14006463186659637,0.12568134542958317,0.0010577086785173114,0.04956396390045045,0.09810405968245835,0.045247243350949616,0.06146924757159957,,0.03369770100195118,0.11923474282567528,0.0004294753521899921,0.15439457037641535,0.07159563655637852,0.05903256772590774,0.17937501368637448,0.06713577762256352,0.17139537346225417,0.031782283829082415,0.07241343731256324,0.03789503034768226,0.05375065097687826
