Time_h,8_mM,4_mM,2_mM,1_mM,0.5_mM,0.25_mM,0.125_mM,0.062_mM
22.294294294294293,15.591822573635355,17.403449845104173,13.818560927934453,15.501473067681712,14.397149045778107,13.805279363966905,13.84181326902702,14.822768040568246
22.39039039039039,15.604086091345234,17.425913739730685,13.819610874113202,15.512461511191,14.401212682650849,13.806425392200367,13.842491028715449,14.829178117394887
22.486486486486488,15.616642494813746,17.448901901046664,13.82068761811182,15.523708489855142,14.405368208878286,13.807601869342387,13.84318352995127,14.8357358254105
22.58258258258258,15.629452565261301,17.47234169222863,13.821787935929205,15.535178492270518,14.409602316090142,13.808805345598769,13.843888514222241,14.842420294264247
22.67867867867868,15.642477083908323,17.496160476453078,13.822908603564269,15.546836007033521,14.413901695916156,13.810032371175327,13.844603723016114,14.849210653605278
22.774774774774773,15.65567683197522,17.52028561689652,13.824046397015907,15.55864552274054,14.418253039986052,13.811279496277862,13.845326897820637,14.856086033082756
22.87087087087087,15.66901259068241,17.544644476735467,13.825198092283031,15.570571527987953,14.422643039929564,13.812543271112181,13.846055780123564,14.863025562345822
22.966966966966968,15.682445141250303,17.56916441914643,13.826360465364543,15.582578511372155,14.427058387376418,13.8138202458841,13.846788111412645,14.870008371043648
23.063063063063062,15.695935264899314,17.593772807305907,13.827530292259349,15.59463096148953,14.431485773956346,13.815106970799418,13.847521633175633,14.877013588825383
23.15915915915916,15.709443742849864,17.618397004390413,13.828704348966351,15.606693366936472,14.43591189129908,13.816399996063952,13.848254086900278,14.884020345340183
23.255255255255253,15.72293135632236,17.642964373576458,13.829879411484452,15.618730216309363,14.440323431034347,13.817695871883497,13.848983214074329,14.891007770237202
23.35135135135135,15.736358886537213,17.667402278040544,13.831052255812558,15.630705998204586,14.44470708479188,13.818991148463866,13.849706756185537,14.8979549931656
23.44744744744745,15.749687114714849,17.691638080959187,13.83221965794958,15.64258520121854,14.449049544201403,13.820282376010868,13.850422454721661,14.904841143774528
23.543543543543542,15.762876822075672,17.715599145508893,13.83337839389441,15.654332313947602,14.45333750089266,13.821566104730312,13.851128051170441,14.911645351713144
23.63963963963964,15.775888789840106,17.739212834866162,13.834525239645961,15.665911824988171,14.457557646495367,13.822838884827998,13.85182128701964,14.918346746630606
23.735735735735737,15.78868379922856,17.76240651220751,13.83565697120314,15.677288222936625,14.461696672639254,13.824097266509744,13.852499903757002,14.92492445817607
23.83183183183183,15.801222631461446,17.78510754070944,13.836770364564844,15.688425996389356,14.46574127095406,13.825337799981346,13.853161642870282,14.931357615998683
23.92792792792793,15.81346606775918,17.807243283548466,13.837862195729977,15.699289633942747,14.469678133069513,13.826557035448623,13.853804245847224,14.937625349747613
24.024024024024023,15.825375022781932,17.8287413526938,13.838929251419025,15.709843745690872,14.473493996583182,13.827751534427183,13.854425462045663,14.943706860838745
24.12012012012012,15.836926557400322,17.84955946403246,13.839969615662776,15.720067642947228,14.477181161201692,13.828919226919767,13.855023993102758,14.949590034463261
24.216216216216218,15.848129090827564,17.86971379973808,13.84098389206166,15.7299691889804,14.480742729074853,13.830060700734666,13.855600390123787,14.955279620995759
24.31231231231231,15.858994645150279,17.88922725938744,13.841972973698569,15.739559527496372,14.484183043484256,13.831176849045073,13.856155416706104,14.960782308512744
24.40840840840841,15.869535242455093,17.908122742557335,13.842937753656386,15.748849802201123,14.487506447711478,13.832268565024169,13.856689836447075,14.966104785090739
24.504504504504503,15.87976290482863,17.926423148824533,13.843879125018013,15.757851156800633,14.49071728503811,13.833336741845145,13.857204412944057,14.97125373880625
24.6006006006006,15.889689654357506,17.944151377765827,13.844797980866339,15.76657473500089,14.493819898745732,13.83438227268119,13.857699909794412,14.976235857735798
24.696696696696698,15.89932751312835,17.961330328958,13.845695214284257,15.775031680507873,14.496818632115932,13.835406050705485,13.8581770905955,14.981057829955896
24.792792792792792,15.908688503227783,17.977982901977825,13.84657171835466,15.783233137027555,14.499717828430297,13.836408969091224,13.858636718944679,14.985726343543057
24.88888888888889,15.917784646742431,17.99413199640209,13.847428386160438,15.791190248265929,14.502521830970405,13.83739192101159,13.85907955843931,14.990248086573798
24.984984984984983,15.926627965758913,18.00980051180759,13.848266110784488,15.798914157928968,14.505234983017848,13.838355799639777,13.859506372676755,14.994629747124627
25.08108108108108,15.935230482363854,18.025011347771088,13.849085785309695,15.806416009722657,14.507861627854204,13.839301498148963,13.859917925254372,14.998878013272066
25.177177177177178,15.943604218643875,18.039787403869376,13.849888302818961,15.813706947352973,14.510406108761059,13.840229909712342,13.860314979769523,15.002999573092628
25.273273273273272,15.951761196685599,18.05415157967924,13.850674556395164,15.820798114525903,14.512872769020003,13.8411419275031,13.860698299819562,15.007001114662827
25.36936936936937,15.959713438575648,18.06812677477746,13.85144543912121,15.827700654947424,14.515265951912614,13.842038444694428,13.86106864900186,15.010889326059178
25.465465465465464,15.967472966400647,18.08173588874082,13.852201844079987,15.834425712323524,14.517590000720482,13.842920354459503,13.861426790913766,15.014670895358192
25.56156156156156,15.97505180224722,18.095001821146102,13.852944664354382,15.840984430360173,14.51984925872519,13.843788549971523,13.861773489152645,15.018352510636385
25.65765765765766,15.982461968201985,18.107947471570085,13.853674793027295,15.847387952763365,14.52204806920832,13.844643924403677,13.862109507315857,15.021940859970274
25.753753753753752,15.98971548635157,18.12059573958956,13.854393123181612,15.853647423239071,14.524190775451462,13.845487370929138,13.862435609000759,15.02544263143637
