Time_h,20_mM,10_mM,5_mM,2.5_mM,1.25_mM,0.625_mM,0.156_mM
4.84984984984985,10.181169712933844,10.309466643220306,10.292488935679167,10.320646473717357,10.223636833490195,10.24831767446838,10.144946719055023
4.944944944944945,10.181116442531707,10.309530705373655,10.292587884153562,10.320720978246243,10.223654799811218,10.248323932385548,10.144829795506396
5.04004004004004,10.181124036051033,10.309549233220457,10.292656792553249,10.320740682574403,10.22369932034926,10.24833531447625,10.144802919055458
5.135135135135135,10.181189992456519,10.309524077773254,10.292696834851471,10.320707816478436,10.223769269617806,10.248351601221806,10.1448624211083
5.23023023023023,10.181311810712858,10.309457090044596,10.292709185021463,10.320624609734939,10.223863522130355,10.24837257310353,10.145004633071016
5.325325325325325,10.18148698978475,10.309350121047027,10.292695017036465,10.320493292120501,10.223980952400385,10.248398010602736,10.145225886349705
5.42042042042042,10.181713028636889,10.309205021793092,10.292655504869714,10.320316093411725,10.224120434941396,10.248427694200737,10.145522512350452
5.515515515515515,10.181987426233972,10.309023643295337,10.292591822494442,10.320095243385206,10.22428084426687,10.248461404378853,10.145890842479355
5.61061061061061,10.182307681540692,10.30880783656631,10.292505143883895,10.319832971817535,10.2244610548903,10.248498921618399,10.146327208142509
5.7057057057057055,10.182671293521748,10.308559452618553,10.292396643011305,10.31953150848531,10.224659941325175,10.248540026400686,10.146827940746004
5.8008008008008005,10.183075761141835,10.308280342464615,10.292267493849911,10.31919308316513,10.224876378084986,10.248584499207034,10.147389371695937
5.895895895895896,10.183518583365647,10.307972357117038,10.292118870372951,10.31881992563359,10.22510923968322,10.248632120518755,10.148007832398399
5.990990990990991,10.183997259157884,10.307637347588374,10.29195194655366,10.318414265667283,10.22535740063337,10.248682670817168,10.148679654259485
6.086086086086086,10.18450928748324,10.30727716489116,10.29176789636528,10.317978333042804,10.225619735448925,10.248735930583585,10.149401168685287
6.181181181181181,10.185052167306408,10.30689366003795,10.291567893781044,10.317514357536755,10.22589511864337,10.248791680299323,10.150168707081903
6.276276276276276,10.185623397592087,10.306488684041287,10.29135311277419,10.317024568925726,10.2261824247302,10.248849700445698,10.15097860085542
6.371371371371371,10.186220477304973,10.306064087913713,10.29112472731796,10.316511196986317,10.226480528222904,10.248909771504023,10.151827181411937
6.466466466466466,10.186840905409762,10.30562172266778,10.29088391138559,10.31597647149512,10.226788303634969,10.248971673955614,10.152710780157548
6.561561561561561,10.187482180871148,10.305163439316027,10.290631838950311,10.315422622228734,10.227104625479889,10.249035188281788,10.153625728498342
6.656656656656656,10.188141802653828,10.304691088871005,10.290369683985368,10.314851878963752,10.227428368271147,10.249100094963861,10.154568357840416
6.751751751751751,10.188817269722499,10.304206522345257,10.290098620463995,10.314266471476774,10.22775840652224,10.249166174483145,10.155534999589861
6.846846846846846,10.189506081041856,10.303711590751332,10.289819822359432,10.313668629544392,10.228093614746651,10.249233207320959,10.156521985152773
6.941941941941941,10.190205735576594,10.303208145101772,10.289534463644914,10.313060582943203,10.228432867457874,10.249300973958617,10.157525645935246
7.037037037037036,10.190913732291412,10.302698036409124,10.289243718293678,10.312444561449803,10.2287750391694,10.249369254877431,10.158542313343371
7.132132132132131,10.191627570151,10.302183115685933,10.288948760278965,10.311822794840788,10.229119004394715,10.249437830558723,10.159568318783244
7.227227227227226,10.192344748120059,10.301665233944746,10.288650763574006,10.311197512892756,10.229463637647308,10.2495064814838,10.160599993660957
7.3223223223223215,10.193062765163287,10.301146242198108,10.288350902152045,10.310570945382299,10.229807813440672,10.249574988133986,10.161633669382605
7.417417417417417,10.193779120245374,10.300627991458567,10.288050349986317,10.309945322086014,10.230150406288296,10.24964313099059,10.16266567735428
7.512512512512512,10.194491312331017,10.300112332738665,10.28775028105006,10.309322872780498,10.230490290703669,10.249710690534933,10.163692348982076
7.607607607607607,10.195196840384916,10.299601117050953,10.287451869316515,10.308705827242349,10.230826341200281,10.249777447248325,10.164710015672087
7.702702702702703,10.19589320337176,10.29909619540797,10.287156288758911,10.308096415248158,10.231157432291619,10.249843181612084,10.165715008830409
7.797797797797798,10.196577900256255,10.298599418822263,10.286864713350493,10.307496866574521,10.231482438491176,10.249907674107526,10.166703659863131
