,2,2,2,1,1,1,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.125,0.063,0.063,0.063,0.063,0.032,0.032,0.032,0.032,0.0156,0.0156,0.0156
baseline,0.583333333333325,2.307692307692316,,,,,,,,,,,,,,,,,,,,,,,
2,0.2092462753641194,0.34089789147760746,0.6060606060606055,1.2111204427380886,3.213700887955157,1.4049206876904348,1.7084717632198798,1.9678734059394405,1.2638094976911953,1.3969626365716528,2.574362293742797,1.3413537844441135,0.48387096774193505,1.171874999999999,1.5384615384615372,1.9230769230769214,1.7424242424242409,1.7424242424242409,1.6176470588235279,,1.4705882352941164,0.48387096774193505,,,
5,0.21251574841668375,2.739358056516469,1.5217391304347878,0.2048661445427622,2.450329122781069,0.21393110471649898,0.6614580118470371,1.3225642695761821,2.3389907121449096,1.4921180625410326,1.5149131959332678,1.361677326632667,1.9047619047619118,1.0317460317460354,1.5441176470588291,0.46875000000000167,2.318840579710153,1.1718750000000042,1.528520499108736,,1.066176470588236,0.6517715494447395,1.3432835820895508,0.3571428571428568,2.0769230769230753
7,0.4439217855815386,1.5552484449899953,1.7608695652173796,0.8762044662429276,1.888795365477062,1.0201639993570202,0.6968300980420593,1.523542173286277,2.1897582318127293,1.2622161819155504,1.9918844191465652,1.4632950375753895,1.0695684523809543,0.6349206349206351,2.0034021071114867,1.2264384920634788,1.6071814838849208,1.3236424180327786,1.4393939393939443,1.3970588235294168,0.6617647058823554,0.8196721311475439,1.4179104477611992,1.1691374663072633,1.975961538461541
18,0.6753278227463935,0.37113883346352167,1.9999999999999716,1.547542787943093,1.3272616081730553,1.826396893997541,0.7322021842370817,1.7245200769963718,2.0405257514805486,1.0323143012900682,2.468855642359863,1.564912748518112,0.23437499999999667,0.2380952380952347,2.4626865671641442,1.984126984126956,0.8955223880596888,1.475409836065553,1.7647058823529163,1.7968749999999745,2.2794117647058503,2.045454545454516,1.3043478260869381,1.98113207547167,1.8750000000000067
20,0.9067338599112484,2.389563104684366,1.739130434782584,0.34144357423793087,2.7154766771118077,1.7114488377319614,1.022253291036312,2.0573221971184785,0.8036532190446469,1.7462032957145426,1.1952396363805684,3.2416049790732315,2.265624999999968,2.1311475409835765,1.4705882352940969,1.332972582972564,1.7647058823529163,1.5322580645161075,0.5882352941176388,0.2941176470588194,1.1363636363636203,1.7164179104477368,1.3235294117646872,2.45454545454542,2.3387096774193217
23,0.20607587725252716,2.191486445213175,0.22727272727272402,0.2859589934242671,0.5945651547924548,1.2122762600601393,0.9621207445047644,3.039923843503423,0.3013699571417426,1.5839407125435299,2.114654741288698,3.3533844611102395,2.016129032258036,1.4285714285714082,1.3970588235293921,0.6818181818181721,2.352941176470555,2.301587301587269,2.4999999999999645,0.23437499999999667,1.8656716417910182,0.7258064516128929,1.3235294117646872,1.2499999999999822,2.166666666666636
25,1.5831861046067168,2.1340482924152493,2.307692307692275,1.3726031684364821,0.8789224027366722,2.3532421518814473,0.9455169816565011,2.6321622227839354,3.2130183261408005,1.6517028820641089,0.8274735944173166,0.9217508057205581,1.4285714285714082,2.3437499999999667,1.3636363636363442,1.1718749999999833,1.0769230769230616,2.1825396825396517,2.0149253731342998,0.8088235294117533,1.119402985074611,0.8870967741935358,1.3970588235293921,0.20833333333333037,0.6034482758620604
28,1.6292874045280246,0.5393111173766799,1.1764705882352775,0.8877532930186203,0.39637676986163645,1.6370380187001372,0.9289132188082379,1.6832636158242094,1.8082197428504556,0.3492406591429085,2.183987683626033,3.6887229072212637,0.9374999999999867,1.846153846153846,1.3235294117646872,1.5079365079364866,1.3636363636363442,2.063492063492034,1.571428571428549,0.8823529411764581,1.1764705882352775,0.4761904761904694,1.343283582089533,1.5094339622641295,1.5999999999999772
30,0.3716122376685181,2.157244469506873,1.119402985074611,2.0103783780130295,3.0719199664276826,0.2768520178684056,1.7958988896959265,3.085983295677717,3.060788627220823,1.6517028820641089,1.4710641678530072,3.5243413159903696,0.9374999999999867,1.1904761904761736,1.343283582089533,0.8870967741935358,1.84615384615382,0.9523809523809388,1.9696969696969415,0.8955223880596888,1.2121212121211948,2.2580645161290005,1.3235294117646872,0.3999999999999943,1.8749999999999731
33,1.9430011283812465,1.131669229905084,2.265624999999968,1.5485779336206467,1.9108909950046056,2.1722235248136434,0.8669856708876887,1.906048506153884,1.7619777917546324,1.7205238354834465,0.4597075524540648,1.6766922305551197,1.2698412698412518,0.6153846153846285,1.343283582089533,2.1428571428571126,0.7812499999999889,0.46874999999999334,0.22058823529411453,1.6911764705882115,1.2121212121211948,1.7910447761193775,1.343283582089533,1.9607843137254624,0.3333333333333286
36,2.00670608341014,1.9175506395616646,2.279411764706012,1.7330848086317987,1.981883849308323,2.0071771295460827,1.4243336021727326,2.0875769353115454,2.244578326628763,2.0954439548573025,0.8776235092305497,2.6152850241674566,0.39682539682541934,2.3387096774191556,1.3846153846152665,0.9523809523810065,1.7164179104478587,1.190476190476089,1.7910447761195047,0.8955223880597524,1.2096774193548216,2.3015873015874324,1.3768115942028791,1.7307692307690832,1.1403508771929662
38,0.4317780285291659,2.8306699917338856,2.205882352941302,0.409732289085488,2.148476984467421,1.9167870117717472,2.0135560066521174,3.0859832956779365,0.8291660196492977,1.3969626365717334,0.2802733142381035,1.982441990244442,1.4843750000000844,1.8439580133127906,1.4179104477610731,1.4285714285714082,2.426470588235432,1.984126984126956,2.205882352941302,1.69354838709663,1.2686567164178022,1.3432835820896285,1.3636363636362472,2.499999999999787,0.5932203389830003
