,2,2,2,1,1,1,0.5,0.5,0.5,0.25,0.25,0.25,0.125,0.125,0.063,0.063,0.063,0.063,0.032,0.032,0.032,0.032,0.0156,0.0156,0.0156
baseline,14.74773320261065,2.301149681153415,,,,,,,,,,,,,,,,,,,,,,,
2,8.312883687186256,5.3854008055364995,3.1247580188002293,1.5157405973977525,1.0928347471960658,1.4271758777093637,1.7779128563598785,2.5332706527187248,5.752669920710213,1.338487689810649,5.0031710752008145,2.4203945668330467,6.394169593794863,3.5807694191917174,1.6623096257693588,3.876131772208983,1.603893652676064,4.915791269488061,1.761885060096824,,1.759122775020302,3.3305909116695083,,,
5,14.819200380410155,5.304722331723057,3.4090010870780563,1.6490405993421025,1.2554300568994674,1.1291545242515864,1.7431730697154308,4.748452676072639,5.351062082868268,0.9514238438352749,5.439681667704714,2.26075698225103,6.099847254093008,3.5635593476018603,1.6940243259903867,3.5083039963700826,1.9525304213453771,4.062157717235151,1.8766354679360706,,2.07828002416473,3.392953537618429,1.6561020802343358,4.817381601342969,3.5939239173403044
7,11.57658642851531,5.895639013742079,2.932351885892376,1.65418001058924,1.1036499867234901,1.6575839120489366,2.0411076677857602,3.534822498416227,5.775082063564505,1.1359664736318689,5.5728100882316545,2.3751278311154267,9.54259540923835,3.6644968134137788,1.8303464909965999,3.71329500728727,1.881738644884095,4.5832833820848125,1.991385875775317,2.5258021617145245,2.3974372733091585,3.4553161635673506,1.6885117670541827,5.210182304532653,3.8266649332430185
18,8.333972476620461,6.4865556957610995,2.455702684706696,1.6593194218363776,0.9518699165475129,2.186013299846287,2.339042265856089,2.321192320759815,6.1991020442607425,1.3205091034284628,5.705938508758595,2.4894986799798233,12.985343564383692,3.765434279225697,1.9666686560028133,3.918286018204457,1.8109468684228127,5.104409046934474,1.762488597931533,2.671590456436469,1.4806848758848985,3.635276524898051,1.7589970763336038,5.602983007722336,4.059405949145733
20,16.04333191593328,8.65744500630914,3.595694492291523,1.8119706069465322,1.0328637171200634,1.537026578893596,2.059282898733421,2.4397774250424487,7.928516553631002,1.357503923165031,6.171826120737532,2.5052304439841038,6.309808802731246,4.683969414926393,2.0850440464889677,7.452775408104279,1.9240190526781413,5.26342257548045,1.9223065720840748,3.2651147184761737,1.418529291947359,3.6563531327829777,1.9821645763948978,4.940403578557715,3.7460712335740434
23,16.20324743266562,8.655530034353333,2.299790035031761,1.6329563823159976,1.0888112294861303,1.5814263994067013,2.710002110738538,2.5742491346407688,7.960913963780563,1.3816154615680485,6.513112323110234,2.571707141430232,6.260773979200503,4.121611224876372,2.0613719183331622,3.9369978041982154,2.377889174334786,5.294760277063689,2.0201257654186056,2.84770139578515,3.4112616127024524,4.172845170374813,1.5927501750882127,4.796170547656447,5.05258963026199
25,13.413123053989231,7.952826486102041,3.006192711217501,1.9549198734760749,1.0585812318199053,1.878368871576144,2.4384768044047718,2.5034443548334235,6.077294780780524,1.6236913709780982,5.502851842645513,3.033730663577509,5.753053165053297,3.0712427402127402,2.1917680266157205,3.0362957813117046,2.0180269354533706,4.538901214146687,2.6568407586645857,2.81618163395648,1.8932463776897521,3.852798591645861,2.0100139333289606,4.5297690287051235,4.682906672872341
28,13.256336772299912,5.7818254506122,3.082822369114532,2.0349869170927497,1.426334190764665,1.709106216054575,2.166951498071006,2.6549539890748814,5.997738704313267,1.5300683497574799,5.450490878430201,2.9815233710124738,4.948614900031624,5.849488150933121,1.868774291239628,2.8785361122024735,2.422041641732386,4.343729902335375,2.345113378230732,2.6177098522609508,1.871870803344612,4.128775442544737,1.871378610269284,4.887291294488502,4.7663346049439514
30,14.411087417660076,5.686772165658575,2.503118555704536,1.6461955408004567,1.1032624237446318,1.9004465549093905,2.1358072326900825,2.7775018888868765,7.453550393586651,1.9176243388690166,5.928035650408974,3.0814260422046265,5.906180746852636,4.5464307894894,2.2602643633378983,2.952977630847522,2.7455625783499475,4.942671342502958,2.4174008690679796,2.8300851306339476,1.6213564631764676,3.5434697966695783,1.6545599092056729,5.387288350960761,4.218678405011391
33,14.305385259055724,6.145741983043587,2.8731248749949208,1.7660567719467937,1.4471925225011009,1.900812183389442,1.9617628047331377,2.607501472087914,7.427449504758809,1.7974540171262823,5.872524042554233,3.1284020605205423,5.234040292883971,4.60361816477424,2.089342039134455,3.4195337620985256,2.6251350795431945,6.587056206145171,2.70771137923561,2.797265053730504,1.8405886557288094,3.1673482710972176,1.6484141380669572,4.909043102645942,5.16745092087074
36,12.892135258177813,5.849495712264119,2.781089654280242,1.6437026955346414,1.5215161568399838,1.83492251587619,2.174937266377137,3.5200604714952353,8.245258525361267,1.502433472080601,6.299336619923295,3.420362962014812,5.606269811026744,4.839110226925097,2.1510847569238125,4.268156743161696,2.34634867670516,6.773053177225738,2.4182077812378813,3.2356859453253826,2.710467657182967,3.803425688905623,1.8142510436306956,3.4424881463385115,4.637531769512959
38,11.972062426887542,6.523583878501292,3.7277094994960627,1.4679251962707893,1.6037465391594687,2.09418663352331,2.1688652350744992,2.589105350204905,6.805516503006613,1.6532647787922514,5.781485288341004,3.7376794052429743,5.9540009974166,4.626681386964302,2.499811808253236,3.6997980036454363,2.2352143989865567,6.814317030598376,2.6280038260225274,4.098960718132391,1.8450967038709294,3.5409995229148583,1.6772762244780062,4.285258671480823,4.162863757503574
41,15.409638828743166,6.339832668207384,2.9697696818895434,1.6402412128424066,1.8244163367551038,2.3534507511704303,2.1381547629433513,3.063328290126574,8.07324537089231,1.5130488821116737,6.4824311382025845,3.327742662431124,9.733308706102893,4.414252547003508,2.327244174772096,3.9889756492095096,2.4889611691776703,7.693066042361772,2.2578902721620007,3.4962879935667925,2.2194808991426,3.3003776131906366,1.6770872862201351,4.802716760341056,4.3019900146374574
43,15.665557125730443,7.772493766501669,3.0258740120461423,1.7832022460706012,1.6256526316754265,2.191172154915001,2.2405364994070145,2.5744922923520823,7.6856248011694515,1.1775648841217157,5.78622232069532,3.3379264130076542,9.49731848389575,3.9605767187922316,2.345637811506748,3.840301974410136,2.312336362268511,9.38829722305866,2.744223125655106,3.3526616606378803,2.5226183819121424,4.027729968065408,1.5990424741370592,5.366151777417273,4.165888109689783
