,20,20,10,5,5,5,5,2.5,2.5,1.25,1.25,1.25,0.625,0.625,0.625,0.313,0.313,0.156,0.156,0.156
0,1.5858134763731315,1.8626376497012258,1.958197438574905,1.6288743388897697,2.549537378637627,1.6369846128575312,1.5068620039181682,3.62171225900277,13.444436675597233,2.548402269020433,3.2393855468994714,4.508032777820045,14.61583142581195,2.2345243099439767,0.8581761095297529,1.2888376995161823,2.924892816485343,1.30710025108956,2.6231660260075045,3.7254737859200486
3,1.8072999219188084,2.086688754437991,2.2833247416868696,1.6339886995423725,2.888071469088702,1.5491743334211092,2.365302804480164,2.9847587164745173,14.14966751705665,2.572859058219833,3.2344297866783753,5.095650586072974,15.928109020496489,2.2067840239463545,1.2500287724612464,1.6353680915904454,3.1146582301130503,1.520989299996626,1.5505388345755298,3.55794651967297
14,2.0287863674644853,2.3107398591747557,2.608452044798834,1.639103060194975,3.2266055595397773,1.4613640539846873,3.22374360504216,2.347805173946265,14.854898358516069,2.5973158474192335,3.2294740264572788,5.6832683943259035,17.240386615181027,2.1790437379487324,1.6418814353927398,1.4182882186102066,3.3898821588924584,1.5570671590253198,1.559597380038656,3.654523127043925
16,2.279117551069756,2.2751996249413664,2.4437515449395044,1.781732971182769,4.010141023149447,1.695926364771737,1.7668106062365199,2.2879714916106657,15.560129199975487,3.0581156706404453,3.7086871819837737,5.339527519799609,14.748863590991439,2.717441708044483,1.2197862777941886,1.6465475129110736,3.665106087671867,1.8458805592788579,1.2538889276655942,3.7510997344148795
19,2.2613256203758474,2.3543678440731126,3.104355118850572,1.9675120077806476,2.613902940905589,1.445034272502296,1.4817458541381878,1.1110564797956117,15.409370276156396,2.4907036264608893,3.7974286341358208,4.898386253054047,12.515996925060861,2.5726871152484843,1.2260699347547255,1.5970869167701267,3.53139614575849,1.6172114602468437,1.8472024636324789,3.784214804968244
22,2.602373044292237,2.3089724289435076,2.668238973092063,1.9435839143546099,2.9260223213876544,1.6997644528495781,1.6737586369677497,2.2583634515843665,13.923633041257702,2.6938326864825775,3.165979354617685,5.130969017392337,12.47871521164472,2.3322306592172652,1.094369497314068,1.3735756786313364,3.939205523129338,1.811638603252589,1.576388277043444,3.6638555467709955
24,2.614776836170421,2.1506016644246033,2.6523062361313654,1.9196558209285721,3.10640387800306,3.217064973271992,1.5923578367290818,2.2141061012226375,13.850290759933431,3.0354507387231,3.517799308066193,5.317259875912754,11.530132878435243,2.651873207159293,1.334456686403618,1.5878198111683373,3.654242883087186,1.5897335196889217,1.6970495481717005,3.6056074286557402
27,2.656665149827855,2.20716287070094,2.31224541803837,2.0362193787439646,3.626671820132844,1.2490791639299628,1.7082036642482967,2.1790293743051072,12.229610543222398,2.784259587264694,2.891361046478883,5.804795863047642,11.696626859682429,2.837953978767539,1.0365507705848276,1.4921917521774346,3.493279261668039,1.5618802704740424,1.5606290929960367,4.434144996626366
29,2.3849925700979524,2.377352235779973,2.1996877805296062,2.087973827229725,3.325670770233801,1.5484292625516776,1.7887276438437831,2.2655600032498606,17.905985297182493,2.7095518686069338,3.070020004991861,5.261553276504993,12.62819175311604,2.893669824247375,1.0919242250733494,1.596580844609737,3.081711861383205,1.8912731169886965,1.6781523253021633,3.3432914299404226
32,2.4110541225741864,1.9818838901825515,2.3665107029451042,4.141091830968183,3.7458527033038944,1.6197697821310444,1.8842295013536747,2.5556310375326095,15.065346163021115,3.395933313139798,3.3875563390033454,6.908288861776018,14.29258819321242,2.886425993622649,0.9759700843949075,1.698215486104663,4.182083838762873,1.6795755787727273,1.9397073977103851,3.61276091208199
35,2.3712859106631456,2.337599654799496,2.4525776208514527,2.387736525307119,3.857334537470053,1.3379497547239523,1.814357622886009,2.9653423972956645,15.340243069784533,3.4195655371273825,3.195541411006394,8.706776422773508,17.282738802879575,3.083826831643663,1.0593942226271755,1.88826988693503,4.107514266673602,1.7170774156485207,1.685085500287824,3.687790676549667
37,2.2653047551715457,2.8619284144561448,2.323202352482244,1.9489067254610426,4.569311808213794,1.502640524205087,3.785351694240963,3.17001799435067,18.835062245664826,3.2258818768361315,2.8352424403542624,7.531587935154583,15.813119505907075,2.734031386301784,1.2630635405987227,1.9677566440100418,4.208490686920025,1.8093371978328578,1.8144325921538058,3.9771292070115685
40,2.542185722856806,2.187252051614243,2.4039362422369783,2.212968084557755,5.514054196203143,1.7502842631558928,1.8996246849475218,2.5796619808830927,20.098361887742893,2.4507994431302946,3.399700388698872,6.402928674457055,16.89832496855108,2.6918467141340656,1.1339269365085185,2.3035526133156905,3.1935693176805406,1.6206668616975413,1.9459878193995226,3.516939192485974
42,2.495310670530977,1.980560850682222,2.2834085160885595,1.9211746903817315,7.58606371788397,1.4206716379844417,1.732425986526627,3.099491747781788,20.142555163975636,4.935622184696458,3.01449630546247,6.909247335450614,16.597629594766147,3.384554810843759,1.3629591548016613,2.8293350784771625,4.023518164450905,1.7812205332459636,2.077543046645239,3.474792351690504
45,2.260979471161577,2.076761936487924,2.262299023142066,2.3448817282828367,8.03859716418311,1.5727930787012203,1.5834354689480334,3.993473469240921,11.901142035047183,5.6074444121917875,2.7991527753555907,7.4155659964441725,14.743562022727493,3.380675255029489,1.5389235569987592,3.1349261758972102,3.761009634817953,1.941774204794386,1.946915324116403,4.319642052085228
48,2.3651713685278524,2.012494268594654,2.304521843149533,2.7218183399885114,8.491130610482251,1.6928862261633644,1.7385048494152118,4.120535101635409,13.79503020783562,2.511665489675163,2.5163833393710076,9.331937476623123,13.936557628542074,3.188295369658388,1.4642353110763022,3.236917821987665,3.6541839757405823,1.5884620133110254,2.383955118942557,3.7081436740759903
50,2.290267223637718,2.077327416009063,2.3455088403029127,3.247118486890939,8.943664056781392,1.3507945554903638,1.654703641148602,5.035353502886787,16.566581260296363,3.1384733901532686,2.832541177529307,8.57757453474082,14.138307053629548,2.810000236690994,1.3895470651538453,2.5843103450937455,3.6998173960147507,1.626758643837557,2.2435905665109637,4.267186130620948
53,2.28000039466817,1.620349715090903,2.490852984732197,2.9215386176273883,7.9550906942878985,1.4764578225178926,1.6923877946777846,5.227252145242243,11.729359113752029,3.267710561864214,2.810794722330442,10.452957222709417,12.657348676736195,3.0761774160187865,1.433278909447803,3.032095562603698,3.252179319294426,1.7550458219789293,2.497302959197226,4.819345957872172
55,2.3415411474554353,1.938658051043167,2.320227734607673,3.1673673913470206,5.6634399819957055,1.5814612821407288,1.9492071338634651,4.055611274913646,15.119461355466814,7.0032034961525715,2.4954429291159617,11.544553302562683,15.044535424298468,3.5755176077459248,1.5350669828453565,2.4438823381661825,4.383562109642761,1.6647071814586496,2.3214914772282125,4.13823817834355
58,2.5153596572322194,1.7883167052516502,2.4745792810012026,2.9732152259181057,6.7190358959733505,1.4737982823818867,2.1193423257189306,5.020490803290543,12.571957851972869,2.837700770359774,2.562855474759501,8.59541031198468,16.25572885362826,3.3048359311895315,1.4430639243733643,5.321044990122729,3.6509326839748226,1.889148294480561,2.3238034765894207,4.089094786998997
61,2.503373510630854,1.8419027210476717,2.121579528461283,4.554219335178506,5.430770095292123,1.6836034414152299,2.094100346158442,4.307078876222871,12.952309730921696,2.791815469757774,2.6302680204030406,9.15363299062886,17.46692228295805,3.2792948217494278,2.39792579750127,2.9801962043628927,3.95412922735594,2.101201004687666,2.585906804787083,3.9031803572738535
63,2.4773883012682965,2.271434898691566,2.507928674708383,4.301580043330996,6.72106274128254,1.7747792959395752,2.015886297559457,3.979469370479969,10.545752015486583,3.1200735816530956,2.9943007762261247,9.740896464834176,16.668855986742457,3.5603467455309312,1.0595241026993738,2.676688912962471,4.35732558067204,2.0704262146923114,2.7029471954234485,3.929172423188172
66,2.6070687482579125,2.1303676569262926,2.58909180568585,6.0655398280531285,7.545209802051882,3.1962402130385392,1.9808083229456308,4.761809924765036,12.631421125042612,2.5253495443446368,2.7301282779530114,7.522640450805067,13.489181679703915,2.935807703802482,1.0517358406749533,2.076969623490293,4.761232998426964,1.6858089186682963,1.9745421217495371,3.563666717567533
