,2.4,2.4,2.4,2.4,1.2,1.2,1.2,1.2,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.15,0.15,0.15,0.15,0.075,0.075,0.075,0.075,0.038,0.038,0.038,0.019,0.019,0.019,0.019
0,0.797747190876611,0.8101541719285154,,2.5485282409314127,,1.635118670706394,1.312978108825117,1.1566497570908778,,1.2305209820912517,,1.1939057579658914,1.0306493389983744,0.8894143978003125,1.7441290953853912,0.7566644320978306,1.093889324441966,1.3405725281372682,0.8722846361796539,1.8208343658934036,3.1242192545585104,0.814179491163736,1.1676157526017736,0.7869823228450487,1.2873580369784108,1.3931270193105254,0.7919034733546199,2.1924033433862764,2.717523046240697,1.590602291414252
4,1.1911613722373997,0.9939189629546437,1.4732711733793478,1.4399860390536368,1.0743614568258288,2.654148081076649,1.8045131214911692,2.567857307450202,,2.570637532044682,0.7015653052646065,1.1777863900406045,1.0266816958241831,1.3969400278614117,1.8449138093705786,1.1203076754658001,1.3099234314944785,2.9904804623891366,1.3590476086336307,1.3460192657440553,3.246651209130556,1.7158056968052031,1.3244944129113552,0.9594394888318987,1.3106445716909263,1.4685434002132383,0.8852074121664519,1.6450689659061468,2.67542583909985,1.6324084762980826
6,1.3507448729170555,1.1776837539807719,1.2618631119507513,1.4081715295537283,0.8325878437654968,1.9661440747113428,1.682255151386435,1.2758305260505545,0.8052982477186658,1.859811900277553,0.7455423082115014,1.1616670221153178,0.9915069323791236,1.1412317975106776,3.6999303621398987,1.4839509188337698,1.1509505432060627,2.3070310812851327,1.1614571819927344,2.4301602405998204,3.3940076826728935,1.8888637769865373,1.2057479032070844,0.8404140743492517,1.3652216167859532,1.3749894819698012,0.9762008177263941,1.4142391234602878,2.8751422996511393,2.02386259091624
9,1.4527488699975915,1.0773883141724159,1.1478998406941232,1.0913513458501145,0.7941663252789062,1.750979286773343,1.5279870873340546,1.3572777529123228,0.7446509827241131,1.6371565869338354,0.8905238483641676,1.7114797286242185,1.2389219593191716,1.1038462257890902,2.1995842897602467,0.7721647688227125,1.5647283074214222,1.5305317332683668,2.031396271969484,1.2834978842497826,2.949953854430815,0.9534234191670645,1.2153351693341206,0.9182892170073587,1.2427490596356232,2.2677229558362195,0.7297151945019404,1.1818950678016045,2.429509745943367,2.6197179952104053
11,1.8334890489324804,0.97709287436406,2.2937128681378556,2.2066507331571694,0.9017739999755833,1.8842503929624097,1.5207639743008394,1.0856091763163267,0.6259057364073123,1.439814908618698,0.7930299485132734,1.1115879874671544,1.0461715374854876,1.2565293700660805,2.3453109084361996,0.8206785619439737,1.208757994972922,1.8692629123845685,1.2129316790539248,1.127723620121651,3.4281272796800852,1.65253804421491,1.3251232016098164,1.13885631492072,1.1599269936640972,1.5196042603477298,0.9203829916563014,1.498959283545837,2.1606178786880013,1.7870403750431685
14,1.4836621042342863,1.1391587459181562,1.2692303471176007,1.160194047696549,3.320087962685685,1.8963665891612471,1.7695206294509747,1.5364138128858904,0.7393046926480507,1.2000969900814282,0.8054797109101977,3.4876012782507604,1.2146858272170382,0.8839188864421195,2.7714516312113666,0.8448988863175898,1.0495895779387934,1.7853703270579429,3.7258140239208224,1.2583883665256264,3.5693858860872956,1.0381397654115236,1.5222270769715716,1.0174860086398132,1.210056609893721,1.5527721802987273,0.9543533398797288,3.187563829306894,1.9898210259166447,1.7646300831305108
17,1.2839200536736517,1.1675457070297242,1.3183162543482778,1.2423632779745486,0.9291048587636943,2.222969718268997,1.6976430292816471,1.464682964534495,1.3387041649184253,1.2268379814803037,0.8904778262136325,1.7812991485973884,1.3084326409315576,0.9890215584582318,2.5003411347848794,0.8181611792183546,0.9018456124011464,1.686462347976246,1.7647517081871025,1.5268278416549041,3.2729321761072994,1.4342867141469233,1.6326457305175397,1.0947901392553072,1.6379530182792454,1.764358742043052,1.9981206937343061,1.9450978462943853,2.5986991900637872,1.5548360751861119
19,1.7672567292365768,1.195932668141292,1.2987305006205134,2.856617416292049,1.0753170366289542,2.4227153257346496,1.7702449331343024,1.4345208524463842,0.7914388267657855,1.3888268864085793,1.0294566079579224,1.2150542806187943,1.3916157401887002,1.3864299389608115,2.488252459943324,1.106267694445344,1.1161048968824885,1.9449652106123672,2.278371252584991,1.3090386127048501,7.796900820460143,1.5772908010029296,1.6343143629219565,1.0805869847503686,1.9777625997741612,1.895774154422431,1.0645812948447542,1.7029431055382185,2.4547449341440326,2.020070068176006
22,1.464645047997457,1.2653556039239902,1.4046027345625283,3.2742074144245956,1.024379382964891,1.9197375742858056,1.7656787032909147,1.9033436092774128,0.8974108707434196,1.5508157913368552,1.1144676460195853,1.7837962954733066,1.6570656560376253,1.4511004589127956,2.28802554242749,1.1009201496297505,1.094372252013953,4.893867500985227,1.9136287220473955,1.2540429587756265,3.1777597363000716,0.8945927490191034,2.113276038212257,0.8662253003280745,1.9347349159952185,2.2829483393724725,0.9005810777858905,1.8506517694669047,2.3523021720449093,1.92456742114983
