,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.313,0.313,0.313,0.313,0.25,0.25,0.25,0.25,0.156,0.156,0.156,0.156,0.125,0.125,0.125,0.125,0.078,0.078,0.078
0,2.352941176470586,2.4626865671641767,2.463768115942027,0.5434782608695672,1.2686567164179092,0.984848484848484,0.5263157894736837,1.7187499999999984,2.2463768115942013,0.22058823529411745,0.8823529411764698,0.24999999999999867,2.0588235294117627,1.6666666666666654,1.9444444444444426,0.44776119402985026,,1.57142857142857,1.8032786885245888,2.352941176470586,2.4615384615384595,1.567164179104476,0.8088235294117639,0.8088235294117639,0.9999999999999991,0.5970149253731337
3,1.9117647058823415,1.7537313432835735,1.5677049534933967,1.5217391304347658,1.1415747350205416,0.6043645409317031,1.294903926482859,1.3896780303030218,1.7948301968418672,0.7986999147484982,0.9489889705882277,0.9732142857142729,1.2159789288849832,1.7661691542288418,1.5277777777777821,2.500000000000009,0.3731343283582103,2.3913043478260954,1.5322580645161346,1.7912246865959403,2.1003344481605217,1.0447761194029805,1.2499999999999878,0.7352941176470615,1.6176470588235352,0.9056503198294261
14,1.4705882352940969,1.0447761194029703,0.6716417910447665,2.4999999999999645,1.014492753623174,0.2238805970149222,2.063492063492034,1.0606060606060455,1.343283582089533,1.3768115942028791,1.0156249999999856,1.6964285714285472,0.37313432835820365,1.8656716417910182,1.1111111111111218,2.4999999999999645,2.2307692307691993,0.36231884057970504,0.3030303030302987,1.2295081967212942,1.739130434782584,0.5223880597014852,1.6911764705882115,1.1428571428571266,2.4999999999999645,1.2142857142857186
16,2.4264705882352597,2.4603174603174254,0.5714285714285633,0.2238805970149222,2.318840579710112,0.7971014492753511,2.301587301587269,0.8208955223880481,1.2878787878787694,2.4615384615384266,2.4218749999999654,2.4999999999999645,1.4285714285714082,2.164179104477581,0.9433962264150809,1.4925373134328146,1.911764705882326,1.956521739130407,1.2499999999999822,1.0447761194029703,0.2941176470588194,0.6818181818181721,2.2058823529411455,0.44117647058822906,0.7971014492753511,1.6911764705882115
19,1.884057971014466,0.8088235294117533,1.884057971014466,1.3043478260869381,0.9999999999999858,2.0149253731342998,0.5384615384615308,0.7142857142857041,2.4999999999999645,1.7910447761193775,1.2307692307692133,1.1940298507462517,1.1363636363636203,1.5671641791044553,2.4999999999999645,1.0483870967741786,1.1029411764705728,2.3880597014925034,0.7246376811594101,0.5223880597014852,0.7258064516128929,1.7910447761193775,1.6176470588235066,0.8088235294117533,0.3787878787878734,2.238805970149222
22,1.6666666666666432,1.0294117647058678,0.6716417910447665,0.2941176470588194,1.1363636363636203,0.5147058823529339,1.6911764705882115,1.154244306418203,0.3030303030302987,2.4999999999999645,1.9402985074626589,0.4477611940298444,1.6666666666666432,0.5223880597014852,2.4626865671641442,0.6557377049180235,0.7971014492753511,1.8656716417910182,1.0483870967741786,1.3235294117646872,1.484374999999979,0.2985074626865629,1.4393939393939188,1.8181818181817921,1.6176470588235066,0.3787878787878734
24,1.0507246376811445,1.811594202898525,1.1940298507462517,2.4999999999999645,2.2058823529411455,0.8955223880596888,0.44117647058822906,1.5942028985507022,1.1764705882352775,2.4999999999999645,1.34920634920633,2.238805970149222,1.7910447761193775,2.1969696969696657,0.5303030303030227,0.7812499999999889,2.4242424242423897,0.461538461538455,0.23437499999999667,2.3134328358208625,1.6129032258064289,2.101449275362289,1.3636363636363442,1.1363636363636203,1.884057971014466,0.5223880597014852
27,0.434782608695646,0.5223880597014852,1.884057971014466,1.6176470588235066,0.7462686567164073,2.318840579710112,0.5970149253731258,2.0895522388059407,1.838235294117621,1.7164179104477368,1.8253968253967994,1.7910447761193775,2.1969696969696657,0.3676470588235242,1.2499999999999822,0.8431818181817907,0.7462686567164073,1.343283582089533,0.6451612903225715,2.2727272727272405,2.187499999999969,2.0149253731342998,1.9999999999999716,1.2686567164178923,0.6060606060605974,2.4626865671641442
29,1.956521739130407,1.893939393939367,1.6911764705882115,1.739130434782584,1.6417910447760962,1.1940298507462517,0.45454545454544804,1.4492753623188201,2.4242424242423897,1.3235294117646872,2.4193548387096433,0.7352941176470484,2.1323529411764404,0.44117647058822906,0.6716417910447665,0.9051136363635924,1.8656716417910182,1.739130434782584,0.23437499999999667,1.4615384615384408,1.40624999999998,0.8333333333333215,0.6818181818181236,0.5303030303030227,0.8823529411764581,1.8181818181817921
