,1.5,1.5,1.5,1.5,0.75,0.75,0.75,0.75,0.375,0.375,0.375,0.375,0.1875,0.1875,0.1875,0.1875,0.0938,0.0938,0.0938,0.0938,0.0469,0.0469,0.0469,0.0469,0.0234,0.0234,0.0234,0.0234,0.0117,0.0117,0.0117
0,2.015842882428148,7.904052594081644,1.2210593415116884,2.241024126333506,1.133514478277083,1.3813794755725883,2.021827292946633,1.7986687534471415,0.7917948120505995,3.6161850815333714,1.3074572438303458,2.358622244389849,1.2663196248791713,2.383080752696785,1.4447513066366022,1.7528748764474942,2.7684059560134453,1.5401155346173088,1.0688715108605265,1.8619433390916942,1.9279893301423785,5.588188935161897,1.8053124309647712,1.64291870990832,1.7064546523239885,1.0583908809275526,1.508144616778054,1.2205036094086146,1.7716706526350914,1.3570167731799432,4.550522018338797
3,1.9101386965662042,7.024952123403763,2.2081456751340522,2.245912196866159,1.1135545811387237,1.0772944724083988,1.97294003701327,1.606319261360113,0.7774822769811458,3.9242574421391536,1.1965990619537075,2.369185584722185,1.5420612231132487,2.0465337053269703,1.6595287290384317,1.90366379312254,2.4222931103322463,1.5999245455045206,1.1964114277346245,2.7900210621761516,1.6090845140625558,5.710193548380378,1.8716512459872923,1.7636035097473337,1.6408892728133129,1.7624001764203938,1.3230065271677471,1.4646058932474668,1.5448916275406086,1.1163548259458016,3.925780094341575
15,1.8044345107042605,6.14585165272588,3.1952320087564163,2.2508002673988123,1.161933100994684,1.8044365403278044,2.163684748326531,1.6161589880962772,0.966372582905914,5.910487810253712,1.4719567907313322,2.599089764828026,1.216880884375291,2.3420604894787567,2.0456584049784934,2.4532038756559147,3.745868616241211,1.3232624804192235,1.2720445387204857,4.390594360742029,1.9596257757863698,5.446822173971883,2.5907943416857644,2.0675179035960345,1.8010046380388431,0.8390332400680215,1.538394891417848,1.23786370539267,1.612364232128456,1.3546670204956313,3.3010381703443534
17,2.267308232181569,5.981893956906701,3.277356472678957,2.818009865891494,1.1855805403497532,1.7057651371734461,3.014221505581394,1.9386827862427733,1.2326305237763389,9.845951777807578,1.4324011215343884,2.788114725862198,1.7517516782242109,2.2985535786736593,2.142609539475719,2.606407108559558,4.122306578072381,1.5130017438908465,1.2870051609773303,4.0434121706773825,2.0243395858842845,5.2945779250847,1.97716513776214,1.8819410759318893,2.0707991476072345,0.8738297193265853,1.5000516507623844,1.4670176504560133,1.9464228052431705,1.1699527072845672,2.730765722420328
20,2.247458658693238,5.231837599807913,2.8351826871588397,3.2872539927400486,1.2359553038352442,2.1747250915332477,2.6115575401668836,1.9831702476980237,1.0105682052253977,8.806764880502685,1.7064546523239885,2.610182073404536,1.6231003445166976,2.591711005984518,2.0299625294962538,2.816731413381614,4.4987445399035515,1.3339054138011572,1.4265289269060923,3.8279493657873744,2.0356223989993447,4.599217009606014,2.181031586736879,2.127692013939728,1.8505172258166471,2.0105306856020215,1.5056727062612985,3.498296824707542,1.4401888194318264,1.5390457991336663,3.390240602565485
22,1.7569357305232767,5.546184034982653,3.696031581611441,3.005622584970986,1.2453490338591595,2.1961046824770247,2.8057507806151234,1.672213372954533,1.0004013654194146,9.62194810970274,2.0867456936056112,2.432249420946874,1.8464495528699831,2.3213947678472824,2.497438566045618,3.444891823855781,3.460725898197476,1.5917425565075474,1.5857362398697126,3.5043092458725145,1.9874129541671093,3.7279604024281148,2.541194299629304,1.9404681133669688,1.8568981599042282,0.8914252759397324,1.3344130901941806,2.2527086311954267,1.828721792928367,1.3573857943948586,3.947560954440787
25,1.956634485811389,5.219362504340165,3.5484941088548485,3.322053403060431,1.2488947868698128,2.0867524454628916,2.3266888243406925,2.1715309308989665,0.9386835252434018,10.728812961741953,1.6623937140555731,3.0090471996932,1.6844023473047154,2.4493553651355735,2.826179867729128,3.737808465024943,3.0504675236225767,1.4440741241721289,1.8389401603211586,3.7386245527497324,1.8160813331045238,5.3058474460052985,2.673264526153076,1.762313215963278,2.4056709383501573,1.095492008061231,1.551833556599221,2.4637084151598736,2.0491147559995477,1.4437815229708364,2.763564856371731
28,2.123648908055351,4.929965836291153,3.2043266507375763,3.0818489577651156,1.252440539880466,2.1137570683736056,2.8701461032754247,1.76078051421866,1.080414050513943,8.426914893234652,1.2380417345055348,2.5861267854419894,2.134372071601023,2.820228931394054,3.3578569717722497,4.196215737362224,3.34929800129061,1.473887861276902,1.58450708976389,3.7591746250862816,2.134162104275105,5.35887433716174,2.4384719308793477,2.0601624708727937,4.832145398889632,0.9329979276613345,1.3227646190553128,2.3406873146099643,1.6327368214621414,1.522234998668732,3.01721067384948
30,2.0177377553716607,5.031167445196104,3.298070522378051,3.726267626262935,1.5232618561219597,2.100234728665574,2.7975341254573802,2.0452926027798357,1.1380488915258022,14.611626578019548,1.6304449119442388,2.4814880004096453,2.14372469210847,2.9522848635409416,8.010180638054184,5.385863114069243,3.4033141617697025,1.3731261238912749,1.6810826311592741,3.9001078118025676,2.238444505190357,5.0970445944304785,2.770223970199959,2.04871511873841,2.5255822000106534,1.0537143271778169,1.7548378443518817,2.8218283399187665,1.6943516355198334,1.3256202965325439,3.162276422970305
33,2.076037453142239,5.461246131738076,3.547504578206259,3.066564603323022,0.6939179130237386,2.2144845237188493,2.54008089528987,1.9947551423082328,0.995160447827213,13.889315157034696,1.2613409999299974,3.0028065978184904,2.7413490194612757,3.5024985645714346,8.749779864130138,5.4398579424203515,3.3570369907410544,1.552903511565697,1.5653349934921619,4.77755720184504,2.6238203118581365,4.52788685645895,2.6944768470803484,2.2613025771687196,2.2880255873756625,1.0897723054020425,1.7397537060591304,2.631398093457373,1.6996543618330726,1.4987475792868592,3.2341423221809165
35,2.449037645306387,5.671440995615834,3.7471802126620335,3.584407798294683,1.737694285755068,2.082061835858304,2.7305960805206895,1.94421768183663,1.1037917214690287,18.778044639729114,1.6557887018778583,2.917621909301101,2.3248074829052614,2.8553857433403325,19.676776571173544,5.468114635410999,3.6429482548453036,1.7326808992401195,2.101340488030288,3.86686674850637,2.1427117983613986,5.260807054928312,3.476864908666174,2.187831296939062,2.9616346294012046,1.1711232558382987,3.601150624462499,2.833816238880593,1.5076265455392175,2.0001330159209796,3.2264437260239625
38,1.8911473650047435,4.80334025710971,3.6817208566584285,3.3672645158399277,1.7557395260274478,2.4025807720443413,2.793092248658285,2.2687834260675435,0.9560275383832336,16.69355550493721,1.5707724208338754,2.9021596168026846,2.7061261449299883,3.821715569407946,7.212024483500495,6.65220890380021,3.4731806863407466,2.28263286799922,1.7617374716225231,4.130238884064289,2.498913691999505,6.2524734350646884,2.6505793284215637,2.349971663419299,2.761059987079645,1.1999905106595121,2.0972339740840353,2.6421311744228646,1.9240170749550065,2.3967004345501697,3.262144757579792
41,2.187310003579702,5.7573705638042485,3.845373685657089,3.141213495167468,2.0369469736338086,2.573404363027593,2.463420970824763,2.2497222050733283,1.1716393020665978,12.581818165018754,1.4857561397898924,2.9790928088568664,2.276158158928682,7.454794885702516,6.328224035014892,8.89320069761268,3.7252680125866404,2.06221269862375,1.7822532253740309,3.7817738404459997,2.6496589482152086,6.164474507251541,3.062094468694795,2.321013755092848,3.402457895908789,1.241255175887938,1.5574836358125148,2.2256846124084424,1.9045227752699811,2.124781281801846,3.005470761517062
43,2.2265136455226657,5.8390569581147735,4.505059889246933,3.0153870988874427,2.105714532225456,2.2940417970472105,3.16505885972332,2.648498208785505,1.006169349842948,16.89538185080809,1.4825378812206405,3.36143989519582,2.6613019276870027,11.087874201997087,5.822214899452247,8.383394436469795,3.681497861066226,1.721573870202254,2.065186181384791,4.336602904174066,2.437061633687727,5.178114612426086,3.969310083025924,2.372760407565471,3.0581093146788807,1.2825198411163639,2.353077419722143,2.759274100441674,1.8199838960431642,2.0237150331040357,2.795355192903061
46,2.1775866370006574,5.112420911885133,3.279339400154923,3.0754708788672613,1.802313328290432,1.8606874181956548,2.978999300787828,2.296846813014822,1.1445604010546349,10.781959424819847,1.8741800502406047,3.145995981461659,2.7513559854281504,9.48309436180766,4.686117364591137,9.701669730872228,3.4076446170862518,1.691946838593863,1.8707779799835247,4.117996222496894,2.4432571144365984,5.415318240121354,5.074596855206975,2.151874337851918,2.8163365482120617,1.4849769340035863,1.7440082984971481,2.5634346457631008,1.7354450168163476,2.145524013364909,3.665460573741861
49,2.3582957529018937,5.935321144410875,3.8462527238403696,3.16877092181331,1.5449650668875894,2.531714364925628,2.924996321398118,1.9451954172441397,0.9454187382124204,14.776574309954114,1.6373549225534505,2.373132657042794,2.6137935463776265,6.129871874072621,3.5500198297300267,9.056359845078317,3.473973135404172,1.6265738393102143,1.6384109197793797,4.210443969393884,2.184401953300657,5.1347224599973105,4.771429411651976,2.224394820196931,3.728584716460582,1.1309759678432758,2.129445837259167,2.658102668530911,1.5974445310351029,1.9287950620105563,2.678937895789483
51,2.53900486880313,4.845829239504549,3.5871596403999475,3.2111996687576747,1.4760768329939356,2.4424198473000356,3.285275136804424,2.2135307338862846,1.1065358617750332,15.30892563777346,1.4670800740457117,3.044864396844468,2.4762311073271026,3.8514187656888836,4.097952118770071,9.332392107228682,3.4644167039476574,2.452237818735105,1.8857752460355,3.9614475130172235,2.1877799886046163,4.848846065308432,4.111072092886934,2.1764959690282786,3.6482899620775395,1.401350699783528,2.072738640744901,2.7527706912987213,1.8327655824914697,2.0805643699276604,2.7419357336983876
54,2.010737559027709,5.227324667382591,4.302700052672882,3.4109882799971123,1.609064130184462,2.3042188583734187,3.2746533119121675,2.248368822739564,0.9766282900374165,15.841276965592805,1.5125426896877507,3.373262301702958,2.84008697740839,3.5811197286695684,4.4744139859319905,10.917092818192168,3.5272699840489485,3.392376943673537,1.6842451981130353,4.59608000437869,2.2921727466796904,4.084332685459597,5.147527322858506,2.282756686720427,3.5679952076944974,1.3644402178428232,2.1780879002943045,3.0829786625096567,2.03134961996669,2.244668173977527,2.8090894319784483
56,2.1359752671911516,5.418775089076101,3.483421219997827,3.8477957431985845,2.102898737122534,3.403328458531654,3.3049994416005903,2.242724581044926,1.0979565597958547,14.608535062599254,2.082284099601929,2.9152978871161253,2.252157767979887,3.478992064239773,3.5765880524861546,14.87415338919104,3.679932255959436,4.318533827140239,1.810155990649738,4.0997771613224465,2.6055642728531376,5.382216895152745,5.682637185727714,2.4604949913592407,3.5464114545877763,1.0716222494297314,2.004203329484185,2.8832640475218563,1.5821605114709354,2.0481034833629606,2.792401698605845
