Time,200,200.1,200.2,100,50,50.1,50.2,50.3,25,25.1,25.2,25.3,12.5.1,12.5,12.5.2,6.25.1,6.25.3,6.25.2,6.25,3.125.2,3.125.1,3.125,1.5625,1.5625.2,1.5625.1,1.5625.3,0.78125,0.78125.3,0.78125.2,0.78125.1,0.390625.2,0.390625,0.390625.1,0.195313.1,0.195313.3,0.195313,0.195313.2,0,0.1,0.2,0.3
11,0.0009441183878423,0.0167180355521304,0.0012800315434696,0.0005845650914601,0.0037561763951006,0.0044862172724539,0.0019505431732945,0.0012237883595085,0.0144996181732785,0.0018650774933564,0.0015488894866888,0.0043862613032716,0.0143094463681378,0.0026951064575943,0.0004639038587072,0.0021278776283175,0.0015774434161301,0.0005732234286134,0.0010802301383958,0.0008114284560209,0.0009680225992631,0.0018822753287128,0.0017074552647178,0.0017778263882242,0.0020034630611612,0.0016431864498165,0.0035461053567391,0.0008176154168182,0.0013426982151043,0.0015919221241576,0.000897682200633,0.0031625947290246,0.0013035542181915,0.0016792868435517,0.0009105052436788,0.0038582016391001,0.0007089335811345,0.0015587147066988,0.0113433376838658,0.0017689631862901,0.0011576052677494
12,0.0039704868980627,0.0079697494123014,0.0005200178547455,0.0092089259947353,0.0006938246995545,0.003324017284716,0.0015593356847637,0.0021911752321599,0.0126053009219878,0.0026488976632636,0.0007891260331136,0.0043203617048373,0.0022057528599125,0.0028214938655575,0.0005209969720214,0.0095027864904247,0.0012661161031416,0.0119496453080627,0.0028554997689293,0.010056985321441,0.0069486536188563,0.0016061612404364,0.0057847202867137,0.0023468184359992,0.004241756233316,0.0010042767787662,0.0047625183420096,0.0044130817036915,0.0042802279814499,0.0018216802556607,0.0167448107638368,0.0036710681348508,0.0006510411986299,0.0047175633071291,0.0027531063320298,0.0009190624822296,0.001570345869148,0.0021593518634473,0.0030982185176635,0.0029955297103541,0.0006510912018192
13,0.0008126818610187,0.0161321877130017,0.0011820421852847,0.0005521826331725,0.0034432889238326,0.0041614833788504,0.003005763837446,0.0013918751580857,0.0130872627361402,0.0020726046109708,0.0018909462898634,0.004657549689681,0.0190638972739497,0.0026689405533351,0.0004931743801281,0.0015811254195474,0.0016881700875226,0.0005063681837404,0.001269781295269,0.0007856521493128,0.0007370532652451,0.0016609500353955,0.0020162676303801,0.0012763990145892,0.0013924959462523,0.0014871018559011,0.002928952958328,0.0009545231280976,0.0014389324552056,0.0020358564498986,0.0009638028669736,0.0023123758947197,0.0013626497717531,0.0014105812760292,0.0011744893730282,0.0026857997160887,0.0006458897861538,0.001517909543654,0.0092084900599909,0.0029179403108892,0.0011011723415211
14,0.0017969244982679,0.006055014217899,0.0005097514564124,0.0040676811711918,0.002141912319021,0.003414687627125,0.0015371468741862,0.0033700892273885,0.0147397399642692,0.0017356122614827,0.0016897635105931,0.0049947376745246,0.0111112571178543,0.0025163872411127,0.0004653517882348,0.0047746526316034,0.0013061824591846,0.0140818840891462,0.0015927309163049,0.0159128001534985,0.0067622467045651,0.0014100726163492,0.0041916868116993,0.0027351689939174,0.0031454078539613,0.0005425579839186,0.0056763637966666,0.0036424784327594,0.0021213319048731,0.0023385444935252,0.0138648054726312,0.0029207787963097,0.0005518470904767,0.0031885535104167,0.0021098629840636,0.0019072785976684,0.0009770023271107,0.0029789962204521,0.0056105679728984,0.0028403509114243,0.0006804689373392
15,0.002781167135517,0.0052888784112025,0.0004909171777704,0.0075831797092111,0.0008405357142095,0.0026678918753996,0.001875034878728,0.0066607063143372,0.0163922171923983,0.0013986199119946,0.003300031297783,0.0053145935934266,0.0031586169617589,0.0023638339288904,0.0004375291963415,0.0079681798436593,0.0011325439623071,0.0107398440072339,0.0019156805373409,0.0179699761212218,0.0050899923299817,0.001159195197303,0.0063671059930186,0.0020659522453782,0.0048983197616703,0.0010306270473891,0.0084237746350052,0.00227769284248,0.0018883566783048,0.0026412325371519,0.0127586751583886,0.0035291816978996,0.0003058026962908,0.0049665257448042,0.0013303534466512,0.0011287574792481,0.0011762191583593,0.0044400828972502,0.0020126458858059,0.002686300248119,0.0006536406714446
16,0.0047481691673493,0.0027439931933199,0.0011929905322553,0.0110986782472304,0.0027002388950035,0.002326892519535,0.0019514897648645,0.0019323892658095,0.0007444110739598,0.0015540204703184,0.0022094450208295,0.0086998419826147,0.003924416775429,0.0088566287774742,0.000488041877021,0.001322537330813,0.0016515431985597,0.0011123382256174,0.0022386301583768,0.0040485865674742,0.0012063744283123,0.0010918700365354,0.0013424850823928,0.001396735496839,0.001677336795394,0.0018818375042566,0.0170095563484631,0.002583821360694,0.0075097612720968,0.0048360442765605,0.0110258013259742,0.0015616768146208,0.0009792919167581,0.0051057223019362,0.0005508439092389,0.0035684643338595,0.0025169560785271,0.003575543416857,0.0077632937859856,0.0080804749829058,0.0015253715961935
17,0.0027034511742479,0.0057300351842594,0.000540999724357,0.0068094816008035,0.0007169897203407,0.0026629493625372,0.002027944651001,0.0047265718859144,0.0168416991658771,0.0017094210286423,0.0043814192602276,0.0052489670067354,0.0046902165890991,0.0022283911664259,0.0005385545577004,0.0068993177316285,0.0013922002216842,0.0058451107867549,0.0044671926303875,0.02285090010025,0.0035296097712079,0.0010245448757679,0.0035281508665312,0.0024101954312475,0.0041355145532515,0.000462761112275,0.0081410029416538,0.002227977979637,0.0019314759825208,0.0022993970711376,0.0092929274935598,0.0042001388807621,0.0006568322247184,0.0052449188590682,0.0024355701690017,0.0011785132826671,0.0009899019978385,0.0063993778146446,0.0024349183775113,0.0026051749862266,0.0006780077023489
18,0.0028271821622902,0.0020533302977487,0.0021429313061233,0.0036491175403827,0.0028093430200396,0.0014867602994078,0.0067458372744171,0.005619236969437,0.0197176473370918,0.0020533302977487,0.0045540509112122,0.0027731816688948,0.0017657042460711,0.0021429313061233,0.004389162105874,0.0017127056838504,0.0028226197227225,0.0042360391615019,0.0020522787708337,0.0120223712119359,0.0022253054208608,0.0061580131111844,0.0027731816688948,0.0039955212344886,0.002562497546957,0.0020158070137307,0.0005863147851814,0.0047393185338059,0.002479999096446,0.0028271821622902,0.0049637837732792,0.0006331522327443,0.0006080826013054,0.0009556193651096,0.0023151825043697,0.0011861778031445,0.0016353772045895,0.0014867602994078,0.0197176473370918,0.0023841370289906,0.0035949548776542
19,0.002236710639609,0.0072506590879747,0.0006346400529986,0.0024741516819368,0.0019036051363109,0.0011315228578729,0.0021630990717547,0.0065119020529595,0.0107955572910438,0.0012874149085261,0.0047266825621968,0.0052702296616504,0.0014589280976092,0.0016139170233492,0.0005500514228091,0.0014884630155539,0.0042530392237608,0.0045466064544999,0.0026681422065126,0.0011938423236218,0.0009210010705137,0.0038193773643083,0.0019609124365308,0.0055808470377297,0.0019054035817461,0.0035688529151865,0.0053917481953797,0.0072506590879747,0.0030285222103711,0.0031473428952465,0.0006346400529986,0.0042530392237608,0.0005593329778924,0.0055808470377297,0.0021947948397377,0.0011938423236218,0.0022808524113405,0.0035688529151865,0.0030285222103711,0.0021630990717547,0.0065119020529595
20,0.0016462391169277,0.0065605695506664,0.0027979346021423,0.0012991858234909,0.0009978672525822,0.0007762854163379,0.0017322222252167,0.0049262786621604,0.0018734672449958,0.0005214995193035,0.003349933911293,0.001448926766476,0.0011521519491473,0.0010849027405752,0.0005273469635994,0.0012642203472574,0.0015022815443111,0.0011463044321861,0.0032840056421915,0.0010604969255361,0.0043469607660104,0.0014807416174322,0.0011486432041668,0.0010006433428639,0.0012483096165351,0.0014209260586665,0.010197181605578,0.001113736495566,0.0016404874525708,0.0034675036282029,0.0163027860534736,0.0029339381294429,0.0005945038121061,0.0080816304481385,0.0016635820215791,0.0064777182020627,0.0020337282551007,0.0008900364495524,0.0090629834213297,0.0043646856122064,0.0012720138441605
21,0.0015918300267911,0.0041131303009472,0.0020472259402236,0.0006230588645466,0.0010557010461707,0.0013380114012234,0.0012238958338583,0.0032763108677294,0.0007223093858321,0.0010327448170699,0.0018996381393433,0.0013064395017614,0.0009445163371329,0.0008532357393737,0.000824440801033,0.0010482230702184,0.0012735969359032,0.0006406012564179,0.0009786963364534,0.0012166394340754,0.002753895452297,0.0003778636635086,0.0026735412175184,0.0056070718583816,0.0011094751581636,0.0031137960337547,0.0011870603783178,0.0033193416219815,0.005010063564629,0.001112344786642,0.0085978725776056,0.000811679657806,0.0012564345518314,0.0009556882301985,0.0031739713675361,0.0011702403087831,0.0052852612840617,0.0006173051824906,0.0004576487254322,0.0052766435790495,0.0013066377958025
22,0.0018110800490073,0.001665691051228,0.0012965172783049,0.0090829254651364,0.0011135348397591,0.0011569486001076,0.0007155694424999,0.0016263430732983,0.0129483056568606,0.0011686745798543,0.0004493423673937,0.0011639522370469,0.0050182466442688,0.0027474081804468,0.0011215346384666,0.0075228650935864,0.0010449123274954,0.0001348980806498,0.002116297722293,0.0013727819426148,0.0011608301385837,0.0009245984820132,0.00419843923087,0.0102135003738992,0.0034942800638658,0.004806666008843,0.010162817106522,0.005524946748397,0.0083796396766872,0.003383088993692,0.0008929591017375,0.0028920181613727,0.0019183652915567,0.0044006511457005,0.0046843607134931,0.0011097210017632,0.0085367943130227,0.0023483359985371,0.002412556795725,0.0061886015458926,0.0013412617474444
23,0.0016040428879858,0.0016221489107377,0.0015661568786111,0.0008395518854847,0.0010836634705315,0.001055615613907,0.0007287447759076,0.001548414211479,0.0004847987603348,0.0011079110708601,0.0006120180921283,0.0010305406518365,0.000947452584227,0.0010992460776301,0.001182993743301,0.0009021712575884,0.0012618746101121,0.0007040057163874,0.001183899650147,0.0012627116215785,0.0010960833753847,0.0004675155424703,0.0035886332074574,0.0093627148230783,0.0013540378889274,0.0042113922398873,0.0010805031657621,0.002349928970664,0.0092674610726937,0.001034707601122,0.0009361028623552,0.0007188439988466,0.0030826378033363,0.0009708187165024,0.003622878689661,0.0010272771026427,0.0087274295963806,0.0004508314314595,0.0004740837645323,0.005428570554521,0.0010966098995874
24,0.0012193575182868,0.0039054449170357,0.0005564171097297,0.0009228008420108,0.0009597101282617,0.0013006637885765,0.0023273467127866,0.0053101969207154,0.000739850350244,0.0012019566636581,0.0029277968504934,0.0066168379769645,0.000783509709626,0.0011914389866096,0.0010595686910011,0.0011586342136984,0.0014750193298689,0.0057973612609842,0.0011947544839723,0.0292888750397551,0.0047218329840599,0.0008169321169862,0.0029788271840449,0.0018174344228282,0.0030365146699183,0.0004660645258661,0.0108341180489044,0.0014448138604062,0.0022000771034865,0.0028086165011671,0.0151127962512548,0.0030059328309042,0.0005709545262437,0.0033808322541676,0.0024973198728858,0.0012110978124794,0.0009786042826887,0.0028104986664064,0.0039077574005092,0.0039679830485631,0.0008519580517305
25,0.0008346721485879,0.0011069515672114,0.0008786380443801,0.0010060497985369,0.0008357567859919,0.001545711963246,0.0003967926970654,0.0079977962080842,0.0009949019401533,0.0012960022564561,0.0015315630455574,0.001163456629666,0.0006195668350251,0.001283631895589,0.0009361436387011,0.0014150971698084,0.0003853926212675,0.0012070480532557,0.0012056093177976,0.0005252548828444,0.0008462463140119,0.0009660236439509,0.0011638445920736,0.0004471442675823,0.0015689785744036,0.0013254083440513,0.0012014699593793,0.0014594109711712,0.0012099028524144,0.0007812813077135,0.0138733243525469,0.0027838443436523,0.0005390203951849,0.0006081415538454,0.0013717610561106,0.0010900813709514,0.0007379708405746,0.001030211832466,0.0011710855885443,0.0004953343837362,0.0011016066685625
26,0.0013025627635881,0.0012677583404745,0.0011725657558324,0.0003417867490383,0.0012024755240533,0.001134920395357,0.0005804982527239,0.0051798465225321,0.0082140013809683,0.0012557813974994,0.0020103987901454,0.0046394718326419,0.0035926817315986,0.0016697791240359,0.0094512037903337,0.0027857145367962,0.0082940115851308,0.0009345663258226,0.0014194493858455,0.0144152482029138,0.0008802058541494,0.0009597283809152,0.0026172755353154,0.0013457632035817,0.001806535996168,0.0025376738210378,0.0050087251762352,0.0018963000330277,0.0012489960880924,0.0018319671917221,0.0138224273065218,0.0029613191720923,0.0018911516039134,0.0017816545631676,0.0020973848107741,0.0010462909589068,0.0029556672668363,0.0024575088181063,0.0015660730731212,0.0056831525054698,0.0008854767975351
27,0.0016167614918468,0.0082078590667513,0.0008423511024191,0.008667507318967,0.0010176467649786,0.0011874132878529,0.0027029784381261,0.002323981776564,0.0154331008217833,0.0012155605385426,0.0024892345347334,0.0046744033321513,0.0065657966281721,0.0020559263524827,0.0049140846031553,0.004156331903784,0.0010817713295891,0.0041085121194226,0.0016332894538935,0.0283052415229833,0.0029475668468171,0.0009534331178796,0.0040707064785572,0.0023362409805653,0.0020440934179324,0.0004580258969947,0.008815980393091,0.0016935967936222,0.0015923142900694,0.0028826530757307,0.0137715302604967,0.0031387940005323,0.000460306898141,0.0036898502040115,0.0017039703608309,0.0010025005468621,0.0014875148437567,0.0038848058037466,0.0026551903072502,0.0043958440310773,0.0006693469265077
28,0.0017649843492468,0.0010513774799731,0.0008135019376642,0.0007440170483324,0.0012134775865488,0.001924445037034,0.0005923003225823,0.0012340603671405,0.0013351586673958,0.0006666741227653,0.0012002136561932,0.005428731122116,0.0079687766298756,0.0008678748145923,0.0003769654159769,0.0014299947239363,0.0008901739372472,0.0009324764585119,0.000805697858047,0.0004207290671052,0.0010316083007975,0.0012815203941209,0.0047012565876111,0.0011860993264322,0.0010037250132672,0.0004529530478564,0.0088209137316247,0.0017134939624952,0.0011776846676723,0.0008277894735226,0.0007737699507662,0.0004245484416534,0.0004496563656032,0.0004906771155624,0.0013105559108878,0.0011006679005334,0.0016453338435679,0.0005425505608799,0.0024590634864719,0.0022166152163069,0.0011815340291658
