,10,5,5,5,5,2.5,2.5,2.5,1.25,1.25,1.25,0.63,0.63,0.63,0.31,0.31,0.31,0.31,0.16,0.16,0.16
0,9.65,8.12972972972973,2.9648648648648646,4.9013888888888895,18.263157894736842,7.447945205479453,10.172857142857142,9.697297297297297,4.394520547945206,8.53972602739726,15.933333333333334,18.47837837837838,85.85890410958903,12.58918918918919,3.77945205479452,11.998666666666667,7.264383561643835,13.159154929577467,18.763235294117646,4.6136986301369864,44.0972602739726
4,27.556944444444444,5.693333333333333,14.970270270270266,19.1013698630137,34.69166666666667,17.154794520547945,15.968493150684932,14.26470588235294,8.121917808219177,19.23378378378378,25.897297297297296,32.85774647887323,26.84246575342466,13.720547945205482,6.497260273972602,19.23972602739726,7.8605633802816905,14.327777777777776,23.19857142857143,4.204054054054055,54.842465753424655
6,20.297222222222224,3.409333333333332,7.13013698630137,13.564383561643837,31.989189189189187,10.71891891891892,13.495774647887323,11.788732394366198,5.2,17.868055555555557,23.837500000000002,32.42297297297298,24.097183098591547,11.708219178082192,5.301369863013698,15.531506849315072,7.931506849315069,77.31351351351351,23.8231884057971,3.832432432432432,57.33561643835616
9,21.71369863013699,3.4805555555555556,6.793333333333333,12.19864864864865,33.68108108108108,10.226388888888888,11.502739726027398,12.299999999999999,4.54931506849315,16.834210526315786,22.721917808219178,33.567142857142855,23.816438356164387,11.768,5.116438356164384,13.889041095890411,7.246478873239438,12.47027027027027,23.79264705882353,59.157534246575345,58.21232876712328
12,24.333783783783787,3.4930555555555554,7.244000000000001,12.036986301369863,34.1972972972973,10.47605633802817,12.940277777777778,11.551351351351352,6.284931506849315,17.39315068493151,23.354794520547944,35.23287671232877,111.1703125,13.445945945945947,5.195890410958905,14.270588235294118,7.487671232876712,14.862666666666668,24.89130434782609,4.7478873239436625,59.0890410958904
14,27.891044776119408,3.7676470588235293,8.437837837837838,12.743243243243244,35.7027397260274,9.072,13.175342465753424,10.54507042253521,9.433333333333332,20.032432432432437,24.44794520547945,37.19583333333334,33.043243243243246,13.794444444444444,5.129729729729731,14.658571428571431,6.806849315068493,16.15616438356164,26.042857142857137,6.001369863013699,57.62702702702702
17,33.66557377049181,3.9295454545454542,9.144594594594594,16.086301369863016,35.97397260273973,9.957746478873238,14.502054794520546,9.795833333333333,11.835135135135136,21.68648648648649,26.081944444444446,39.810810810810814,34.81111111111112,14.097260273972601,5.8042253521126765,13.496969696969696,7.46027397260274,18.060273972602737,27.644117647058827,7.049315068493151,55.07361111111111
19,36.744036885245905,3.947692307692307,9.693055555555556,24.8,37.97567567567568,10.769444444444444,15.82876712328767,9.77837837837838,14.07945205479452,23.454166666666666,27.698666666666668,41.531506849315065,31.516666666666666,14.841095890410957,6.210958904109589,13.239189189189188,6.638356164383561,20.15342465753425,29.602941176470583,8.158904109589042,53.2041095890411
22,39.822500000000005,4.126027397260274,12.897297297297296,27.465753424657535,38.67297297297297,9.70138888888889,16.468055555555555,10.411267605633801,17.590410958904116,25.571232876712326,29.520833333333332,43.071621621621624,32.88082191780822,16.777464788732395,6.186111111111111,13.446575342465755,6.748648648648649,22.311111111111114,32.79571428571429,9.732876712328768,50.12191780821918
24,41.69375,5.406944444444445,15.766666666666667,34.22112676056338,40.513888888888886,9.77042253521127,19.262500000000003,11.250000000000002,19.080555555555556,27.88378378378378,30.71232876712329,44.97222222222222,35.545833333333334,17.13150684931507,6.616216216216216,11.824324324324325,6.517808219178082,22.949315068493153,34.74057971014493,11.03013698630137,49.73424657534247
27,42.89324324324324,37.91351351351352,18.697260273972603,40.48630136986302,42.40958904109589,9.212676056338028,20.73013698630137,24.267567567567564,19.831944444444446,28.80416666666666,31.77702702702703,46.34864864864865,36.92638888888889,18.721917808219178,7.01095890410959,12.225333333333335,6.114864864864864,24.260563380281692,35.874626865671644,13.212328767123287,49.97162162162162
30,43.38630136986301,42.394520547945206,21.942465753424656,45.97808219178082,43.94444444444444,10.41917808219178,21.53768115942029,34.73561643835616,21.160810810810812,30.005479452054796,32.6918918918919,47.77777777777778,39.30958904109589,19.194594594594594,7.71830985915493,13.55,6.944594594594593,25.214864864864865,37.946376811594206,14.855555555555554,49.604166666666664
32,44.48472222222222,45.513888888888886,25.51971830985915,48.230136986301375,45.2527027027027,11.452702702702704,20.470270270270273,39.32876712328767,21.491780821917807,31.774666666666665,34.612676056338024,48.59024024024024,40.76164383561644,19.836986301369862,8.374647887323945,14.075714285714287,7.8273972602739725,26.854054054054053,38.8304347826087,15.137500000000001,49.55694444444444
