Time(h) / Well,8,8.1,8.2,8.3,4,2,2.1,2.2,1,1.1,1.2,0.5,0.5.1,0.5.2,0.5.3,0.25,0.25.1,0.25.2,0.125,0.125.1,0.125.2,0.125.3,0.062,0.062.1,0.062.2,0.062.3
53,62.9536,63.2998,53.0098,61.1576,27.8434,50.519,50.7612,49.4193,43.8816,43.9786,50.4103,33.5622,42.0099,37.4274,46.3827,35.2016,39.0212,11.5986,37.5911,11.9036,14.7856,32.917,29.0996,41.382,46.032,46.3943
56,63.6828,63.3343,53.8732,61.4242,27.2403,51.2042,52.9465,49.9071,47.202,47.0273,50.8433,33.4322,42.7244,37.6116,46.7544,34.3927,39.1071,10.8641,37.6967,13.1024,14.2882,32.4102,28.4154,40.9256,45.742,46.5077
59,64.5614,63.587,54.6964,61.579,26.8093,51.7515,54.7092,50.3133,47.6248,49.3824,51.2556,33.1364,43.3914,37.6723,47.1294,32.9662,39.0329,10.2565,37.6886,13.7884,13.6855,31.9156,27.6351,40.3542,45.5898,46.6517
61,65.6049,65.1256,55.5886,61.6139,26.473,52.1163,56.099,50.6401,47.9237,51.1129,51.6787,32.7682,44.073,37.5928,47.5094,31.5209,38.9009,9.7379,37.5587,14.242,12.9772,31.3727,26.804,39.7206,45.4496,46.8355
64,66.961,69.1447,56.5152,61.5501,26.0481,52.3733,57.1389,50.885,48.1258,52.143,52.0725,32.3194,44.759,37.3218,47.8077,30.2059,38.7849,9.3111,37.338,14.5649,12.2499,30.7578,25.999,39.0498,45.3296,47.0345
66,68.5163,71.7408,57.5139,61.5027,25.3983,52.6374,57.9199,50.9929,48.1992,52.5815,52.4386,31.8646,45.207,36.9715,47.9479,29.033,38.5826,8.8982,37.0627,14.6903,11.5747,30.1751,25.1596,38.4038,45.2978,47.2214
69,69.9299,74.971,58.5875,61.4713,24.5084,52.9129,58.4225,51.0274,48.1854,52.5973,52.7882,31.441,45.6225,36.6237,47.9624,27.9518,38.2714,8.469,36.7289,14.2874,10.9186,29.6287,24.2448,37.8391,45.2695,47.4013
72,71.0909,78.1619,59.6679,61.4641,23.6628,53.2016,58.8132,51.093,48.0855,52.4882,53.0524,31.0036,46.1513,36.3126,47.9773,26.8961,37.9643,8.0138,36.2553,13.4861,10.2835,29.0125,23.2661,37.3743,45.2343,47.6047
74,72.1743,78.2873,60.7387,61.5701,22.8262,53.519,59.0856,51.1873,47.8874,52.364,53.2021,30.5782,46.6036,36.0704,48.0097,25.8179,37.6124,7.5076,35.729,12.562,9.6856,28.2997,22.2397,36.9956,45.2584,47.8522
77,73.0664,78.3029,61.7814,61.8088,21.8644,53.817,59.2371,51.2985,47.6205,52.2498,53.2884,30.1421,46.7138,35.8248,48.0628,24.6756,37.1942,6.9237,35.1619,11.527,9.0189,27.465,21.1563,36.6639,45.358,48.2095
80,73.679,78.4356,62.7137,62.1144,20.9573,54.0319,59.3771,51.4293,47.2892,52.1285,53.3284,29.5665,46.6049,35.5007,48.1521,23.4558,36.8112,6.3975,34.5284,10.5138,8.292,26.5503,20.1055,36.3156,45.512,48.7107
82,74.0576,78.5753,63.4676,62.5903,20.2878,54.1952,59.5884,51.5244,46.8906,51.94,53.2716,28.8406,46.2994,35.146,48.2648,22.1611,36.3924,5.9493,33.8848,9.5783,7.576,25.6074,19.1999,36.0513,45.7347,49.1843
85,74.2677,78.6023,64.0573,63.1773,19.788,54.3518,59.7668,51.5742,46.4939,51.7239,53.1575,28.0228,45.6548,34.7719,48.4315,20.8081,35.8027,5.5575,33.249,8.7167,6.91,24.6511,18.4062,35.9144,46.0166,49.5682
88,74.3925,78.6983,64.5086,63.6255,19.4661,54.4788,59.9357,51.5811,46.1038,51.4724,53.0139,27.1376,44.7744,34.3217,48.6275,19.4046,35.1087,5.2286,32.5755,7.941,6.3764,23.6324,17.6278,33.4589,46.2983,49.9108
90,74.4307,78.7961,64.8079,63.9007,19.3778,54.5966,60.0598,51.529,45.7203,51.1777,52.8423,26.208,44.0367,33.8413,48.9147,17.8994,34.3412,4.9652,31.8582,7.2229,6.0585,22.5371,16.8866,33.2693,46.6047,50.1334
93,74.4489,78.8677,65.0932,64.1818,19.3155,54.7227,60.1714,51.481,45.344,50.8851,52.6688,25.2767,43.3161,33.3727,49.2221,16.381,33.5639,4.6996,31.1347,6.5061,5.7524,21.437,16.148,33.0797,46.9188,50.3358
96,74.4573,78.932,65.3653,64.4198,19.2695,54.8493,60.2647,51.4289,44.9714,50.5934,52.4935,24.3464,42.6081,32.9038,49.5479,14.8515,32.7781,4.4304,30.4063,5.7821,5.468,20.3081,15.398,34.0054,47.2338,50.5267
