Time,250,250.1,250.2,250.3,125,125.1,125.2,125.3,62.5.3,62.5.1,62.5,62.5.2,31.25,31.25.1,31.25.2,15.625.1,15.625,15.625.3,15.625.2,7.8125.2,7.8125,7.8125.1,3.90625.1,3.90625.3,3.90625,3.90625.2,1.95312.2,1.95312.3,1.95312,1.95312.1,0.976563,0.976563.1,0.976563.2,0.488281.1,0.488281.2,0.488281.3,0.488281,0.24414063,0.24414063.1,0.24414063.2,0.24414063.3,0,0.1,0.2,0.3
11,0.0093485712496433,0.009687098893239,0.0009410396142328,0.001361153737018,0.0043856160874079,0.0019999332203727,0.0009632185466715,0.0033240444297871,0.0093640027185274,0.0142513307163561,0.0013527341091367,0.0019804626966941,0.0049692108459392,0.0016302377593882,0.0010327416925624,0.0103717022610663,0.0009678744051774,0.0019274734918085,0.001474632195385,0.0195767617760016,0.0023512688034323,0.0013886884245055,0.0164389081495525,0.0042414592086352,0.0014231597779242,0.0009243645172579,0.0065133362712757,0.0032869311013806,0.0011626864612985,0.0017301632830442,0.0174782946450464,0.0074864181628028,0.0010984022504364,0.0037526913278955,0.0028076617439666,0.0006217149931964,0.0011145499176741,0.0051917952118236,0.0046650903400985,0.0128576693258859,0.002436250893591,0.0085529028839814,0.0037060381080468,0.0005055482466925,0.001513300332646
12,0.0102341436341672,0.0089545134169041,0.0023807292654653,0.0028148580373276,0.0044878878851639,0.0006574695488673,0.0015893378214053,0.0049412123368007,0.0090636312681345,0.0132742714644972,0.0014898052634404,0.0016473256722149,0.0052322118807884,0.0016795123154952,0.0048081555487652,0.0016783577676521,0.0072104071033539,0.0018299897795425,0.0017284643262552,0.0022503808408547,0.0020799698338687,0.0013566859027259,0.0009296163740332,0.0037554833859551,0.001801493311467,0.0017426392710562,0.0024002234956627,0.0035287098399553,0.0033240374255115,0.0016128077957985,0.0017954461617109,0.0078658405482735,0.0026798994591422,0.0020944520420506,0.0006538021715798,0.0039704868980627,0.0018049575716462,0.0023589670388108,0.0032978781056915,0.0132052713424628,0.0092089259947353,0.0010884408126258,0.0017317716956904,0.0006938246995545,0.003324017284716
13,0.008497539150358,0.0075892147534877,0.0024979560271801,0.0023585769202888,0.0027231859613828,0.0006400957135636,0.0013330402608309,0.0075765239776607,0.0090446791833561,0.001388559863748,0.0010935530052303,0.0016057166018573,0.0045225504287184,0.0014571884136478,0.003576523088848,0.0014780889906014,0.0071878898282869,0.0018729890108273,0.0021578642569124,0.0020279637181432,0.0018716761190381,0.0014504534245229,0.000988559558145,0.0034810499304564,0.0018567504448976,0.0018723440573002,0.0017837460581596,0.0037101795850933,0.0034828363682638,0.001585603986309,0.0012838088518798,0.006718397631406,0.0029018153160589,0.0018265708612345,0.0006841494928444,0.0035679192282123,0.0016807799187215,0.002528229077339,0.0053915176568085,0.0111298286875193,0.0088231046602792,0.0009868611407748,0.0022181073012818,0.0009471122451633,0.0033806570660243
14,0.0034303159722061,0.0021176788284192,0.0010597693669431,0.0014071267186152,0.00895137690299,0.0040355938257928,0.0008055560228014,0.0025504270022118,0.0090257270985778,0.0129639794655852,0.002342830956552,0.0016500666338477,0.0017746830702973,0.0022303469361482,0.0010865471817353,0.0097992471438886,0.0008693776831377,0.0019159882421122,0.0012812675701606,0.0047283417819447,0.0016633824042074,0.0015442209463199,0.0171899061534151,0.0035979927725672,0.0010945878173814,0.0007912149218964,0.0071561639138595,0.0038916493302312,0.0014074383930566,0.0015584001768195,0.0165035563549294,0.0055709547145386,0.0007736008632971,0.0041176186588114,0.0029863881288648,0.0006496152707564,0.0015566022657969,0.003531260839261,0.0038062279205858,0.0090543860325759,0.0014924302205737,0.0089207949552185,0.0025465857470931,0.0013257347966322,0.0017075257707288
15,0.0021683526204055,0.0020850555844205,0.0013177636874625,0.0012476300340062,0.0093684767034079,0.004391881496571,0.0026542634001792,0.0020948508175412,0.0023902050952733,0.0120313288564078,0.0022400249843794,0.0019297558273386,0.0022374609826504,0.0022786197278416,0.0035864396021134,0.0093279379606814,0.0008068943785488,0.0038270262457154,0.0023246411851222,0.0026366220149643,0.0019510062812921,0.0013752976873161,0.0152820089292034,0.0027399151384119,0.0012085625740972,0.0015569620448007,0.0011213487277326,0.0093099059664702,0.0013749617377247,0.0016178684861067,0.0167565563516962,0.0052034994955495,0.0164163649956889,0.0042930409735446,0.0012026105570377,0.0006002295899977,0.0015591395402088,0.0035498625865602,0.0036908856687214,0.0085674305077408,0.0020941121048657,0.0083420443706021,0.0186741762855548,0.0017043573481011,0.0016983020409106
16,0.0005131975915711,0.0012875511082475,0.0011929905322553,0.0012098667185535,0.0074665365292424,0.0047481691673493,0.0014442319530609,0.0019323892658095,0.0086998419826147,0.0110986782472304,0.0021372190122069,0.0022094450208295,0.0027002388950035,0.002326892519535,0.0011179410875512,0.0088566287774742,0.0007444110739598,0.0016515431985597,0.0011123382256174,0.0040485865674742,0.0022386301583768,0.0012063744283123,0.0133741117049917,0.0018818375042566,0.001322537330813,0.001396735496839,0.0075097612720968,0.002583821360694,0.0013424850823928,0.001677336795394,0.0170095563484631,0.0048360442765605,0.0009792919167581,0.0044684632882778,0.0025169560785271,0.0005508439092389,0.0015616768146208,0.0035684643338595,0.003575543416857,0.0080804749829058,0.0015253715961935,0.0077632937859856,0.0027439931933199,0.0016886819851134,0.0010329439766459
17,0.0022118732599942,0.0020205323852307,0.0018992789432312,0.0011187013902155,0.005564596355077,0.0044429498094819,0.0008345796761246,0.0028222954143077,0.0074745411254528,0.0125670189043497,0.0018266829417335,0.0021857687207779,0.003651829026913,0.0023406320769812,0.000956954082765,0.007319146457793,0.0008712569125091,0.0027754046544927,0.0012147321361845,0.0101273851497802,0.0015712359058858,0.0013890972709174,0.0105595312180785,0.0018314354891047,0.0011709568975937,0.000939648945535,0.0074268036500612,0.0018039649544716,0.0014753892487083,0.0027044305212825,0.0161335268416117,0.0041752611304857,0.0008046167841043,0.0036382953505654,0.0020707918805002,0.0006122438922331,0.0010047463031559,0.0040049940138608,0.0027061900506186,0.0081756141461462,0.001266997056707,0.0071467539263506,0.0020429206616021,0.0013826204253179,0.0015626671545639
19,0.0052910039032162,0.0038722679014864,0.0012454630419645,0.0010548464313238,0.0032185935955386,0.0027266417760075,0.002795629358658,0.0062109830883983,0.0015862815398379,0.0104867982999389,0.0015862815398379,0.0027266417760075,0.006052920661714,0.0135714308616366,0.0044304853007317,0.0046537334010341,0.0028331613101932,0.0018066543665017,0.0036396559230365,0.0082517032613009,0.0127885534397247,0.0009753662190612,0.0111914308316237,0.0018446305453506,0.0178690875360403,0.0009226705802589,0.001258970222953,0.0018349715115443,0.003734759131498,0.0038950716908375,0.0022326235336789,0.0037342488130186,0.007498986260294,0.0085987680741154,0.0026966536997676,0.0151727944534396,0.0011564889848813,0.0086232383084344,0.001599208693451,0.0037342488130186,0.0013008098605427,0.0019858963934597,0.0097733863167459,0.0054708036157828,0.0015217924145447
20,0.0046014278749469,0.0033380773219424,0.005018849039273,0.0012369211916708,0.0041397267933206,0.0023646633521518,0.0043469607660104,0.0297934342681436,0.0005012916168809,0.0093014974019476,0.0016475816541722,0.0021911960191007,0.0054476812882192,0.0088804380246474,0.0023523860752098,0.0007190027836306,0.0015873532498909,0.0163027860534736,0.0005945038121061,0.0168599489796625,0.0049191519142587,0.0011396725862691,0.002460331774774,0.0006588772375178,0.0035473398956117,0.0031697072018922,0.0035887156205157,0.0078680323017023,0.0065605695506664,0.0006801585828978,0.002136526517169,0.0032109707404283,0.0042206736432727,0.0049262786621604,0.0014176549488629,0.0079625459028442,0.0019911765401654,0.0041696347971658,0.0059503921312892,0.0007335679096865,0.0027379445993801,0.0005273469635994,0.0065222556983695,0.0021226504703084,0.001434227737902
21,0.0039118518466776,0.0028038867423983,0.001836858473218,0.0011324276364083,0.0050608599911027,0.0020026849282961,0.0045518735822269,0.0029496255973697,0.008167800198211,0.0081161965039564,0.0017088817685065,0.0027859719249115,0.0048424419147243,0.0041894451876581,0.0012622492267808,0.0084056039173393,0.0003415451895886,0.0016852350246108,0.0016327148614393,0.0254681946980242,0.0013679406766135,0.001303978953477,0.0074067244420665,0.0007073890374481,0.0020850321889956,0.00080767319959,0.0074832703708363,0.002255476855621,0.0012042484030147,0.0019355657901514,0.0175942721016244,0.0026876926678381,0.0009423610262513,0.0036263265024593,0.0024036229963893,0.0006707021071127,0.0013647076061406,0.00161058228869,0.0029895527760459,0.011068101619374,0.001504205076242,0.0042659375267596,0.0032711250799931,0.0011920918182089,0.0013466630612592
22,0.002116297722293,0.0075228650935864,0.0066661694492452,0.0009120521259554,0.0053989858661405,0.0009245984820132,0.0047567863984434,0.0256748543823354,0.0004513287952493,0.0034942800638658,0.00419843923087,0.0017713404694816,0.010162817106522,0.003383088993692,0.001869697259187,0.0006244683158943,0.0028920181613727,0.015616388522441,0.0005156487808173,0.0257840525718726,0.0044006511457005,0.0012085655259979,0.002412556795725,0.0007559008373783,0.0023483359985371,0.0029686802119724,0.003975344064808,0.0066039093218375,0.0013100578545539,0.0005420358077667,0.0022731827135368,0.0031930293936731,0.0009091268299273,0.0050945922821092,0.0015021935708091,0.007509628366789,0.0023471311475507,0.0039059152886902,0.0060630401235977,0.0006290900498944,0.002335100571959,0.0047502261674143,0.0022491163911191,0.0014608032221849,0.0009688114775395
23,0.0023802208119209,0.0057119038803515,0.0062317653551147,0.0011935357279121,0.0061281717182622,0.0008707652994997,0.0047393096912517,0.0274818647110452,0.0004586966605577,0.003265397366892,0.0035886332074574,0.0017943874461549,0.0104984675777132,0.0030958527474295,0.0016572555597966,0.0007654921890947,0.0029489754961384,0.0153645923868479,0.0005433016535305,0.0260526654653649,0.0038907416999341,0.0010935849043433,0.0031601570981171,0.0008039294445544,0.0025794173324718,0.0034683316302677,0.0035334130553507,0.0069817676449998,0.0026077513857948,0.0005492264587482,0.009497536731726,0.0026387378987105,0.0009654332914622,0.0052023946014123,0.0017342959625856,0.0086375835262027,0.0023372389301687,0.0034168560695918,0.0063399390502811,0.0006763381842571,0.0022636881455952,0.0044769025164603,0.0026703536360793,0.0017615062709695,0.001004522798987
24,0.0026441439015487,0.0025117022617226,0.0057973612609842,0.0014750193298689,0.0068573575703838,0.0008169321169862,0.0047218329840599,0.0292888750397551,0.0004660645258661,0.0030365146699183,0.0029788271840449,0.0018174344228282,0.0108341180489044,0.0028086165011671,0.0014448138604062,0.0009065160622951,0.0030059328309042,0.0151127962512548,0.0005709545262437,0.0263212783588572,0.0033808322541676,0.0009786042826887,0.0039077574005092,0.0008519580517305,0.0028104986664064,0.0039679830485631,0.0030914820458935,0.007359625968162,0.0039054449170357,0.0005564171097297,0.0167218907499152,0.0020844464037478,0.001021739752997,0.0053101969207154,0.0019663983543621,0.0097655386856164,0.0023273467127866,0.0029277968504934,0.0066168379769645,0.0007235863186198,0.0021922757192314,0.0042035788655062,0.0030915908810396,0.0020622093197541,0.0010402341204346
25,0.0029080669911766,0.0045346146411979,0.0049437023031235,0.0013102059305571,0.0057110227955471,0.0010069611237447,0.0035000866468829,0.015679570361594,0.0034328840403747,0.002101448791187,0.0024589608618712,0.0019227076933866,0.0013980612914566,0.0022697332608987,0.0015556081147491,0.0047448417232616,0.0019262419395381,0.0090752301021883,0.0012329353564488,0.027051905364862,0.0054015227048364,0.0010712828902378,0.0030928859903268,0.0014529181261096,0.0014939388733888,0.0023807407294985,0.0051011526870283,0.0045950218445612,0.0017521410716601,0.0006802861113552,0.0089398900260331,0.0009853973483705,0.0010070401938672,0.0141595151169571,0.004121572338734,0.0025992970862179,0.001545711963246,0.0012960022564561,0.0020718938645708,0.0096527846837823,0.0017626170563825,0.0043844712350041,0.0029218637753162,0.0019713477599907,0.0027838443436523
26,0.0028650312998471,0.002703938407798,0.0014781769757181,0.0011453925312454,0.0045646880207104,0.0011969901305032,0.002278340309706,0.0020702656834329,0.0063997035548833,0.0068856409021173,0.0019390945396976,0.002027980963945,0.0061819133593539,0.0019696935963736,0.001666402369092,0.0085831673842282,0.0019485039507772,0.0030376639531217,0.0018949161866539,0.0277825323708669,0.001773932942375,0.0011639614977869,0.0022780145801444,0.0020538782004888,0.0024702753903566,0.0007934984104339,0.0071108233281631,0.0018304177209604,0.0014529111302464,0.0043592208848243,0.0171158346997262,0.0019324718706527,0.0009923406347374,0.0044819266354495,0.0014449037460824,0.0004835222430384,0.0012240427695772,0.0032886656074201,0.0029911172821545,0.0062901432619328,0.0013329583935336,0.0043960105032555,0.0027521366695929,0.000982417866885,0.0009786765638516
27,0.0015542328338005,0.0011275718369646,0.000796548609939,0.0012286735508826,0.0043127033072448,0.0011602267738753,0.001056593972529,0.0016063860652023,0.010218731673616,0.0062589537041102,0.0018969421857783,0.001356775974978,0.0041915530600212,0.0011271726608124,0.006707311516381,0.000804956790834,0.0009065415290319,0.0036251486978098,0.0033141047242742,0.0009045348586613,0.0004963363600353,0.0009460738375584,0.0013114412813385,0.002654838274868,0.0024082411933689,0.0104317275403483,0.0032260217296137,0.0015958377999187,0.0013083640612675,0.0012790103575905,0.0177832388292474,0.0006945964912913,0.0013004743386358,0.000368043828133,0.0027102513500229,0.0026668968738168,0.0015486431549942,0.0045881885825787,0.0012838541870083,0.006755117947779,0.0011238207602931,0.0011529428036263,0.0014645411134298,0.0007384649837418,0.0011135484180605
28,0.0024328435724684,0.002602195797627,0.0017432383098515,0.0014695405345604,0.0021768925354989,0.0069366676179818,0.0014546883278079,0.0007242959028362,0.000848414309784,0.0011463047718422,0.0019176623083688,0.0018067950502055,0.0022011927606884,0.001774007524364,0.0007421547350746,0.0097580168257692,0.0059050080911037,0.0027848968594053,0.000803037025839,0.0005326997038237,0.0008683477286074,0.0008593804736755,0.0022415155937139,0.0013671502708923,0.0021816343710182,0.0055900201311465,0.0015436326122451,0.0016840073705861,0.0014797616174385,0.0032775475347887,0.017877416578994,0.0008431419137136,0.0009632572704544,0.000532319626832,0.0010246090400654,0.0016171263277988,0.0023287947118899,0.0016679294935692,0.0010366572373972,0.0009586947788594,0.0012313634690718,0.0021418553226518,0.0005496032855778,0.000940916048499,0.0005815580097205
29,0.0036463488511081,0.0021322237573154,0.0015164614938022,0.0011957535066441,0.003502301833232,0.0020899524479202,0.0028280680363068,0.0010196599500474,0.0078961863847438,0.0057600691590315,0.0019383824309593,0.002256814125433,0.0059564780073547,0.0025075777296016,0.0012347107863099,0.0060441716723204,0.0020781251581145,0.0019446450210007,0.0019258460132124,0.0206408680576585,0.0021265199329694,0.0013261333657026,0.0085701769939462,0.0033222809180757,0.0019550275486676,0.0007483127219448,0.0071962164269981,0.0017721769412536,0.0012302091830848,0.0035242222221167,0.0179715943287406,0.0044680449606408,0.0007028046662724,0.0039492147913673,0.0013579015287778,0.0005673557817808,0.0012970099646821,0.0037813946210938,0.0032635934208793,0.0036261932901843,0.0013389061778505,0.0031307678416773,0.00258752820568,0.0014540732835466,0.0008397180883673
30,0.0029336549312489,0.0014079202385379,0.0020194220984298,0.0011221430452531,0.0008625159403814,0.0023907337457645,0.0042014477448057,0.0011219048727117,0.0071211085273158,0.003541858993662,0.0018641227385038,0.0021941038785548,0.0064918252791808,0.009322368927288,0.0014838608981135,0.0063920265923576,0.0022275562054025,0.0021034813305724,0.0004349615886606,0.0240630939027545,0.0021871465897592,0.0011351656722865,0.0094225754038947,0.0052774115652592,0.0018310208559753,0.00781906538135,0.004145848443863,0.00037841179781,0.0009069696714677,0.0011540586240177,0.019430375902047,0.0009047410920017,0.0043070368407374,0.0039088683902434,0.0028798704866492,0.0005436195926681,0.001379397675699,0.0040026650098797,0.0028987386586085,0.0023117601887154,0.0064843593812746,0.0015260409751674,0.0024741159654134,0.0014599294030509,0.001858501385898
31,0.0022209610113897,0.0013879408506611,0.0025223827030575,0.0010485325838621,0.004005241115965,0.0010183332680047,0.0055748274533046,0.0012241497953759,0.0063460306698879,0.0044638246500233,0.0017898630460484,0.0021313936316765,0.0070271725510068,0.0020772468442518,0.001733011009917,0.0067398815123947,0.0023769872526904,0.0022623176401441,0.0017503325014254,0.0274853197478506,0.0022477732465489,0.0012328770252923,0.0102749738138433,0.0034220071619774,0.001707014163283,0.0008100392479702,0.0077399032680763,0.001792786667067,0.0010541446854041,0.003244601404118,0.0208891574753533,0.0035559367101233,0.0008627260337019,0.0038685219891194,0.0012862590642249,0.0005198834035554,0.001461785386716,0.0042239353986656,0.0025338838963378,0.0040563146169404,0.001065570952915,0.0037714776038207,0.0023607037251468,0.0016570611142827,0.0007862952267383
