,4,4,4,4,2,2,2,2,1,1,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.063,0.063,0.063,0.031,0.031,0.031
0,1.8189211692373775,2.1150547731953617,0.4460292004508859,0.7708651900502891,1.829663674549742,1.8510708106286653,1.8549145607989352,1.3267593545312897,0.8932856576828281,1.0362716644906904,0.3798521218289633,,0.8854458057258144,0.30303030303030276,2.463768115942027,1.6666666666666654,2.463768115942027,1.5217391304347816,1.6666666666666654,0.2898550724637679,0.2898550724637679,1.0294117647058814,0.4411764705882349,1.3768115942028976,0.29411764705882326,1.6129032258064502,2.463768115942027
4,1.831613587487566,0.2861544693146678,1.68463479876181,2.452752877432749,2.0437732534864232,0.2414440187776531,2.317710145384595,2.0486725327321476,2.3572075265421595,0.23567382336243228,2.184149700516548,0.2830354131355835,1.7327579160369742,1.7142857142857206,1.6666666666666725,2.426470588235303,2.285714285714294,1.5000000000000056,1.7647058823529476,1.6176470588235352,1.1594202898550765,1.8840579710144993,0.8088235294117676,2.2794117647058907,2.1739130434782683,1.0869565217391342,1.7968750000000064
6,0.19624431294509287,0.6345164319586001,2.145514820630387,1.9466292678037342,0.33146081060683297,1.1267387542956944,0.2812947355936809,1.1782415163374726,2.7691855388167306,0.2501768278770391,0.9496303045723954,0.3001890745377347,0.3794767738824868,1.7424242424242176,1.3768115942028791,2.318840579710112,1.40624999999998,0.579710144927528,1.6666666666666432,0.9701492537313294,2.0588235294117356,0.3676470588235242,2.2794117647058503,2.028985507246348,1.9999999999999716,0.5147058823529339,1.5441176470588016
9,0.19624431294509287,1.6678717640054628,0.6592049212546095,2.2945107563080147,1.8834773120364745,0.8852947355180456,2.797576058909832,0.20486725327321112,2.3140352275211997,0.6284635289664751,1.1603295283993955,0.21851998808261572,1.7852657316744263,2.101449275362289,2.463768115941994,0.7352941176470484,2.1323529411764404,0.49295774647886625,0.8955223880596888,0.8208955223880481,1.7910447761193775,2.3134328358208625,1.985294117647031,1.1764705882352775,2.318840579710112,1.7647058823529163,1.7424242424242176
12,0.5389396056999566,0.21461585198599706,2.4531606024798402,0.3832426370988602,2.2539335121264643,0.8724643770322769,2.4759797039235454,1.7497840762658803,2.5011998415118852,0.8899324971745421,1.9625692961162837,0.8871259217682309,2.0536390115993406,2.4626865671641442,1.911764705882326,1.7647058823529163,2.0889037433154782,0.461538461538455,0.6617647058823436,0.8208955223880481,1.8181818181817921,2.4999999999999645,0.8088235294117533,0.8088235294117533,1.739130434782584,0.2238805970149222,1.5624999999999778
14,0.7965210348947888,0.20848397050068285,0.721834696381859,2.2945107563080147,1.5702337505463997,0.9406256564879234,2.6888467372925384,2.027512534741451,2.9051203128119414,0.7174188446473916,1.0129389915438884,0.3001890745377347,0.32088109556239697,1.8181818181817921,0.7971014492753511,1.014492753623174,2.045454545454516,0.507246376811587,0.8088235294117533,2.1323529411764404,1.3768115942028791,1.5671641791044553,1.1940298507462517,0.6580349531116702,1.985294117647031,0.5147058823529339,0.7812499999999889
17,2.2231258735123207,0.3474732841678047,1.0485598747441824,1.0901123899700913,0.8072045623013462,1.8242436974311242,2.2407056144104485,1.3267593545312717,2.1438855784387587,0.925030102343859,1.3294824264013536,0.21851998808261572,1.3914148375691184,2.463768115941994,2.246376811594171,1.5441176470588016,1.739130434782584,0.3030303030302987,1.5942028985507022,0.22727272727272402,0.7352941176470484,1.6666666666666035,2.045454545454516,0.507246376811587,1.2068965517241208,1.7164179104477368,2.3880597014925034
19,1.924925834329073,0.21150547731953334,1.9776147637638286,0.7428588463909089,1.3453409371689102,2.4798312761954344,2.5992185127161203,1.5002586547392076,0.5359713946096897,1.1326413600403265,1.588472509466552,0.8131987616208785,1.1072792431944203,1.6911764705882115,1.159420289855056,0.955882352941163,0.955882352941163,0.5223880597014852,0.8823529411764581,1.1940298507462517,0.44117647058822906,1.838235294117621,0.8208955223880481,0.434782608695646,1.3235294117646872,0.5882352941176388,0.8955223880596888
22,0.580322468280489,1.4100365154635557,0.9521848862566582,0.3956053028117267,2.1525454994702566,1.2161624649540828,1.63738726688859,0.40973450654642224,2.4478693544860453,0.8641373523289033,1.8629512151464345,0.5914172811788206,0.19252865733743818,1.6923076923076683,2.164179104477581,1.6428571428571195,1.3043478260869381,0.7246376811594101,1.5909090909090682,1.2878787878787694,1.3768115942028791,1.5909090909090682,0.7246376811594101,0.38461538461537914,2.0149253731342998,1.071428571428556,1.0447761194029703
