,4,4,4,4,2,2,2,2,1,1,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.063,0.063,0.063,0.031,0.031,0.031
0,0.1208728466882546,0.10080061768015693,0.04738695960496157,0.051460174747589425,0.007654638289939629,0.08782214324662814,0.06484269136142934,0.12329492875808974,0.041603255991080175,0.08508451368576145,0.03814616444155517,,0.05914097172270077,0.10880533132502512,0.20825513288292422,0.11826567106409158,0.03813652951405682,0.08480426460429863,0.06942122386982137,0.09679891572302682,0.14504252817583255,0.027303983783349275,0.09240093994346223,0.1164070243595796,0.07450515573162443,0.0516686875635177,0.05774481441014851
4,0.10553695941498796,0.19647942022474876,0.045793779591422556,0.0011632766422846196,0.02497120145533989,0.048807677146877226,0.030312768015828783,0.11906555095204983,0.06340923058652095,0.10665351692499203,0.05495788277010222,0.0832431287976771,0.04432691418312933,0.11778746393169122,0.1601734557054475,0.09725579942249707,0.04894022156147728,0.08751762021815178,0.055782837078092166,0.08578590164387363,0.19730576393423852,0.035950305209415535,0.11325422722697506,0.10474743103035102,0.06360372424241074,0.05890592855650471,0.007110624172995101
6,0.1202007215100779,0.1772131782507642,0.04559134199637932,0.010254616138432492,0.2033504487530919,0.04259631384990199,0.07665779509135451,0.12216047848441562,0.052237441767077196,0.0990101722977972,0.05287108178477281,0.07870320639084534,0.05446746068367586,0.11025385066070517,0.18789653543015847,0.10446734526790279,0.0028740534599599192,0.03328566605320827,0.06289574745664704,0.07784650750315125,0.1442132097910396,0.034524862272227626,0.09141709926929856,0.09477628925819738,0.07802761426179444,0.058654473975576646,0.029023543295900497
9,0.12406794189463563,0.17297960004180918,0.03966264606421359,0.0011960478855841585,0.2117035909350455,0.04365440345490373,0.07783372070071534,0.1426627801146598,0.0007055062534128974,0.0985693576835929,0.0010451344672140557,0.07354205461371655,0.04600296581107182,0.11089542916938785,0.16159741373626477,0.08298745178476725,0.056253640166334745,0.08158757975436848,0.05401309292890454,0.08157633554608075,0.10948599956230246,0.035558164318297,0.09132759753928889,0.09718595003951813,0.06550579168981392,0.059063038099632155,0.00263810873662126
12,0.10297419090490935,0.17512718794965754,0.01963983221536891,0.0011677017778814504,0.20297977123392955,0.036938878656193136,0.07600113729097278,0.13673341610372164,0.04798454354064952,0.10124783194972617,0.050970914395748045,0.072726032753604,0.04708697140785457,0.11024685914390243,0.18614091576359285,0.08045146785239075,0.053029265358362825,0.08058283349343226,0.062141733648835386,0.06812446871338108,0.09456068937912375,0.0348175070555703,0.08946296139289832,0.0934778652813846,0.06335798545267984,0.059296009189407486,0.008327124455958963
14,0.09897011366535528,0.2097844555203039,0.0029364987970638924,0.0011443999239539563,0.18141439110622107,0.0017662303508720345,0.07679370058453043,0.1314422228253085,0.05265988707693935,0.10603454146087278,0.05117209691613705,0.07314121883480379,0.048237093197264685,0.10065201624530666,0.18634136056784256,0.07123916870457826,0.049804890550390904,0.07746346501221961,0.057252091811066344,0.048294587445801014,0.11556169049263253,0.0336396686419178,0.09650504538733334,0.09840392990514757,0.06398646246069867,0.05883753474333161,0.0018410737165218346
17,0.10141791737592774,0.19349473362357192,0.063529029075577,0.0013824670214393545,0.1738001158078275,0.0017116687881302895,0.06538972232062987,0.13496540314927485,0.05159908428206037,0.015321507841634809,0.04822708516927473,0.06923891622830916,0.044906186796530745,0.10810101844487387,0.16824969600962322,0.03327733578375131,0.05017613928672517,0.08102940840310349,0.06499496201248842,0.05821262894779865,0.11973899302136999,0.00048015149124568406,0.0836754671502759,0.10332999452891055,0.07099688706098478,0.05839965753324244,0.028874534289546294
19,0.1033576034470658,0.16195163943502777,0.03658662041662658,0.0012754502319925504,0.17599793091082166,0.01550721176496283,0.05568496725104017,0.11559289567972107,0.0011972480845174435,0.09904026264507505,0.04264086096183348,0.06931188718860869,0.04651388714194825,0.11662611147695186,0.16529842052657975,0.06769307195058107,0.05093208183124998,0.09255815216224955,0.05609177007789861,0.04654596588891545,0.08996454622586374,0.03848304732615194,0.09152783818250637,0.08926354687975928,0.07086168299185644,0.05629198987465895,0.029621466331119294
22,0.10984465136632451,0.1718769614828893,0.036302160718211234,0.0011684334425457463,0.1785021635770795,0.003168764416813888,0.04161380319389034,0.12434997264511001,0.059508574241435575,0.04639393316983998,0.041091087912905715,0.06678436081957045,0.04552251867895298,0.11293827574549023,0.18286189388693175,0.07076765798170952,0.043592433423228494,0.038689270813054996,0.05782833953278195,0.0475430028365087,0.06636949564272489,0.0379753490413038,0.0985506545602513,0.09726436354672283,0.06919042681153996,0.06310800500329174,0.034274816238296806
