,250,250,250,250,125,125,125,125,62.5,62.5,62.5,62.5,31.25,31.25,31.25,15.625,15.625,15.625,15.625,7.8125,7.8125,7.8125,3.90625,3.90625,3.90625,3.90625,1.95312,1.95312,1.95312,1.95312,0.976563,0.976563,0.976563,0.488281,0.488281,0.488281,0.488281,0.24414063,0.24414063,0.24414063,0.24414063,0,0,0,0
0,0.0009920413047251014,0.0010244147164101376,,,0.0009743503614817406,0.0010568473123169554,,,0.0016285466400096506,0.0012574254493835104,,,0.007569933362249042,0.006304557631632803,,0.0012401401254955823,,,,0.003361337016915607,,,0.0022794995352183856,0.006776416728993566,,,0.0022346537489004504,0.004862410098709479,,,0.0202379882604761,0.005311522023647071,,0.0011759950971554163,0.006867740611810493,,,,,,,,,,
1,0.0009485673615909337,0.0009263273987846533,0.0008016399330612713,0.002206709502200291,0.0010265238644740619,0.00103162906776939,0.003695977115868361,0.0042471255253100585,0.0015584730128133306,0.0012874580658937761,0.0024851235312592654,0.010032857266613992,0.007121415484857107,0.006031348601959809,0.0016295831672909137,0.0010199315383312311,,0.00501312738092664,,0.0038153752757249517,0.001605562619551539,0.0063737416496261485,0.0022627294052279152,0.005764945197594599,0.0010091847112955123,,0.0022445114676993986,0.004465180663422679,0.005202497489328361,0.004324600355416074,0.02184545623381226,0.006949666346382265,0.0012193206379199262,0.00127084067977582,0.007096086246434037,0.0011310540872960248,0.0005837222861233524,0.007322514222637852,0.006149105344453576,0.0012506186364368065,0.0010734708457754661,0.010612111503801003,0.00414199434251105,0.00055204453131696,0.0015642544471116723
2,0.000905093418456766,0.0008282400811591691,0.0009393632744282374,0.001986023696600013,0.0010786973674663833,0.0010064108232218248,0.0024728179464122537,0.004169508834571363,0.0014883993856170108,0.0013174906824040418,0.004300756281142623,0.010874765025686078,0.0066728976074651725,0.005758139572286814,0.0011283440788874455,0.0007997229511668798,0.008457495351136214,0.0037100748435382473,0.0022925029160838937,0.004269413534534297,0.0018418742450682993,0.004375494209781561,0.002245959275237445,0.004753473666195631,0.0008490808392638062,,0.0022543691864983463,0.0040679512281358784,0.005204927071802712,0.003816995724654865,0.023452924207148416,0.008587810669117459,0.0011900630235411897,0.0013656862623962235,0.007324431881057581,0.0009721543260272251,0.0006317720032858886,0.006542554915102885,0.006670900751628971,0.001479346494024542,0.0011285395646823192,0.010089564363175572,0.0046141312064269975,0.0005240781380069597,0.000753068599509765
4,0.0007999022817542815,0.0008520584054513624,0.001200318585160771,0.002036103029099279,0.001175516516455541,0.001153433140513854,0.001249658776956146,0.003697745828664578,0.0017192272235837182,0.007617212594567868,0.004237646164405655,0.008741571250100591,0.015569184940868773,0.004767243696951584,0.00199720198047371,0.0008707813638287798,0.00992261759900272,0.0035448202634661362,0.0030807253485259983,0.004035750422850905,0.0017209868930575696,0.0036373410618197356,0.001959553378435729,0.01378650091840383,0.0008341403499752255,,0.0021110380224306086,0.005438955142416635,0.006550446603733733,0.004360391765784211,0.0199129248680978,0.009418369301497214,0.001106530439425474,0.0009319835590987522,0.008632309709276368,0.0013775707420765333,0.0006575703264117205,0.0025535354924086464,0.0058563687865702575,0.0016085762043071767,0.001292394423811381,0.00889791968888885,0.005071565997129327,0.0005277420414817059,0.0008536193633738515
5,0.0005063170003565511,0.0009553658226523911,0.0012271234058548208,0.001959492980520669,0.0009732855748065824,0.001017023313279046,0.0010041624092788685,0.003413470973526641,0.0014250886979068692,0.014257060260242246,0.0007269833756729439,0.00935114674300186,0.00915585606398836,0.004588912468881792,0.0018965848430983643,0.021504440715365485,0.01157395315897948,0.003667330224222554,0.002837273408481688,0.0012851155862470976,0.0017323675777449806,0.0038730820555476506,0.0025261740643820986,0.020726783319137163,0.0009077369534117214,0.0028290260707338724,0.0020344500272946693,0.004420598399956808,0.0060970947473879145,0.004058548476307376,0.020369185441032625,0.010807840018957826,0.0010060571919088212,0.001168515541800183,0.007381966946321661,0.0020690103557430657,0.00167594367518153,0.003355379182043857,0.005152805407363803,0.001515830057015282,0.001198526734233228,0.009317253694861184,0.0039296099923655445,0.0004972365268883114,0.0015908896793897424
6,0.0012483500718353433,0.0020908656272959243,0.0012539282265488704,0.0018828829319420598,0.0016422666262463663,0.0012658203667617264,0.000758666041601591,0.0031291961183887037,0.001724200863393371,0.0013283966767085643,0.003683677810907539,0.00996072223590313,0.0017528949462648066,0.004103382875871052,0.0017959677057230187,0.0113327397251272,0.010601161900076974,0.003789840184978972,0.0025938214684373775,0.0015996165606994173,0.0017437482624323918,0.0041088230492755656,0.0022503699102731055,0.018135511218413176,0.0009813335568482173,0.0011889106783537417,0.0019578620321587296,0.0034022416574969808,0.005643742891042095,0.0037567051868305397,0.020825446013967446,0.012197310736418438,0.0009055839443921685,0.0013639151265838533,0.006131624183366954,0.002760449969409598,0.0006399579818139595,0.004157222871679068,0.004449242028157349,0.0014230839097233874,0.0011046590446550748,0.00973658770083352,0.0027876539876017623,0.00046673101229491694,0.0007869093123243522
7,0.000842610813161175,0.001014015704070338,0.0009639983141364939,0.0015794616956799816,0.0009995621476447116,0.0010875820584643511,0.0005407296079298122,0.0013374208837359932,0.0020857011214699484,0.018593164911052708,0.0019876055852170783,0.008742139646690671,0.009520536111119854,0.002007117735694222,0.0011493841975655694,0.0011610387348889135,0.009628370641174468,0.002619795409410669,0.0025929033423593064,0.0019141175351517373,0.0019542844019055563,0.0034021575281344817,0.0019745657561641124,0.015544239117689193,0.002767580423503574,0.0029749706435050305,0.008097795667392849,0.003173011210840476,0.005642334242537774,0.00327551087553362,0.018818352631620686,0.009217137960555222,0.001060281131790704,0.0013164105396344871,0.006094296462028137,0.0032667120444792343,0.0052281149866677395,0.001528377660005844,0.004662439206640212,0.003673113007940388,0.001196151235328452,0.004300058039075148,0.0018640994373249375,0.0004879755214620568,0.0013308761274173982
8,0.00847276223219207,0.007051098913359745,0.004509656599423647,0.0034104356107954015,0.005582854811189595,0.0016421345096990154,0.001946276688294692,0.007521277667342489,0.0015620849653986452,0.0031928196202139227,0.00167913134796231,0.009028161313475943,0.006373488094978943,0.0017568906362124314,0.008425980455431989,0.0076823850754504834,0.0016031989399393407,0.0015900471691116529,0.002520399632128608,0.0023356024888005187,0.0017541653898516733,0.0025845003012194595,0.001485652099975685,0.000979590737321865,0.002246114449551033,0.004761030608656319,0.0027151683721019573,0.0029437807641839713,0.0038444167770517687,0.0030472936698493942,0.0007295842352202524,0.009192451477571532,0.002743481049981016,0.0013898236315436218,0.00230308234147304,0.000792262007814912,0.006139729671390795,0.0029551530870416654,0.0031832941647987035,0.006319398441340177,0.006069060741072675,0.00108468758832524,0.0019076148793830915,0.0008507204136179382,0.004948537670703325
9,0.002358889804783411,0.0009213913529638004,0.000753340298230668,0.0014797968666794097,0.004307404784567176,0.0021966869609336796,0.000599277162786304,0.0033893464661770944,0.002216173678972125,0.018136182242187545,0.002861532761982492,0.009314182980261217,0.009383403139657812,0.003461035009631256,0.0012250548941459263,0.0011704368707258128,0.009554684127330175,0.0018205593614350753,0.00244789592189791,0.0027570874424493004,0.0015540463777977906,0.005578140990811165,0.0020729575408035,0.01639943448323963,0.0008392261624668894,0.004744232819985891,0.0016951560520777468,0.0027145503175274666,0.006099988674834184,0.0028190764641651688,0.01796553529578092,0.009167764994587841,0.0009670381536928474,0.0014632367234527564,0.00423187482905208,0.002684530295824163,0.0005969162036699064,0.0033651359639726916,0.001527762615087376,0.008965683874739965,0.0017699972124148662,0.009360212529644548,0.0016473372261649624,0.0004821355912709835,0.0015575032242057267
