Time,10,10.1,10.2,10.3,5,5.1,5.2,2.5.1,2.5,1.25.3,1.25.2,1.25.1,1.25,0.625,0.625.2,0.625.1,0.3125.1,0.3125.2,0.3125,0.15625.2,0.15625.3,0.15625.1,0.15625,0.078125.2,0.078125.1,0.078125,0.0390625.1,0.0390625.2,0.0390625,0.01953125.2,0.01953125.1,0.01953125,0.009765625.2,0.009765625.3,0.009765625.1,0.009765625,0,0.1,0.2,0.3
49,0.0007956919055568,0.0030145313654881,0.0018153536522855,0.0042506575533503,0.0008685594281486,0.0027808831195089,0.0038923497562358,0.0104387795175533,0.0014575500179391,0.0128272312969361,0.003800912563674,0.0016638904014173,0.0008379299387648,0.0026174768163387,0.0020574601152551,0.0130329783219265,0.0016222735730534,0.0030986398957677,0.0015461551277321,0.0031614345912415,0.0017257673923126,0.0029309361225761,0.0009080659390064,0.00183485213004,0.0021950974475812,0.0017821562781358,0.0129988929277024,0.0006318498058994,0.0006040046536423,0.003682604272752,0.0037985427693877,0.0054229527140885,0.0068286151104026,0.0094118330082249,0.0016668484494702,0.0018982538704665,0.0046811552820091,0.0058859362512384,0.0012896537481523,0.0013111432028052
50,0.0007600654271521,0.0042806934174796,0.0013063857912639,0.0009830679161497,0.0017686938055462,0.0008930866366163,0.0034785534780955,0.0011600974228527,0.0011906485574432,0.0004945590225031,0.0005145369294309,0.0010253389290947,0.0016044497730558,0.0024546638581908,0.0014026290347969,0.0015721496067375,0.0012324338588695,0.0026527123043022,0.0008009099452764,0.0006002577447454,0.001545978347401,0.0007976480578816,0.0006193069213257,0.0010875771313167,0.0004860121678111,0.0010693845202689,0.000721287804944,0.0013332219940099,0.0010269163108827,0.0010405514578229,0.0008445548767257,0.0010300264006154,0.0008911991102135,0.0055535301964977,0.0014747659625657,0.0016729961877076,0.0046926213138823,0.0009794278324694,0.0012252890815368,0.0117662369968493
51,0.001603598501549,0.0012859288563224,0.0016653692765023,0.0013858750156278,0.0012724966888226,0.0017172791325371,0.0030647571999553,0.0017595946307279,0.0013987008425584,0.0021491984031447,0.0030732405572577,0.0009708398752065,0.0009318694466067,0.0022918509000429,0.0024653941331631,0.001286171386352,0.0013610909695721,0.0022067847128367,0.0008501408682085,0.0031840608815597,0.0037736236201588,0.0009743532828962,0.000466024402753,0.0024946131737692,0.0018606488578221,0.0012134780796938,0.0011313349890787,0.0015195937832547,0.0017357676082941,0.0125002505036458,0.0005362424715699,0.0016775673336674,0.0106845967562251,0.0016952273847705,0.0012826834756611,0.0014477385049488,0.0047040873457555,0.0047306429874973,0.0013962353969863,0.0009361075710945
52,0.0014320959889503,0.003408444363996,0.0020243527617406,0.0024177564955141,0.0007762995720989,0.0023390994155762,0.0028120281300046,0.0090344045247198,0.0014589605790431,0.0132167407538564,0.0019931909408238,0.0010744072213053,0.0008249341495651,0.0021128830932638,0.0035281592315292,0.0013048367588697,0.0016490925741009,0.0016358027219189,0.0017805225368418,0.0033338755204939,0.0019546774751187,0.0026739708470511,0.0007153956702291,0.0039016492162217,0.0032352855478332,0.0016758230864752,0.0139955922584425,0.0009641058033224,0.0004024681420289,0.0019468698506037,0.0032878143467093,0.0057151714649649,0.0011238982262814,0.0017466201539044,0.0024072211132546,0.0016602577198141,0.0051683051539703,0.0074014993785855,0.0015671817124358,0.0051626359400524
53,0.0012605934763515,0.0007790966085304,0.0019226016713667,0.0018456149314309,0.0007405917258225,0.0027653967002836,0.0028624142672315,0.0015719258532743,0.0026607572747181,0.0126257193609508,0.0006242066002385,0.0009882284989871,0.0026252105089498,0.0005257026396225,0.0035284523731332,0.0017145804535106,0.002511684815657,0.0020390009084731,0.0016953870055152,0.0024856439957723,0.0010882740447358,0.0032625374111794,0.0006927628911442,0.0038865046827898,0.0040594420533272,0.0019142891417447,0.0076740853340793,0.0008370785811306,0.0004563264637892,0.0009188223241066,0.0027462712540229,0.0061035722051244,0.0010952578046568,0.0016574877459245,0.0023065645556407,0.0017234603887265,0.0051550064424186,0.0074917526939753,0.0015039641636271,0.0050045911219815
54,0.0010890909637528,0.0027862376752597,0.0018208505809927,0.0012734733673478,0.000704883879546,0.0031916939849909,0.0029128004044584,0.0075999685265755,0.0014951456160123,0.0120346979680452,0.0020292513671576,0.000902049776669,0.0044254868683345,0.0034474882139982,0.0035287455147373,0.0021243241481515,0.0033742770572132,0.0024421990950274,0.0016102514741886,0.0016374124710507,0.0016087232619573,0.0038511039753077,0.0006701301120592,0.0038713601493579,0.0048835985588212,0.0021527551970141,0.0013525784097161,0.0007100513589387,0.0005101847855494,0.002557967519727,0.0022047281613364,0.0064919729452839,0.0010666173830322,0.0015683553379446,0.0022059079980269,0.001786663057639,0.0051417077308668,0.0075820060093652,0.0014407466148183,0.0048465463039105
55,0.000917588451154,0.002111073246503,0.001968031343374,0.0021028236513656,0.0005930363314295,0.0026491082186527,0.0025874702628725,0.0086019444285298,0.0021656523164906,0.0123634414511799,0.0026851619258602,0.0013631690350813,0.0027455033904781,0.0030801146470267,0.0030680839744194,0.0024646656982666,0.0038424827751246,0.0023058637335724,0.00158124966234,0.0019759214601527,0.00179918028852,0.0038693729094237,0.0006924794256582,0.003528046655939,0.0048009896938885,0.0019560558959868,0.0078331551434592,0.0006331432761625,0.0005396787559139,0.0023624514068939,0.0025957453112988,0.0071162676575362,0.0010375829581584,0.0015467869834362,0.0019743565117831,0.0016055708134246,0.0052635271091692,0.0080766415438139,0.0014639196147169,0.0052836494466098
56,0.0007460859385553,0.0025674025031893,0.0021152121057552,0.0029321739353834,0.0006169985959502,0.0021065224523145,0.0022621401212866,0.009603920330484,0.0021224890457973,0.0126921849343146,0.0033410724845628,0.0018242882934935,0.0010655199126217,0.0027127410800552,0.0026074224341016,0.0028050072483818,0.004310688493036,0.0021695283721174,0.0015522478504915,0.0023144304492546,0.0019896373150827,0.0038876418435397,0.0007148287392571,0.0031847331625201,0.0047183808289559,0.0017593565949594,0.0143137318772023,0.0005562351933862,0.0005691727262784,0.0021669352940608,0.0029867624612613,0.0077405623697886,0.0010085485332846,0.0015252186289279,0.0017428050255393,0.0014244785692102,0.0053853464874716,0.0085712770782626,0.0014870926146156,0.0057207525893091
57,0.0005745834259565,0.0030237317598755,0.0022016790916899,0.0029366747593111,0.0006409608604708,0.0035822414929655,0.0031142508761808,0.009237347689638,0.0020793257751041,0.011292156785931,0.0050675284830207,0.0019088743724674,0.0008673358779186,0.0032908847546449,0.0025233728215855,0.0021960936137819,0.0049257884699393,0.0024601878471601,0.0017699353690589,0.0023404759049406,0.0021361056547888,0.0035672757375755,0.0007574743836331,0.0026068623855927,0.0039242245912249,0.0019266011693299,0.0140477185591407,0.0006414721586688,0.0005140626443812,0.0031073351068762,0.0018879940690951,0.0070858989257139,0.0011782461869597,0.0014608118192194,0.0019088520239617,0.0018015866023353,0.0054333443905691,0.0092159969356666,0.0018988102267011,0.0059700047708003
59,0.0010479160854978,0.0027563268329907,0.0017310988074724,0.002818862593336,0.0006649231249914,0.0030754925018133,0.0025522993866292,0.0099303586243883,0.0013600277313552,0.0106780771173662,0.0018392788746439,0.0020383351359828,0.0008627789694938,0.0036581771304736,0.002499118612138,0.0021694497794784,0.0030741151051342,0.0027473359521489,0.0015630434857263,0.0023923314987685,0.0019243905710035,0.0040237818937277,0.0006286891123599,0.0038851459399048,0.0032222414451982,0.0021565439856458,0.0164577710275265,0.0006034453922795,0.000458952562484,0.0025815974049588,0.0022030436297467,0.0073739578722823,0.0009633052167825,0.0014281807534316,0.0013140373257434,0.0014917400964665,0.00377652117366,0.0076800729819711,0.001266318043941,0.0038921891085121
61,0.0013837937306258,0.0022053589102437,0.0018139909270469,0.0030573197340418,0.0008093003622776,0.0013612156870627,0.0030845408340404,0.0093456083598739,0.0015514214804655,0.0093493277551914,0.0018016275234363,0.0031033096629562,0.0008850681776068,0.0037902567870301,0.0029265447322921,0.0032855985412026,0.003902556483319,0.0022828069125957,0.0017991801973999,0.0019285210077442,0.0017231153490187,0.004662098998051,0.0007395446176881,0.0042643619918848,0.0014207798508619,0.0023162570623607,0.0193712480560468,0.0006160468331974,0.0004038424805867,0.0025134144951303,0.0025030827383269,0.0072493385351883,0.0012103884184247,0.0016104698145332,0.0014088611724065,0.0014332320334211,0.0051285889220595,0.0073893548641444,0.0019081502351784,0.0033358529321154
62,0.0012938933076567,0.0026581217081786,0.0019125948916945,0.0026344248792562,0.0006786698445757,0.0023580511154958,0.002480757408281,0.0081686173911865,0.0018385399668,0.010200192355268,0.0026392237510359,0.0026838932380341,0.0010805031254484,0.0052089593312843,0.0030536133270437,0.0019555777356006,0.0024969640767898,0.0026156332287983,0.0015039057799399,0.0025621359709289,0.0025172599012455,0.0048653240540852,0.001504348344061,0.0065075358766423,0.0030645393184894,0.0017825720998431,0.0224862141685384,0.0008285176254589,0.0006963711384169,0.0021104306957393,0.002803121846907,0.0068372613565039,0.0010358512051922,0.0015487457652494,0.0014506349135201,0.0018576024961895,0.0049498035698143,0.0083550399282386,0.0016442288183541,0.0036611103783585
63,0.0013180252183438,0.0030663418149609,0.0010424234680045,0.0006010572695424,0.0012145752921054,0.0011485054770228,0.0009753847968919,0.0010234499864119,0.0005774577446086,0.0008758963662696,0.0023823247502535,0.0015040013969475,0.000835987031562,0.004265971141097,0.0009814449435476,0.001336883540865,0.0005976561607286,0.0010715680355454,0.0016219760281934,0.0011681566178387,0.0026330686333671,0.0044025462180863,0.0011160154051873,0.0005056158575072,0.0011510309168798,0.000750016559334,0.0004343542269508,0.0010388459699912,0.000988899796247,0.0026092444110193,0.0044750518356958,0.0005975199370631,0.0014790884014308,0.0008074328360985,0.0009291603390019,0.0017691495452095,0.0049613430281346,0.001364487031971,0.0012930399765484,0.0009133122106591
64,0.002198983687956,0.0034745619217431,0.0018245690602882,0.0024536430841438,0.0009233296236907,0.0007333508769831,0.002676616984369,0.0118218272500396,0.0018926360617063,0.0097322610303004,0.0021254257494711,0.0025106254176908,0.0007470024409552,0.0033229829509096,0.0031148925149588,0.0015026288821338,0.0031904253024257,0.003994494856661,0.0017400462764468,0.0019463143892145,0.0027488773654887,0.0039397683820874,0.0007828680303481,0.0066233243294542,0.0041938503068153,0.0014810290201633,0.0013364022698892,0.000648551209147,0.0004164666186436,0.0031080581262993,0.0024140105489784,0.0017760495607712,0.0012674354792508,0.0015000371369486,0.0015008711717726,0.0016806965942295,0.0049728824864548,0.0106196236356315,0.001648378086622,0.0035765388648944
66,0.0075066792875497,0.0028841708437081,0.001615975912958,0.0017021230524876,0.001169101284837,0.000683699089106,0.0029351072070756,0.009197358080664,0.0028417466124768,0.0086655722243432,0.0037196031698617,0.0029738212554047,0.0008225945350093,0.0037486548827132,0.0030382057936295,0.0015265260579975,0.0035379970049475,0.0032210580786908,0.0013367121540242,0.0022039326843414,0.0019287157500379,0.0046900099025968,0.0017652531503565,0.006141087970172,0.0045568604972103,0.0016647386996978,0.0012177062377815,0.000828955982957,0.0005042822144086,0.0026642362798661,0.0034329483047269,0.0075066792875497,0.0011992855277194,0.0018523211501245,0.001171129077481,0.0018791223590645,0.0050122615002713,0.0095400044713133,0.001345206166688,0.0037929397776477
67,0.0035816322397561,0.0041779130424815,0.0068957313688332,0.0084515116600652,0.0006941201501318,0.0008449988097658,0.0027765473880663,0.0039666720581819,0.006351865358392,0.0121987744274984,0.0021085086298081,0.003316522197722,0.0027232070559687,0.0220601485895624,0.0024369597780742,0.0017157755829336,0.0058342883051269,0.0030274098019144,0.0021254953665741,0.0022149776899141,0.0018621739876426,0.0079978679643582,0.0029423523845893,0.0070742557675257,0.0023240827360935,0.0011827980404455,0.0015778207145562,0.0008673877943472,0.0005345706901662,0.0015394022939486,0.0017121843010643,0.000822827178021,0.0019202125011005,0.0019522715481025,0.0183537227508102,0.0005253993082361,0.0051684580852293,0.0089070681596748,0.0042731521290787,0.0006261180475947
69,0.0071251426493757,0.0013660843274269,0.0053266742649783,0.00447023608033,0.0072067654634523,0.0129415828176591,0.0083555385453749,0.0101787105642304,0.0050133988732848,0.0011778205466378,0.0015011272488245,0.0037720356687629,0.0015932455258172,0.0029375586225948,0.0026333281920312,0.0012823552091314,0.0015084277861286,0.0029523043992486,0.0017818412878139,0.0055975297172569,0.0048864607402179,0.0045932089684066,0.0012322464467534,0.0028390223399772,0.0026495109784464,0.0017778107635828,0.0065239092695149,0.0109057737900978,0.0007097123777551,0.0031547154898915,0.0007609935026733,0.0008821723380879,0.0055939663562159,0.0013050533164153,0.0013748057606747,0.0018763320198566,0.0008563764953304,0.0071444873535878,0.0025751147643129,0.0060133960065009
70,0.0060030715327014,0.0013053735097664,0.0048869046046297,0.0038589563542385,0.0071675332369119,0.0106313408378076,0.0087785223067059,0.0111704861978885,0.0042515475903919,0.0012321962164271,0.0015133843021758,0.0019319088823815,0.0012966350254164,0.0032217756560477,0.0036075691820887,0.0010313681432161,0.0016657177417183,0.0028195770057784,0.0017940354582637,0.0059294287245905,0.0076906391191961,0.003957255079438,0.0008434848348765,0.0016097148413115,0.0028989593029204,0.0016607395829561,0.0071296805354668,0.0042274295374171,0.0007116934925891,0.0028636552255818,0.0007115224521651,0.0007979826901555,0.0060281780315238,0.0005261130815763,0.0017730806879695,0.0016149440559342,0.000722109033108,0.0064818573965061,0.0029657398502055,0.0062383801226457
71,0.0065037106919535,0.0031420966064615,0.0016263475425363,0.003247676628147,0.0007757972988924,0.0007454851666685,0.0031666520925804,0.0121622618315466,0.0030825073086157,0.013305679696096,0.0015256413555272,0.0030399256765786,0.0010000245250157,0.0029607644564904,0.0020903446608068,0.001403395459063,0.0018344825526878,0.0026868496123082,0.0018062296287135,0.0030061546948523,0.0013431857667109,0.0040088836030518,0.0011004537326582,0.0112044646764659,0.0031484076273944,0.0015436684023294,0.0013139652761148,0.0006139806979871,0.0005019856708729,0.0035285169649286,0.001978720832875,0.0075200100248953,0.0012992051523057,0.0016539384346701,0.0010840646098971,0.0020921659178583,0.0056530185783896,0.0117531119847921,0.0019679036371841,0.0026978191255322
72,0.0070043498512056,0.0002765948339979,0.0035827425673354,0.0035479849373108,0.006992812401842,0.0109738161756329,0.0071641881692621,0.0099484585401444,0.0039341982600667,0.0010049189614158,0.0022157809384398,0.0018920039673176,0.0009360154913247,0.0025271242156042,0.0037614724110107,0.0010486800429932,0.0020032473636573,0.0027195913691563,0.0016197900752737,0.0055731354643454,0.0066305619703246,0.0014411495670735,0.0005074566279105,0.0014883051609976,0.0024895308268584,0.0014623836112082,0.0077321722511884,0.0027622721708622,0.0007458237636464,0.0028079867039723,0.0006012526480901,0.0007248293647424,0.0070660635547308,0.0010261386081022,0.0019072974172442,0.0025710925887379,0.0006700927615071,0.0069679410490029,0.0032413082536325,0.0042002110791296
73,0.0005926144777103,0.0006789004670464,0.0026972207695864,0.0007059784738217,0.0009611641579155,0.0018343426703346,0.0057121230804717,0.0094043313330706,0.0005774692586457,0.0011527558951686,0.0013395736850422,0.0009776297390934,0.0008953015945629,0.0025667135884492,0.0010677078252031,0.0006710060791447,0.0007370150041255,0.001470663442647,0.0014611293020345,0.010056897739422,0.0037816432705671,0.0020359250009823,0.0009026326842696,0.0033037991656783,0.0111761059648616,0.0009321364954314,0.0009027869863627,0.0020221988628514,0.0009603133555831,0.0032948957543367,0.0059311798788328,0.0005617313303903,0.0040962211509031,0.0007603711014815,0.0014964226405934,0.0004468516738692,0.0013972318092494,0.0013282008672861,0.0047358558657322,0.0028648720962204
74,0.0005890267482119,0.0033380023843491,0.0018116989718374,0.0034228855393752,0.0007997986525466,0.0005629307049258,0.0042600579916814,0.0088602041259968,0.0028401729310873,0.0136963572950707,0.00165702824078,0.0031824677280902,0.0010514303931908,0.0026063029612941,0.0030448718971478,0.0030504740872301,0.0046511429881064,0.0030405140174312,0.0013024685287954,0.0042577839161585,0.0016878860666405,0.0026307004348912,0.0013896529063909,0.0137455273589344,0.0024404503325099,0.0017742971999236,0.0013130501469738,0.0012821255548406,0.0005879988016506,0.0037818048047011,0.0112611071095755,0.0086985270685476,0.0011263787470755,0.0004946035948609,0.0011984058436314,0.0024308357949168,0.0048213718787172,0.010202791154399,0.0062304034778319,0.0015295331133112
76,0.0005854390187136,0.002742716584477,0.0019899497702599,0.0030996842004033,0.0008604634962649,0.0005844826720936,0.0034366585295515,0.0077687229522194,0.0041072749212197,0.0128364104251103,0.00167335438121,0.003213749348339,0.0007759167213447,0.0028609185841011,0.0028616820602451,0.0035919244777797,0.0055371467740849,0.0047395085997462,0.0013236560748453,0.003607162304046,0.0019376962266223,0.0026080525822162,0.0009038478491812,0.0132054121017849,0.0025310100243678,0.0014516173677853,0.0011018564444652,0.000637133327853,0.0006656763477847,0.0029312605676408,0.0022946701718685,0.0092158238699334,0.0013604108582885,0.002457488412937,0.0012717647224339,0.0017287696718514,0.0039332954698334,0.0093435075526696,0.0019171394802516,0.0029010511955523
77,0.0005818512892152,0.0032106621705167,0.001751293548203,0.0030622577394976,0.0007786162046813,0.0005943717504876,0.0026902471482887,0.0084254398360821,0.003092154924912,0.0114590512944629,0.001529983379591,0.0028130660549078,0.0011129569913013,0.0021617909226703,0.0018283302913922,0.0034831672532228,0.0044078036755434,0.0039975534523425,0.0014204586240727,0.0023589781376106,0.0017667974760251,0.0027227992862174,0.0016129188417916,0.0123847098462048,0.0027877619098236,0.0021665464493088,0.0061566969074413,0.0006143381743022,0.000900007198951,0.0028582411937271,0.0018781754458829,0.008873058254666,0.0018864909027788,0.0023207757323791,0.0012035043450766,0.001651906094914,0.0056698112052908,0.0105947258429028,0.0027448656421537,0.0024562467604351
79,0.0011383692077264,0.002908835184202,0.0015840845966437,0.002030695970353,0.0007628040780288,0.0006686606010722,0.0032136591167189,0.0068417754987509,0.0022180641434151,0.0124170462023947,0.0019716399766516,0.0025306704585532,0.000728955538127,0.0022609978131592,0.0025406803812641,0.0021651673329865,0.0043964839824092,0.004813598920548,0.0015720468117623,0.0033563950818382,0.002593312762537,0.003150987511594,0.0023219898344021,0.0104836462496946,0.0029798326784068,0.0022927418590757,0.0061713626974809,0.0005191969130931,0.0006940109758266,0.0017052858997833,0.002455370073545,0.0052211126293324,0.0012115653897296,0.0020416444931199,0.0014188452622192,0.0015288568805956,0.0046743687465184,0.0096037854317242,0.0032007950460998,0.0026586584936757
81,0.0013183005310906,0.0042495262470319,0.0015065505117467,0.0026748426905879,0.0009087755585803,0.0007047992233233,0.0027132182655072,0.0068642311569973,0.0024433984690245,0.0097611755329748,0.0011743808711798,0.0024103917201388,0.0007079073026233,0.0022282197759564,0.0015395616259182,0.0022180594496806,0.003205754856119,0.0039634053072252,0.0017799969632528,0.0033053501979598,0.0022974161677582,0.0029268800007837,0.0029412700942691,0.0151153082804927,0.0037591668549078,0.0017640970899039,0.0064120688223285,0.0007061045267547,0.000679499020543,0.0014384378878093,0.002340160938429,0.0068381018652772,0.0013049009199599,0.0019377108494319,0.0026637282395168,0.0017369797826779,0.0034436593213075,0.0066030547105559,0.0024070928023725,0.0047230111005373
82,0.0019720579753718,0.0035882354216357,0.0014615229668794,0.002332747890857,0.0007056401398898,0.0006475955210313,0.0030678964773144,0.00654676390647,0.0024255883804958,0.0128107857509506,0.0013049383884041,0.002506856918965,0.0007182421843939,0.0019223245070993,0.0013779548227974,0.0024167192903839,0.0037704500721285,0.0046551305225266,0.0013314964198409,0.0035744355461644,0.0024634279831528,0.002219520037311,0.0013729934205616,0.01232624451313,0.0037487093994363,0.0013229778341648,0.0067426896856915,0.000602321593109,0.0005595536016327,0.002030032232305,0.0018702019843281,0.0066540394984263,0.0015070251505472,0.001916947644461,0.0033407106280952,0.0015800553379271,0.0041414115416077,0.0084972040497834,0.0023602553192201,0.005446458058005
84,0.0035227993048893,0.0033560589465414,0.0014953878673941,0.0018537672803217,0.0008373692151842,0.0006153096884157,0.0028530094972957,0.006581689673949,0.0023024005906081,0.0106007504861787,0.001267734324082,0.0028390572798078,0.0006341244524052,0.0022560109673484,0.0023453607727451,0.0021804065979378,0.0047423734341582,0.0042057518220931,0.0016143694301699,0.0036780719686124,0.0020423784777635,0.0035771354289743,0.0011021356985901,0.0180617448355917,0.0022542590375563,0.0016161615365349,0.0068061254869524,0.000720963537206,0.0006795266719916,0.0013063004268436,0.0024321980126088,0.0048907352081504,0.0013125688637678,0.0014735909547259,0.0027761180832527,0.0015836245156108,0.0051737956761244,0.0075170836874593,0.0024855846517124,0.0055603777096163
86,0.0017520232546391,0.0045174759464923,0.0017953764041446,0.0013885826595328,0.0010228927235099,0.0005711576120176,0.0027681676887667,0.0078187708918704,0.0024587618518789,0.0132033325540775,0.0009059375293128,0.0028612828103906,0.0008084961746591,0.002893547706718,0.00266836530041,0.0020082326602566,0.0039470267035791,0.0041361952457676,0.0017753147833768,0.0035547281125316,0.0018929531438834,0.0039697341779378,0.0015490378360144,0.0157251858362007,0.0032386126449293,0.0017456829359817,0.0081091175672386,0.0008571542965526,0.0004218339868345,0.0026449137277898,0.0021228829480081,0.0045259293401913,0.0014189757092678,0.001686419083149,0.0026762270348741,0.0018161324672248,0.0055664121563074,0.0066711961448785,0.0026724495285253,0.0044002905326291
87,0.0025204628310591,0.005799484448943,0.0015163308541539,0.0022030901054333,0.0009122451736406,0.0006925335345673,0.0023796277028517,0.0053989023611855,0.0030598045527973,0.0144784014807963,0.0017734316026063,0.0025431702943962,0.0006923972266076,0.0025755814321468,0.0030577350812587,0.0020128380005645,0.0045160831129093,0.0032674318831631,0.0022694589060223,0.0042943392863678,0.0019731813004497,0.0035595866334512,0.0011080107826347,0.0216024808591908,0.0027971055365709,0.0017266233891459,0.0066392038511991,0.0009036763601935,0.0009007131677322,0.0025084395338359,0.0026071618834779,0.0048344276816819,0.0020767262442428,0.0017222931534131,0.0028903987202295,0.0013737661130386,0.0055744653618178,0.0048312799362886,0.002193732959916,0.003730125881979
88,0.0025468730380133,0.0055556637927211,0.0015695716176019,0.0020568934637268,0.0008378001331347,0.000668397902799,0.0023055394719777,0.005220106842503,0.0025018671379222,0.0124148238301419,0.0017100137087731,0.0027664024786734,0.0007056711307735,0.0028958935456678,0.0027253238566097,0.0020787753164425,0.0048798437302762,0.0030555558446514,0.0020020475408325,0.0041069197025261,0.0019019255619387,0.0034195794184424,0.0013982991662084,0.021046734985093,0.0022130586164336,0.0019126004748639,0.0068337820048992,0.0009558193897338,0.0009272992302867,0.0029825485126039,0.0049337226549907,0.0052931879121173,0.0016829415139567,0.0016963344408684,0.0029981567615667,0.0012293439685476,0.0053307778646586,0.0051843930480209,0.0017150163913067,0.0030599612313289
89,0.0025732832449674,0.0053118431364993,0.0016228123810499,0.0019106968220204,0.0007633550926288,0.0006442622710308,0.0022314512411036,0.0050413113238204,0.001943929723047,0.0103512461794874,0.0016465958149399,0.0029896346629505,0.0007189450349394,0.0032162056591887,0.0023929126319607,0.0021447126323205,0.0052436043476431,0.0028436798061397,0.0017346361756428,0.0039195001186844,0.0018306698234277,0.0032795722034337,0.0016885875497821,0.0204909891109951,0.0016290116962964,0.0020985775605818,0.0070283601585994,0.0010079624192741,0.0009538852928411,0.003456657491372,0.0072602834265034,0.0057519481425527,0.0012891567836706,0.0016703757283237,0.0031059148029039,0.0010849218240566,0.0050870903674995,0.0055375061597533,0.0014712532662054,0.0021174366518702
91,0.0032311474796251,0.005004286137586,0.0015265139223881,0.0021432244936357,0.0008160789203306,0.0006329176708995,0.0030339948912283,0.0043136758108232,0.0006547130148142,0.0118523784675799,0.0017393791398873,0.0037049654262691,0.0005700010829532,0.0025889733926497,0.0030299736835602,0.0029939774939982,0.0064555926022513,0.0032789455598895,0.0017017268126837,0.0037640136879483,0.0020886257822741,0.0032295688171477,0.0013683581041962,0.0153077624217729,0.0017746351746031,0.0021196975437481,0.0065680237916977,0.0010278183175187,0.0009127472787889,0.0024264747972269,0.0019585252621632,0.0021977556438625,0.0011608432571209,0.0014999662443459,0.0029496792359401,0.0011399482811556,0.0049596796430817,0.00442764030853,0.0016620670179483,0.0035564700218483
92,0.0017741243795354,0.0049902698116226,0.0017112130200533,0.0021358700055288,0.0009061576377238,0.000555010263333,0.0028042341750763,0.0058022646018433,0.0012180218535692,0.0130492055710041,0.0016269686619683,0.0032826111486062,0.0004754059431799,0.0043058377726118,0.0023171231406903,0.0029974284245822,0.0085862291095796,0.0027349674306738,0.0016495656112588,0.002797188817642,0.0016367394314265,0.0030280264933524,0.0013996905649347,0.0139399875568961,0.0017549912429312,0.0021408175269144,0.0061076874247961,0.0009892341319846,0.0009301375977522,0.0020246790169693,0.0018156754596256,0.0067912425452668,0.0012291425561422,0.0016427818890232,0.0035922775497697,0.0010798598507664,0.0048769932633887,0.005162225474383,0.0017513518014652,0.0034080826030843
93,0.0026172057731249,0.0045369942022768,0.0017690803089985,0.002200424439545,0.0007937206635601,0.000597622644693,0.0026769321989179,0.0064221555381578,0.0013749657211347,0.012048012220953,0.0015281564571871,0.0033830435668174,,0.0036616820314251,0.002425044866039,0.003327319523631,0.0058617724670471,0.0028849961680507,0.001509983217502,0.0028024780655564,0.0019513452496646,0.0027710086591344,0.0014226582723417,0.0152097165775321,0.0017728779537744,0.0019773063654078,0.0065411610114754,0.0009506499464506,0.0009625908541548,0.0016228832367117,0.0016728256570881,0.0047605049069703,0.0012974418551636,0.0017855975337005,0.0033035713839324,0.0009766120772883,0.0050601511263134,0.0050047021728164,0.0018406365849821,0.0032596951843203
94,0.0034602871667145,0.0040837185929311,0.0018269475979436,0.0022649788735611,0.0006812836893965,0.000640235026053,0.0025496302227596,0.0070420464744724,0.0015319095887002,0.0110468188709019,0.0014293442524058,0.0034834759850286,,0.0030175262902385,0.0025329665913877,0.0036572106226798,0.0031373158245147,0.0030350249054276,0.0013704008237451,0.0028077673134708,0.0022659510679026,0.0025139908249163,0.0014456259797486,0.0164794455981681,0.0017907646646177,0.0018137952039012,0.0069746345981547,0.001254918036012,0.0009950441105573,0.0026982269842046,0.0021188335329505,0.0027297672686738,0.0013674252391388,0.0019284131783778,0.003014865218095,0.0008733643038103,0.0052433089892382,0.0048471788712497,0.002173363708904,0.0024719319430081
96,,0.003112263244282,0.001537638277434,0.0018680916020811,0.0007906772432439,0.0005734921241727,0.0027256880507754,0.0044631019346431,0.0016134114098105,0.0101849454685595,0.001753149964645,0.0033521035943088,,0.0041492707227733,0.0016843546500581,0.00267665809162,0.0030421620601144,0.0038611654064053,0.0029836256586167,0.0035504434794731,0.00167724363692,0.0022477920463084,0.0008351638159306,0.0139541808395455,0.0020253636468787,0.0016314064013871,0.0052430344829507,0.0011377574823342,0.0010029000669577,0.0020649350206644,0.0030784006266197,0.0050445728290498,0.0011984341000812,0.0013731195279581,0.0028182845576877,0.0007168329799917,0.0046825863297408,0.0063569328355142,0.0019757655486321,0.0022106052732509
